© 2000-2020 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
fMLP Signaling in Neutrophils	4.34E00	1.29E-01	-0.258	CALM1 (includes others),CDC42,GNG2,MAPK1,NFATC2,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKCB,RAP1A,RAP1B,WAS	
Gα12/13 Signaling	4.33E00	1.23E-01	-0.775	ARHGEF1,CDC42,GNA12,MAPK1,MAPK7,MYL12A,MYL12B,MYL6,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B,ROCK1	
Role of Tissue Factor in Cancer	4.3E00	1.28E-01	NaN	CASP3,CDC42,GNA12,ITGA6,ITGB1,LCK,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PTEN,RAP1A,RAP1B	
IGF-1 Signaling	4.29E00	1.35E-01	-0.832	FOS,FOXO1,JAK1,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKAR2A,RAP1A,RAP1B,SOCS1,SOCS2,SOS1	
Huntington's Disease Signaling	4.24E00	9.7E-02	0.000	ATF4,ATP5F1A,ATP5F1B,CASP3,CASP8,CREBBP,DNAJB1,DYNC1I2,EP300,GNG2,HDAC1,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKCB,PSME1,PSME2,SOS1,STX16,UBA52	
FLT3 Signaling in Hematopoietic Progenitor Cells	4.22E00	1.5E-01	-1.155	ATF4,CREBBP,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B,SOS1,STAT2,STAT6	
Granzyme A Signaling	4.22E00	3.16E-01	NaN	ANP32A,CREBBP,EP300,GZMA,H1-10,H1-3	
ErbB Signaling	4.15E00	1.38E-01	-1.387	CDC42,FOS,FOXO1,MAPK1,PAK2,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKCB,RAP1A,RAP1B,SOS1	
Cancer Drug Resistance By Drug Efflux	4.13E00	1.72E-01	NaN	ABCB1,FOXO1,MAPK1,PIK3CB,PIK3CD,PIK3R1,PTEN,RAP1A,RAP1B,YBX1	
RAR Activation	4.12E00	1.03E-01	NaN	ACTB,CREBBP,EP300,FOS,MAPK1,MAPKAPK2,PBRM1,PIK3CB,PIK3CD,PIK3R1,PRKAR2A,PRKCB,PRMT2,PSMC5,PTEN,SMAD3,SMAD4,SMARCC1,SNW1,TNIP1	
NF-κB Signaling	4.12E00	1.06E-01	-0.688	CASP8,CREBBP,EP300,HDAC1,IGF2R,LCK,MAP3K14,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKCB,RAP1A,RAP1B,TNFAIP3,TNFSF13B,TNIP1,ZAP70	
LPS-stimulated MAPK Signaling	4.12E00	1.46E-01	-0.577	CDC42,FOS,MAP3K14,MAPK1,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKCB,RAP1A,RAP1B	
Glioblastoma Multiforme Signaling	4.09E00	1.09E-01	0.000	CDC42,CDK4,CDK6,CDKN1B,FOXO1,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PTEN,RAC2,RAP1A,RAP1B,RHOH,RHOU,SOS1	
Pancreatic Adenocarcinoma Signaling	4.06E00	1.28E-01	0.302	BCL2,CDC42,CDK4,CDKN1B,JAK1,JAK3,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RALBP1,SMAD3,SMAD4	
PI3K Signaling in B Lymphocytes	4.01E00	1.16E-01	-1.291	ATF4,CALM1 (includes others),CD81,FOS,MAPK1,NFATC2,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PLCB1,PRKCB,PTEN,PTPRC,RAP1A,RAP1B	
Semaphorin Signaling in Neurons	4.01E00	1.67E-01	NaN	CDC42,ITGB1,MAPK1,PAK2,PLXNA1,RAC2,RHOH,RHOU,ROCK1,SEMA4D	
AMPK Signaling	3.99E00	9.81E-02	0.500	ACTB,ADRB1,ATF4,CAB39,CHRNE,CPT1A,CREBBP,EEF2,EP300,FOXO1,MAPK1,PBRM1,PFKL,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PPP2R5C,PRKAR2A,RAB27A,SMARCC1	
Insulin Receptor Signaling	3.94E00	1.14E-01	-1.500	FOXO1,JAK1,MAPK1,PDE3B,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PPP1CB,PPP1R12A,PRKAR2A,PTEN,RAP1A,RAP1B,RAPGEF1,SOS1	
Melanoma Signaling	3.93E00	1.8E-01	0.000	CDK4,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PTEN,RAP1A,RAP1B	
TNFR1 Signaling	3.93E00	1.8E-01	0.000	BIRC3,CASP3,CASP8,CDC42,FOS,MAP3K14,NFKBIA,PAK2,TNFAIP3	
PDGF Signaling	3.91E00	1.4E-01	-0.577	FOS,JAK1,JAK3,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKCB,RAP1A,RAP1B,SOS1	
Glioma Invasiveness Signaling	3.88E00	1.49E-01	0.333	CDC42,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAC2,RAP1A,RAP1B,RHOH,RHOU	
NGF Signaling	3.85E00	1.23E-01	-0.832	ATF4,CDC42,CREBBP,MAP3K14,MAPK1,MAPK7,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B,ROCK1,SOS1	
Glucocorticoid Receptor Signaling	3.84E00	8.33E-02	NaN	ACTB,BCL2,CD247,CD3D,CREBBP,CREBZF,EP300,FOS,JAK1,JAK3,MAP3K14,MAPK1,NFATC2,NFKBIA,PBRM1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B,SMAD3,SMAD4,SMARCC1,SOS1,TAF15,TAF5,TAF7	
Angiopoietin Signaling	3.83E00	1.47E-01	-0.378	FOXO1,NFKBIA,PAK2,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B,SOS1,TNIP1	
Endocannabinoid Cancer Inhibition Pathway	3.83E00	1.12E-01	-1.291	ATF4,CASP3,CASP8,CCND2,CCND3,CDKN1B,CREBBP,GPR55,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKAR2A,ROCK1,VIM	
Thrombopoietin Signaling	3.82E00	1.59E-01	-0.632	FOS,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKCB,RAP1A,RAP1B,SOS1	
Endocannabinoid Developing Neuron Pathway	3.81E00	1.22E-01	-0.832	ATF4,CDKN1B,CREBBP,GNG2,MAPK1,MAPK7,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKAR2A,RAC2,RAP1A,RAP1B	
Mouse Embryonic Stem Cell Pluripotency	3.74E00	1.26E-01	-1.387	CREBBP,ID2,JAK1,JAK3,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B,SMAD4,SOS1	
Sphingosine-1-phosphate Signaling	3.73E00	1.2E-01	1.155	CASP3,CASP8,CDC42,GNA12,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,RAC2,RHOH,RHOU,S1PR5	
EIF2 Signaling	3.71E00	9.38E-02	0.000	ACTB,ATF4,BCL2,EIF1,EIF2AK1,EIF2S3,EIF3F,EIF3G,EIF5B,MAPK1,PABPC1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PPP1CB,PTBP1,RAP1A,RAP1B,SOS1,UBA52	
Death Receptor Signaling	3.67E00	1.32E-01	0.577	ACIN1,ACTB,ACTG1,ARHGDIB,BCL2,BIRC3,CASP3,CASP8,MAP3K14,NFKBIA,PARP8,ROCK1	
Cholecystokinin/Gastrin-mediated Signaling	3.65E00	1.18E-01	0.000	CDC42,FOS,GNA12,MAPK1,MAPK7,PLCB1,PRKCB,RAC2,RAP1A,RAP1B,RHOH,RHOU,ROCK1,SOS1	
STAT3 Pathway	3.59E00	1.11E-01	-2.111	BCL2,CISH,IGF2R,IL17RB,IL18R1,IL2RA,IL2RG,IL7R,MAPK1,PIM1,PTPN6,RAP1A,RAP1B,SOCS1,SOCS2	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	3.54E00	1.28E-01	0.000	ACTB,ACTG1,ARF6,CDC42,FYB1,MAPK1,PIK3R1,PRKCB,PTEN,RAC2,TLN1,WAS	
Dendritic Cell Maturation	3.52E00	9.84E-02	-0.500	ATF4,B2M,COL5A3,CREBBP,HLA-A,HLA-B,HLA-E,HLA-F,IL32,MAP3K14,MAPK1,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,STAT2	
iNOS Signaling	3.51E00	1.78E-01	-0.816	CALM1 (includes others),CREBBP,FOS,IRF1,JAK1,JAK3,MAPK1,NFKBIA	
SPINK1 General Cancer Pathway	3.49E00	1.45E-01	0.000	GZMA,JAK1,JAK3,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B	
PEDF Signaling	3.48E00	1.34E-01	-0.632	BCL2,CASP8,MAPK1,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B,ROCK1	
CNTF Signaling	3.48E00	1.58E-01	-1.000	JAK1,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B,SOS1	
TGF-β Signaling	3.45E00	1.25E-01	-1.508	BCL2,CDC42,CREBBP,EP300,FOS,HDAC1,MAPK1,RAP1A,RAP1B,SMAD3,SMAD4,SOS1	
IL-6 Signaling	3.43E00	1.12E-01	-1.069	ABCB1,FOS,MAP3K14,MAPK1,MAPKAPK2,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B,SOCS1,SOS1	
Growth Hormone Signaling	3.39E00	1.41E-01	-0.632	FOS,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKCB,PTPN6,SOCS1,SOCS2	
Small Cell Lung Cancer Signaling	3.39E00	1.41E-01	2.121	BCL2,CDK4,CDK6,CDKN1B,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PTEN	
Rac Signaling	3.37E00	1.16E-01	-1.387	CDC42,ELK4,IQGAP2,ITGB1,MAPK1,PAK2,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PIP5K1C,RAP1A,RAP1B	
UVA-Induced MAPK Signaling	3.37E00	1.22E-01	0.000	ATM,CASP3,FOS,MAPK1,PARP8,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,RAP1A,RAP1B	
P2Y Purigenic Receptor Signaling Pathway	3.36E00	1.1E-01	-0.535	ATF4,CREBBP,FOS,GNG2,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKAR2A,PRKCB,RAP1A,RAP1B	
Ephrin B Signaling	3.34E00	1.39E-01	-1.000	ABI1,CDC42,EPHB1,GNA12,GNG2,HNRNPK,ITSN2,MAPK1,RAC2,ROCK1	
Gαq Signaling	3.33E00	1.01E-01	0.277	CALM1 (includes others),CDC42,GNG2,MAPK1,NFATC2,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKCB,RAC2,RHOH,RHOU,ROCK1	
Protein Ubiquitination Pathway	3.33E00	8.42E-02	NaN	B2M,BIRC3,BIRC6,DNAJB1,HLA-A,HLA-B,HLA-E,HLA-F,HSPH1,PSMC5,PSMD6,PSME1,PSME2,SKP1,UBA52,UBE2D3,UBE2G2,USP32,USP34,USP38,USP51,USP7,USP9X	
Apoptosis Signaling	3.33E00	1.21E-01	0.302	ACIN1,BCL2,BIRC3,BIRC6,CASP3,CASP8,MAP3K14,MAPK1,NFKBIA,RAP1A,RAP1B,ROCK1	
Endometrial Cancer Signaling	3.31E00	1.5E-01	-0.707	MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PTEN,RAP1A,RAP1B,SOS1	
p70S6K Signaling	3.29E00	1.09E-01	-1.069	EEF2,IL2RG,JAK1,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PPP2R5C,PRKCB,RAP1A,RAP1B,SOS1	
HOTAIR Regulatory Pathway	3.27E00	1E-01	-0.258	BRD4,CREBBP,EP300,H3-3A/H3-3B,HDAC1,IRF1,KDM1A,KMT2C,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PTEN,ROCK1,VIM	
Synaptogenesis Signaling Pathway	3.25E00	8.01E-02	-0.816	ATF4,CALM1 (includes others),CDC42,CREBBP,EPHB1,ITSN2,LCK,MAPK1,NAP1L4,PAFAH1B1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKAR2A,RAP1A,RAP1B,RAPGEF1,RASGRP2,SOS1,STX16,STXBP5,SYNGAP1,TLN1,WAS	
Estrogen-Dependent Breast Cancer Signaling	3.24E00	1.35E-01	-0.632	ATF4,CREBBP,FOS,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B	
Hypoxia Signaling in the Cardiovascular System	3.24E00	1.35E-01	-1.134	ATF4,ATM,BIRC6,CREBBP,EP300,LDHA,NFKBIA,PTEN,UBE2D3,UBE2G2	
Docosahexaenoic Acid (DHA) Signaling	3.23E00	1.84E-01	NaN	BCL2,CASP3,FOXO1,PIK3CB,PIK3CD,PIK3R1,PIK3R4	
Ceramide Signaling	3.21E00	1.25E-01	-2.111	BCL2,CERK,FOS,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PPP2R5C,RAP1A,RAP1B,S1PR5	
RANK Signaling in Osteoclasts	3.21E00	1.25E-01	1.000	BIRC3,CALM1 (includes others),FOS,MAP3K14,MAPK1,NFATC2,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4	
Primary Immunodeficiency Signaling	3.19E00	1.6E-01	NaN	CD3D,CD8A,IL2RG,IL7R,JAK3,LCK,PTPRC,ZAP70	
Crosstalk between Dendritic Cells and Natural Killer Cells	3.17E00	1.24E-01	-1.342	ACTB,ACTG1,CD28,HLA-A,HLA-B,HLA-E,HLA-F,IL2RG,ITGAL,KLRD1,TLN1	
Renin-Angiotensin Signaling	3.16E00	1.1E-01	-0.277	FOS,MAPK1,PAK2,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKAR2A,PRKCB,PTPN6,RAP1A,RAP1B,SOS1	
GDNF Family Ligand-Receptor Interactions	3.15E00	1.32E-01	-0.632	CDC42,FOS,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B,SOS1	
Neuroinflammation Signaling Pathway	3.13E00	8E-02	-0.426	ATF4,B2M,BCL2,BIRC3,BIRC6,CASP3,CASP8,CREBBP,FOS,HLA-A,HLA-B,HLA-E,HLA-F,JAK1,JAK3,KCNJ3,MAPK1,MAPK7,NFATC2,PIK3CB,PIK3CD,PIK3R1,PIK3R4,S100B	
3-phosphoinositide Biosynthesis	3.13E00	9.7E-02	1.500	ATP1A1,DUSP2,IGBP1,PGAM4,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PIP5K1C,PPP1R12A,PRUNE1,PTEN,PTPN13,PTPN6,PTPRC,WBP11	
Antiproliferative Role of Somatostatin Receptor 2	3.1E00	1.3E-01	0.000	CDKN1B,GNG2,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PTPN6,RAP1A,RAP1B	
UVB-Induced MAPK Signaling	3.07E00	1.54E-01	0.378	FOS,H3-3A/H3-3B,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKCB	
IL-17A Signaling in Airway Cells	3.05E00	1.38E-01	0.333	JAK1,JAK3,MAPK1,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PTEN	
Thyroid Cancer Signaling	3.01E00	1.27E-01	-0.632	FOS,FOXO1,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PTEN,RAP1A,RAP1B	
IL-17 Signaling	2.97E00	1.25E-01	NaN	JAK1,MAP3K14,MAPK1,MAPKAPK2,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B	
Chemokine Signaling	2.97E00	1.25E-01	-0.632	CALM1 (includes others),FOS,MAPK1,MPRIP,PLCB1,PPP1CB,PPP1R12A,PRKCB,RAP1A,RAP1B	
ErbB4 Signaling	2.95E00	1.34E-01	-1.000	MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKCB,RAP1A,RAP1B,SOS1	
Cyclins and Cell Cycle Regulation	2.93E00	1.23E-01	2.121	ATM,CCND2,CCND3,CDK4,CDK6,CDKN1B,CDKN2D,HDAC1,PPP2R5C,SKP1	
GNRH Signaling	2.91E00	9.25E-02	-1.291	ATF4,CALM1 (includes others),CDC42,CREBBP,FOS,GNG2,MAP3K14,MAPK1,MAPK7,PAK2,PLCB1,PRKAR2A,PRKCB,RAP1A,RAP1B,SOS1	
EGF Signaling	2.91E00	1.45E-01	0.000	FOS,JAK1,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,SOS1	
Regulation of eIF4 and p70S6K Signaling	2.9E00	9.55E-02	-0.632	EIF1,EIF2S3,EIF3F,EIF3G,ITGB1,MAPK1,PABPC1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PPP2R5C,RAP1A,RAP1B,SOS1	
14-3-3-mediated Signaling	2.86E00	1.02E-01	0.000	CDKN1B,FOS,FOXO1,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKCB,RAP1A,RAP1B,VIM	
Axonal Guidance Signaling	2.85E00	6.82E-02	NaN	ABLIM1,ADAM10,ADAMTS4,ARHGEF6,CDC42,EPHB1,GNA12,GNG2,ITGB1,LNPEP,MAPK1,MYL12A,MYL12B,MYL6,NFATC2,PAK2,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PLXNA1,PRKAR2A,PRKCB,RAC2,RAP1A,RAP1B,RASSF5,ROCK1,SEMA4D,SOS1,WAS,WIPF1	
Role of RIG1-like Receptors in Antiviral Innate Immunity	2.84E00	1.59E-01	1.000	CASP8,CREBBP,DDX58,EP300,IFIH1,NFKBIA,TRIM25	
HIF1α Signaling	2.82E00	1.06E-01	NaN	CREBBP,EP300,LDHA,MAPK1,MAPK7,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B,SLC2A8	
VEGF Family Ligand-Receptor Interactions	2.81E00	1.19E-01	-0.632	FOS,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKCB,RAP1A,RAP1B,SOS1	
FGF Signaling	2.81E00	1.19E-01	-1.265	ATF4,CREBBP,MAPK1,MAPKAPK2,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PTPN6,SOS1	
Cardiac Hypertrophy Signaling (Enhanced)	2.8E00	6.78E-02	0.539	ADRB1,AKAP13,CALM1 (includes others),DIAPH1,EP300,GNA12,GNG2,HDAC1,IL17RB,IL18R1,IL2RA,IL2RG,IL7R,ITGB1,MAP3K14,MAPK1,MAPK7,MAPKAPK2,NFATC2,PDE3B,PDE7A,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKAR2A,PRKCB,PTEN,RAP1A,RAP1B,ROCK1,TNFSF13B	
Apelin Cardiomyocyte Signaling Pathway	2.79E00	1.11E-01	0.302	MAPK1,MAPK7,MYL12A,MYL12B,MYL6,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKCB	
Opioid Signaling Pathway	2.77E00	8.1E-02	-1.147	ATF4,CALM1 (includes others),CDC42,CDKN1B,CREBBP,EP300,FOS,GNG2,KCNJ3,LCK,MAPK1,MAPK7,NFKBIA,PLCB1,PRKAR2A,PRKCB,RAC2,RAP1A,RAP1B,SOS1	
Apelin Endothelial Signaling Pathway	2.75E00	1.04E-01	0.577	CALM1 (includes others),FOS,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKCB,RAP1A,RAP1B,SMAD3	
Cellular Effects of Sildenafil (Viagra)	2.74E00	9.92E-02	NaN	ACTB,ACTG1,CALM1 (includes others),MPRIP,MYL12A,MYL12B,MYL6,PDE3B,PLCB1,PPP1CB,PPP1R12A,PRKAR2A,SLC4A10	
ERK5 Signaling	2.73E00	1.25E-01	-0.333	ATF4,CREBBP,ELK4,FOS,GNA12,MAPK7,RAP1A,RAP1B,WNK1	
Superpathway of Inositol Phosphate Compounds	2.7E00	8.59E-02	1.698	ATP1A1,DUSP2,IGBP1,PGAM4,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PIP5K1C,PLCB1,PPP1R12A,PRUNE1,PTEN,PTPN13,PTPN6,PTPRC,WBP11	
HMGB1 Signaling	2.69E00	9.09E-02	0.277	CDC42,FOS,KAT6A,KAT6B,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAC2,RAP1A,RAP1B,RHOH,RHOU,TNFSF13B	
Ephrin A Signaling	2.67E00	1.49E-01	NaN	ADAM10,CDC42,PIK3CB,PIK3CD,PIK3R1,PIK3R4,ROCK1	
Relaxin Signaling	2.65E00	9.33E-02	0.302	FOS,GNA12,GNG2,MAPK1,NFKBIA,PDE3B,PDE7A,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKAR2A,RAP1A,RAP1B	
Colorectal Cancer Metastasis Signaling	2.64E00	7.91E-02	0.000	CASP3,CDC42,FOS,GNG2,JAK1,JAK3,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKAR2A,RAC2,RAP1A,RAP1B,RHOH,RHOU,SMAD3,SMAD4,SOS1	
Leptin Signaling in Obesity	2.64E00	1.22E-01	-0.378	FOXO1,MAPK1,PDE3B,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKAR2A	
Induction of Apoptosis by HIV1	2.61E00	1.31E-01	0.000	BCL2,BIRC3,CASP3,CASP8,MAP3K14,NFKBIA,SLC25A3,SLC25A6	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	2.56E00	7.37E-02	NaN	ADAMTS4,ATF4,CALM1 (includes others),CREBBP,FOS,IL18R1,IL32,MAP3K14,MAPK1,MAPKAPK2,NFATC2,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKCB,RAP1A,RAP1B,ROCK1,SOCS1,TNFSF13B	
Mitochondrial Dysfunction	2.54E00	8.77E-02	NaN	ATP5F1A,ATP5F1B,ATP5MGL,BCL2,CASP3,CASP8,COX4I1,COX6C,CPT1A,GPX7,NDUFA10,NDUFB8,UCP2,UQCRB,UQCRH	
Endothelin-1 Signaling	2.54E00	8.51E-02	0.000	CASP3,CASP8,FOS,GNA12,MAPK1,MAPK7,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLAAT4,PLCB1,PRKCB,RAP1A,RAP1B,SOS1	
Inhibition of ARE-Mediated mRNA Degradation Pathway	2.53E00	9.84E-02	0.577	DDX6,MAPK1,MAPK7,MAPKAPK2,PPP2R5C,PRKAR2A,PSME1,PSME2,TNFSF13B,ZFP36,ZFP36L1,ZFP36L2	
Glycolysis I	2.53E00	1.92E-01	-0.447	ALDOA,PFKL,PGAM4,PGK1,PKM	
CREB Signaling in Neurons	2.5E00	8.21E-02	-0.535	ATF4,CALM1 (includes others),CREBBP,EP300,GNA12,GNG2,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKAR2A,PRKCB,RAP1A,RAP1B,SOS1	
tRNA Charging	2.43E00	1.54E-01	0.816	DARS2,EPRS1,KARS1,RARS2,SARS1,YARS1	
Xenobiotic Metabolism General Signaling Pathway	2.4E00	9.09E-02	-0.277	CREBBP,EP300,FTL,MAP3K14,MAPK1,MAPK7,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKCB,RAP1A,RAP1B	
Neuregulin Signaling	2.38E00	1.04E-01	-2.121	CDKN1B,ERBIN,ITGB1,MAPK1,PIK3R1,PRKCB,PTEN,RAP1A,RAP1B,SOS1	
Diphthamide Biosynthesis	2.35E00	6.67E-01	NaN	DPH5,EEF2	
Oxidized GTP and dGTP Detoxification	2.35E00	6.67E-01	NaN	DDX6,RUVBL2	
Synaptic Long Term Potentiation	2.34E00	9.3E-02	-1.155	ATF4,CALM1 (includes others),CREBBP,EP300,MAPK1,PLCB1,PPP1CB,PPP1R12A,PRKAR2A,PRKCB,RAP1A,RAP1B	
Gap Junction Signaling	2.32E00	8.08E-02	NaN	ACTB,ACTG1,ADRB1,CSNK1G2,MAPK1,MAPK7,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKAR2A,PRKCB,RAP1A,RAP1B,SOS1	
B Cell Activating Factor Signaling	2.32E00	1.46E-01	0.000	FOS,MAP3K14,MAPK1,NFATC2,NFKBIA,TNFSF13B	
Role of p14/p19ARF in Tumor Suppression	2.31E00	1.72E-01	-0.447	PIK3CB,PIK3CD,PIK3R1,PIK3R4,UBTF	
Sirtuin Signaling Pathway	2.28E00	7.22E-02	-1.069	ADAM10,ATG9A,ATP5F1A,ATP5F1B,CPT1A,FOXO1,H1-10,H1-3,H3-3A/H3-3B,LDHA,MAPK1,MAPK7,NDUFA10,NDUFB8,PGAM4,PGK1,POLR1A,PRKDC,SLC25A6,TOMM34,UCP2	
Nitric Oxide Signaling in the Cardiovascular System	2.28E00	1.01E-01	0.632	ADRB1,CALM1 (includes others),MAPK1,PDE3B,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKAR2A,PRKCB	
Role of IL-17A in Arthritis	2.27E00	1.27E-01	NaN	MAPK1,MAPKAPK2,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4	
TR/RXR Activation	2.27E00	1.07E-01	NaN	ADRB1,EP300,PDE3B,PIK3CB,PIK3CD,PIK3R1,PIK3R4,SLC16A3,UCP2	
GADD45 Signaling	2.25E00	2.11E-01	NaN	ATM,CCND2,CCND3,CDK4	
TNFR2 Signaling	2.25E00	1.67E-01	1.000	BIRC3,FOS,MAP3K14,NFKBIA,TNFAIP3	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	2.23E00	7.73E-02	NaN	ADAMTS4,BCL2,BIRC3,CALM1 (includes others),FOS,FOXO1,IL18R1,ITGB1,MAP3K14,MAPK1,NFATC2,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,SMAD4	
Oncostatin M Signaling	2.21E00	1.4E-01	-1.633	JAK1,JAK3,MAPK1,RAP1A,RAP1B,SOS1	
Phagosome Maturation	2.2E00	8.61E-02	NaN	B2M,CALR,CANX,CTSC,CTSS,CTSW,DYNC1I2,HLA-A,HLA-B,HLA-E,HLA-F,STX16,VPS33B	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	2.17E00	9.24E-02	-0.632	JAK1,JAK3,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B,SMAD4,SOS1	
GP6 Signaling Pathway	2.17E00	9.24E-02	0.302	ADAM10,CALM1 (includes others),COL5A3,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKCB,RAP1B,RASGRP2,TLN1	
Apelin Pancreas Signaling Pathway	2.16E00	1.36E-01	0.000	PDE3B,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKAR2A	
IL-23 Signaling Pathway	2.16E00	1.36E-01	0.816	NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RORA	
PPAR Signaling	2.13E00	9.62E-02	0.632	CREBBP,EP300,FOS,MAP3K14,MAPK1,NFKBIA,RAP1A,RAP1B,SNW1,SOS1	
