© 2000-2020 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Autophagy	5.13E-01	1.64E-02	NaN	CTSA	
Endothelin-1 Signaling	5.07E-01	1.06E-02	NaN	FOS,JUN	
PPARα/RXRα Activation	5.02E-01	1.05E-02	NaN	JUN,NFKBIA	
IL-17A Signaling in Airway Cells	4.89E-01	1.54E-02	NaN	NFKBIA	
ErbB2-ErbB3 Signaling	4.89E-01	1.54E-02	NaN	JUN	
Eicosanoid Signaling	4.84E-01	1.52E-02	NaN	LTA4H	
Adrenomedullin signaling pathway	4.8E-01	1.02E-02	NaN	CALM1 (includes others),FOS	
Serotonin Degradation	4.79E-01	1.49E-02	NaN	ALDH2	
Remodeling of Epithelial Adherens Junctions	4.74E-01	1.47E-02	NaN	ACTG1	
Role of JAK1 and JAK3 in γc Cytokine Signaling	4.69E-01	1.45E-02	NaN	STAT1	
SPINK1 General Cancer Pathway	4.69E-01	1.45E-02	NaN	IL6R	
Small Cell Lung Cancer Signaling	4.58E-01	1.41E-02	NaN	NFKBIA	
Calcium Signaling	4.56E-01	9.71E-03	NaN	CALM1 (includes others),TPM3	
Melatonin Signaling	4.53E-01	1.39E-02	NaN	CALM1 (includes others)	
ERK5 Signaling	4.53E-01	1.39E-02	NaN	FOS	
Glioma Invasiveness Signaling	4.45E-01	1.35E-02	NaN	CD44	
Osteoarthritis Pathway	4.42E-01	9.48E-03	NaN	S100A8,S100A9	
Angiopoietin Signaling	4.4E-01	1.33E-02	NaN	NFKBIA	
Integrin Signaling	4.38E-01	9.39E-03	NaN	ACTG1,ITGB2	
Role of BRCA1 in DNA Damage Response	4.18E-01	1.25E-02	NaN	STAT1	
IL-17 Signaling	4.18E-01	1.25E-02	NaN	JUN	
FLT3 Signaling in Hematopoietic Progenitor Cells	4.18E-01	1.25E-02	NaN	STAT1	
PEDF Signaling	4.1E-01	1.22E-02	NaN	NFKBIA	
Apelin Adipocyte Signaling Pathway	4.1E-01	1.22E-02	NaN	GSTP1	
HER-2 Signaling in Breast Cancer	4.01E-01	1.19E-02	NaN	ITGB2	
VEGF Family Ligand-Receptor Interactions	4.01E-01	1.19E-02	NaN	FOS	
HIPPO signaling	3.98E-01	1.18E-02	NaN	CD44	
BMP signaling pathway	3.98E-01	1.18E-02	NaN	JUN	
Acute Myeloid Leukemia Signaling	3.82E-01	1.12E-02	NaN	PIM1	
Molecular Mechanisms of Cancer	3.81E-01	7.67E-03	NaN	FOS,JUN,NFKBIA	
Th17 Activation Pathway	3.75E-01	1.1E-02	NaN	IL6R	
FAK Signaling	3.61E-01	1.05E-02	NaN	ACTG1	
α-Adrenergic Signaling	3.58E-01	1.04E-02	NaN	CALM1 (includes others)	
Nitric Oxide Signaling in the Cardiovascular System	3.48E-01	1.01E-02	NaN	CALM1 (includes others)	
Apoptosis Signaling	3.48E-01	1.01E-02	NaN	NFKBIA	
Neuropathic Pain Signaling In Dorsal Horn Neurons	3.41E-01	9.9E-03	NaN	FOS	
Phospholipase C Signaling	3.4E-01	7.78E-03	NaN	AHNAK,CALM1 (includes others)	
SAPK/JNK Signaling	3.38E-01	9.8E-03	NaN	JUN	
Gαs Signaling	3.23E-01	9.35E-03	NaN	RGS2	
Pancreatic Adenocarcinoma Signaling	3.18E-01	9.17E-03	NaN	STAT1	
Antioxidant Action of Vitamin C	3.18E-01	9.17E-03	NaN	NFKBIA	
Glioma Signaling	3.15E-01	9.09E-03	NaN	CALM1 (includes others)	
Senescence Pathway	3.08E-01	7.27E-03	NaN	CALM1 (includes others),JUN	
HIF1α Signaling	3.06E-01	8.85E-03	NaN	JUN	
Role of Tissue Factor in Cancer	2.96E-01	8.55E-03	NaN	EGR1	
GP6 Signaling Pathway	2.91E-01	8.4E-03	NaN	CALM1 (includes others)	
IL-15 Production	2.87E-01	8.26E-03	NaN	STAT1	
Inhibition of ARE-Mediated mRNA Degradation Pathway	2.84E-01	8.2E-03	NaN	ZFP36L2	
RhoA Signaling	2.81E-01	8.13E-03	NaN	ACTG1	
CCR3 Signaling in Eosinophils	2.79E-01	8.06E-03	NaN	CALM1 (includes others)	
Gαi Signaling	2.77E-01	8E-03	NaN	FPR1	
Synaptic Long Term Potentiation	2.68E-01	7.75E-03	NaN	CALM1 (includes others)	
Reelin Signaling in Neurons	2.68E-01	7.75E-03	NaN	ITGB2	
p70S6K Signaling	2.68E-01	7.75E-03	NaN	EEF2	
Synaptogenesis Signaling Pathway	2.52E-01	6.41E-03	NaN	CALM1 (includes others),NAP1L1	
Cardiac Hypertrophy Signaling (Enhanced)	2.51E-01	6.16E-03	NaN	CALM1 (includes others),IL6R,JUN	
Ovarian Cancer Signaling	2.46E-01	7.19E-03	NaN	CD44	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	2.43E-01	7.09E-03	NaN	DUSP1	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	2.43E-01	7.09E-03	NaN	DUSP1	
Xenobiotic Metabolism General Signaling Pathway	2.38E-01	6.99E-03	NaN	GSTP1	
Estrogen Receptor Signaling	2.31E-01	6.1E-03	NaN	FOS,JUN	
Epithelial Adherens Junction Signaling	2.22E-01	6.58E-03	NaN	ACTG1	
3-phosphoinositide Degradation	2.17E-01	6.45E-03	NaN	DUSP1	
D-myo-inositol-5-phosphate Metabolism	2.15E-01	6.41E-03	NaN	DUSP1	
Aldosterone Signaling in Epithelial Cells	2.12E-01	6.33E-03	NaN	DUSP1	
eNOS Signaling	2.1E-01	6.29E-03	NaN	CALM1 (includes others)	
Dopamine-DARPP32 Feedback in cAMP Signaling	2.03E-01	6.13E-03	NaN	CALM1 (includes others)	
3-phosphoinositide Biosynthesis	2.01E-01	6.06E-03	NaN	DUSP1	
Huntington's Disease Signaling	-0E00	4.22E-03	NaN	JUN	
Germ Cell-Sertoli Cell Junction Signaling	-0E00	5.85E-03	NaN	ACTG1	
CREB Signaling in Neurons	-0E00	4.83E-03	NaN	CALM1 (includes others)	
AMPK Signaling	-0E00	4.67E-03	NaN	EEF2	
Role of NFAT in Cardiac Hypertrophy	-0E00	4.67E-03	NaN	CALM1 (includes others)	
Breast Cancer Regulation by Stathmin1	-0E00	3.38E-03	NaN	FPR1,JUN	
Gap Junction Signaling	-0E00	5.05E-03	NaN	ACTG1	
Superpathway of Inositol Phosphate Compounds	-0E00	5.05E-03	NaN	DUSP1	
Regulation of the Epithelial-Mesenchymal Transition Pathway	-0E00	5.21E-03	NaN	EGR1	
Sperm Motility	-0E00	4.48E-03	NaN	CALM1 (includes others)	
