© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
SAFB	 	other	 	-0.378	 	3.62E-08	B2M,HLA-DPA1,HLA-DPB1,HLA-DRA,ISG20,JUN,S100A8	 
TGFB1	 	growth factor	 	1.217	 	4.36E-08	AHNAK,B2M,CALM1 (includes others),CD4,EEF1A1,FCER1A,FCER1G,HLA-DQA1,HLA-DQB1,HLA-DRB5,HSPA5,IFI27,IFIH1,IFIT3,ITGAL,ITGB2,JUN,KLF10,KLF9,MYD88,NFKBIA,PLAUR,PLSCR1,RACK1,RSAD2,S100A6,STAT1,TNFAIP3,TYMP,UBE2J1,VASP,VIM	78 (18)
ISG15	0.831	other	 	-1.997	 	4.48E-08	IFI6,IFITM3,MX1,OAS1	 
MSC	 	transcription regulator	 	1.890	 	5.32E-08	DDX60,EPSTI1,IFI27,IFI44,IFI44L,SELL,XAF1	 
salmonella minnesota R595 lipopolysaccharides	 	chemical - endogenous non-mammalian	 	0.747	bias	5.43E-08	HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DRA,ISG15,JUN,NFKBIA,RSAD2,TNFAIP3	69 (13)
IL6	 	cytokine	Activated	2.083	 	6.33E-08	AHNAK,CFP,CLEC10A,HLA-A,HLA-DQA1,HLA-DRB5,HSPA5,IFITM3,IRF4,JUN,LYZ,MCL1,MYD88,NFKBIA,S100A9,STAT1,TAP1,TBC1D9,VASP,VIM	85 (15)
CD3	 	complex	Activated	2.937	 	6.46E-08	CALM1 (includes others),CD4,FCER1G,H2AC18/H2AC19,HLA-DQB1,HNRNPA2B1,HSP90B1,HSPA5,HSPA8,IRF4,JUN,NFKBIA,PDIA4,SLC25A5,SP100,STAT1,TNFAIP3,XAF1	85 (16)
calcitriol	 	chemical drug	 	0.402	 	7.58E-08	ATP2B1,IFI44L,IRF4,ISG15,JUN,KCTD12,MCL1,MX1,MYD88,NFKBIA,RSAD2,S100A8,S100A9,SLC25A6,TAP1,TNFAIP3,TXN	73 (15)
cycloheximide	 	chemical reagent	 	1.061	 	7.80E-08	B2M,CALR,CD4,EEF1A1,ISG20,JUN,MCL1,NFKBIA,PLAUR,RGS2,RSAD2,S100A8,TNFAIP2,TNFAIP3	72 (17)
imatinib	 	chemical drug	 	-1.060	 	1.11E-07	ATP2B1,CALR,HSP90B1,HSPA5,HSPA8,IFIT3,IRF4,MCL1,PDIA4,RBM25,SLC25A6,STAT1,TNFAIP3	67 (9)
CSF3	 	cytokine	 	0.968	 	1.25E-07	HLA-DPA1,HLA-DQA1,HLA-DRA,ITGB2,JUN,LYZ,MCL1,PLSCR1,SELL,TNFAIP3	28 (7)
BCR (complex)	 	complex	 	1.019	 	1.40E-07	CALR,CD1C,HSP90B1,HSPA5,IRF4,KLF9,MCL1,MS4A6A,SELL	38 (8)
BRCA1	 	transcription regulator	Activated	2.137	 	1.54E-07	H3-3A/H3-3B,IFI27,IFI6,IFIT3,MX1,PLSCR1,STAT1,TAP1,TNFAIP2,VIM	84 (15)
PSMB9	 	peptidase	 	1.980	 	1.60E-07	HLA-A,NFKBIA,TAP1,TNFAIP3	39 (9)
RFXAP	 	transcription regulator	 	-0.038	 	1.60E-07	B2M,HLA-B,HLA-DQA1,HLA-DRA	9 (2)
U0126	 	chemical - kinase inhibitor	 	-1.344	 	1.65E-07	CCNL1,EEF1A1,EEF2,HLA-DQA1,HSPA5,JUN,KLF10,MCL1,PABPC1,PLAUR,S100A9,STAT1,TXN,TYMP,UBC,VIM	71 (15)
E. coli B4 lipopolysaccharide	 	chemical toxicant	 	1.915	 	1.70E-07	FCER1G,FGL2,HLA-A,IFIT3,IFITM3,MCL1,NFKBIA,PARP9,PLAUR,RSAD2,TAP1,TNFAIP3	75 (18)
IL3	 	cytokine	 	1.532	 	1.73E-07	CALR,EEF1A1,EIF2AK2,FCER1A,HLA-A,HNRNPA2B1,HSP90B1,HSPA5,JUN,KLF9,MCL1,SELL,VASP	53 (14)
camptothecin	 	chemical drug	Activated	2.795	 	1.80E-07	EEF1A1,FGL2,H3-3A/H3-3B,HLA-A,HLA-B,HLA-DQA1,HLA-DQB1,HSPA5,JUN,MCL1,NFKBIA,PLAC8,RSAD2,SLC25A5,STK17B,TAP1,TNFAIP3	73 (14)
Map3k7	 	kinase	 	1.309	 	1.85E-07	FGL2,ISG15,ISG20,JUN,NFKBIA,RSAD2,S100A9	48 (9)
IRF8	 	transcription regulator	 	-1.029	 	2.03E-07	B2M,CD4,IFI44L,IFI6,IFIT3,IRF4,ISG15,OAS1,STAT1	94 (21)
PLAU	 	peptidase	 	1.203	 	2.04E-07	HSPA5,OAS1,OAS3,PLAUR,S100A8,S100A9,VIM	52 (11)
tetradecanoylphorbol acetate	 	chemical drug	Activated	2.001	 	2.16E-07	CD4,EIF2AK2,FCER1G,HLA-DRA,HSPA5,IRF4,ISG15,ITGAL,ITGB2,JUN,LYZ,MCL1,NFKBIA,OAS1,PLAUR,RACK1,RGS2,S100A8,S100A9,SELL,STAT1,TNFAIP3,TYMP,VIM	88 (18)
IFNE	 	cytokine	Activated	2.414	bias	2.27E-07	IFIH1,IFITM3,ISG15,ISG20,MX2,STAT1	58 (7)
CGAS	 	enzyme	Activated	2.186	bias	2.36E-07	IFI44,IFIT3,ISG15,OAS1,RSAD2	63 (10)
IFNK	 	cytokine	Activated	2.236	bias	2.36E-07	EIF2AK2,IFIH1,MX1,OAS1,STAT1	81 (13)
RNASEH2B	 	enzyme	 	 	 	2.65E-07	IFI44,IFIT3,ISG15,OAS1	35 (3)
APP	 	other	Activated	2.720	 	2.74E-07	ACTG1,BASP1,CALR,HSPA5,HSPA8,IFIH1,IRF4,ISG20,ITGAL,JUN,MYD88,PARP14,RNF213,RSAD2,S100A8,TNFAIP2,TPT1,TXN,UBC,VASP,XAF1	71 (14)
IL2	 	cytokine	 	1.362	 	3.16E-07	CFP,FCER1G,FGL2,HSP90B1,HSPA5,IRF4,ISG20,JUN,LAPTM5,LY6E,MX1,PLAC8,RGS2,S100A8,SELL,STK17B,VIM	46 (7)
uranyl nitrate	 	chemical toxicant	 	1.151	 	3.39E-07	EEF2,HNRNPA2B1,HSPA8,IFIT3,MYD88,RACK1,TPT1,UBC	 
IKZF1	 	transcription regulator	 	-1.627	 	4.12E-07	B2M,EPSTI1,IFI27,IFI6,IFIT3,IRF4,LAP3,LGMN,RASSF4,RNF213,TBC1D9	 
ISGF3	 	complex	 	 	 	4.14E-07	EIF2AK2,IFIH1,ISG15,RSAD2	 
cerivastatin	 	chemical drug	 	 	 	4.38E-07	ITGAL,ITGB2,JUN,PLAUR,S100A8,S100A9,TMSB10/TMSB4X	19 (3)
Pam3-Cys-Ser-Lys4	 	chemical reagent	Activated	2.412	 	4.54E-07	HLA-A,HLA-DRB5,IRF4,JUN,MCL1,NFKBIA,PARP14,RGS2,STAT1	86 (19)
cigarette smoke	 	chemical toxicant	Activated	2.346	 	4.81E-07	HLA-DRA,HSPA5,JUN,MX1,MYD88,NFKBIA,OAS1,OAS2,OAS3,STAT1,UBC	81 (19)
MAP3K7	 	kinase	 	0.816	 	5.22E-07	IFI44,IFIH1,IFIT3,JUN,OAS2,RGS2,XAF1	57 (7)
IRF4	0.481	transcription regulator	 	-1.937	 	5.33E-07	B2M,HSPA8,IRF4,ISG15,ITGAL,OAS1,PLAUR,PLSCR1,STAT1	59 (9)
DUSP1	 	phosphatase	 	-0.647	 	5.47E-07	APOL6,CLEC10A,IFIT3,ISG20,JUN,MX1,PLAUR,S100A9	80 (16)
IL12 (complex)	 	complex	Activated	2.607	 	5.87E-07	IFIH1,IRF4,ISG15,ISG20,ITGAL,ITGB2,JUN,MYD88,PLAC8,SELL	82 (17)
NFATC2	 	transcription regulator	 	0.508	 	5.87E-07	FGL2,IFIT3,IRF4,ISG15,ISG20,JUN,NFKBIA,RGS2,RSAD2,STAT1	95 (20)
IFN alpha/beta	 	group	 	1.287	 	6.20E-07	CLEC10A,FGL2,HLA-A,IFIT3,LY6E,RSAD2,STAT1	77 (10)
JQ1	 	chemical reagent	 	-0.864	 	7.09E-07	CD4,CLEC10A,HSPA5,IRF4,ISG15,MCL1,MX1,TNFAIP3	62 (10)
TLR4	 	transmembrane receptor	Activated	2.577	 	7.46E-07	FGL2,HLA-DQA1,HSPA5,IFIT3,IFITM3,ISG15,ISG20,MX1,MYD88,NFKBIA,RSAD2,STAT1,TNFAIP3	67 (15)
B2M	0.460	transmembrane receptor	 	-0.200	 	8.07E-07	HLA-A,HLA-DQA1,HLA-DQB1,HLA-DRB5,TAPBP	 
CREBBP	 	transcription regulator	 	 	 	8.61E-07	B2M,EPSTI1,HLA-B,HLA-DRA,ISG15,JUN,NFKBIA,OAS3,RGS2,RSAD2,TAPBP,TNFAIP3,UTRN	53 (13)
arsenic trioxide	 	chemical drug	 	1.367	 	8.69E-07	ATP2B1,CALR,HSP90B1,HSPA5,HSPA8,MCL1,NFKBIA,PDIA4,RBM25,S100A8,SLC25A6,TNFAIP3	69 (17)
miR-499a-5p inhibitor	 	chemical reagent	 	 	 	8.71E-07	EIF2AK2,MX1,OAS1	 
miR-208b inhibitor	 	chemical reagent	 	 	 	8.71E-07	EIF2AK2,MX1,OAS1	 
vorinostat	 	chemical drug	 	0.873	 	8.75E-07	HLA-DQB1,HLA-DRB5,HSPA5,JUN,LYZ,MCL1,NFKBIA,S100A8,S100A9,TXN,VIM	98 (18)
SAMHD1	 	enzyme	 	-1.982	 	8.89E-07	IFI27,IFI6,MX1,NFKBIA	 
beta-estradiol	 	chemical - endogenous mammalian	 	0.849	 	1.04E-06	ATP2B1,CALM1 (includes others),CALR,H2AC18/H2AC19,HLA-A,HLA-DQA1,HLA-DRB5,HSP90B1,HSPA5,HSPA8,IRF4,ISG15,ITGB2,JUN,KLF10,KLF9,LAPTM5,LYZ,MPEG1,MX1,NFKBIA,OAS1,OTOF,PDIA4,PLAUR,RACK1,RGS2,S100A6,SLC25A5,TNFAIP3,TXN,VIM	71 (16)
IKBKE	 	kinase	 	0.378	 	1.09E-06	ADAR,HLA-A,IFIH1,IFIT3,NFKBIA,RSAD2,STAT1	64 (11)
IRF2	 	transcription regulator	 	-1.901	 	1.16E-06	B2M,CLEC10A,EIF2AK2,HLA-B,ISG15,OAS1,TAP1,TAPBP	57 (6)
rosiglitazone	 	chemical drug	Activated	2.706	 	1.19E-06	APOL6,HLA-DRA,HSPA5,IFIT3,ITGAL,MX2,OAS1,OAS2,OAS3,RGS2,S100A8,S100A9,STAT1,TRIM22	88 (18)
POU2AF1	 	transcription regulator	 	0.652	 	1.40E-06	HLA-DRA,IFI44,IFI44L,IFIT3,MS4A6A,MX1	 
SMARCA4	 	transcription regulator	 	0.718	 	1.53E-06	AHNAK,AP1S2,CFP,HLA-B,HLA-DRA,IFI27,IFITM2,IFITM3,JUN,PLAUR,RGS2,S100A6,SEL1L3,TAP1,TSPAN13,VIM	74 (10)
HSP90B1	0.470	other	 	-1.000	 	1.55E-06	CALR,HSP90B1,HSPA5,ITGAL,ITGB2,SNX3	 
TAP1	0.282	transporter	 	-1.145	 	1.68E-06	EIF2AK2,HLA-A,MX1,OAS1	 
DNASE2	 	enzyme	 	 	 	1.85E-06	IFIT3,ISG15,OAS1,OAS3,RSAD2	 
TMEM173	 	other	Activated	2.190	bias	1.89E-06	IFI44,IFIT3,IFITM3,ISG15,OAS1,RSAD2	76 (14)
decitabine	 	chemical drug	 	1.119	 	1.93E-06	B2M,COPA,EEF1A1,EIF2AK2,HLA-B,HNRNPA2B1,HSPA5,IFI27,ISG15,LMNB1,MX1,NFKBIA,OAS1,PABPC1,SELL,STAT1,TMSB10/TMSB4X,VIM	95 (18)
PC-SPES	 	chemical drug	 	 	 	2.11E-06	B2M,HLA-B,HSPA5,IFI27,TMSB10/TMSB4X,TXN,VIM	 
TET2	 	enzyme	 	0.000	 	2.16E-06	AHNAK,FCN1,FGL2,IFIT3,IFITM3,ITGB2,RSAD2,S100A8	 
RFXANK	 	transcription regulator	 	 	 	2.17E-06	HLA-A,HLA-B,HLA-DRA	 
mibolerone	 	chemical drug	 	1.195	 	2.40E-06	AHNAK,CALR,HLA-DQA1,HSP90B1,HSPA5,JUN,KLF10,SLC25A5	 
Ifn gamma	 	complex	 	1.941	 	2.43E-06	ADAR,EIF2AK2,HLA-DRA,IFI44L,MYD88,STAT1,XAF1	 
PRDM16	 	transcription regulator	 	-1.992	 	2.48E-06	IFI44,MX2,OAS2,OAS3,STAT1	55 (6)
HRAS	 	enzyme	 	0.728	 	2.83E-06	ACTG1,B2M,EIF3C,HLA-B,HNRNPA2B1,HSPA8,IFITM2,JUN,LMNB1,LYZ,NFKBIA,PLAUR,TAP1,TMSB10/TMSB4X,TYMP,VIM	76 (15)
IL15	 	cytokine	 	1.729	 	3.14E-06	CALM1 (includes others),H2AC18/H2AC19,HNRNPA2B1,HSPA8,JUN,MCL1,MX1,MYD88,NFKBIA,PDIA4,SELL,SLC25A5,SP100	26 (4)
trovafloxacin	 	chemical drug	Activated	2.449	 	3.59E-06	B2M,HLA-A,ISG20,MYD88,NFKBIA,TNFAIP3	40 (7)
3,3'-diindolylmethane	 	chemical drug	Activated	2.401	 	3.59E-06	HLA-A,HLA-B,NFKBIA,OAS2,TAP1,VIM	44 (10)
OPA1	 	enzyme	 	-1.961	bias	3.72E-06	HSPA5,MYD88,S100A8,S100A9	40 (7)
DOCK8	 	other	 	1.633	bias	3.91E-06	FGL2,IFIT3,ISG15,ISG20,RSAD2,STAT1	 
CD 437	 	chemical drug	 	1.492	 	4.62E-06	EEF2,HSPA8,JUN,NFKBIA,PABPC1,SLC25A5,SLC25A6,TMSB10/TMSB4X,TXN	 
SASH1	 	other	 	1.633	bias	4.63E-06	FGL2,IFIT3,ISG15,ISG20,RSAD2,STAT1	 
TNIP1	 	other	 	-1.474	 	4.81E-06	CD4,HLA-A,HLA-B,S100A8,S100A9	 
SNCA	 	enzyme	 	0.707	 	4.89E-06	HLA-DQA1,HLA-DRA,HLA-DRB5,HSP90B1,HSPA5,ISG15,MX1,PLAC8,PLSCR1,RSAD2,S100A6	 
peptidoglycan	 	chemical - endogenous non-mammalian	 	0.990	 	5.21E-06	ITGB2,MCL1,MYD88,S100A8,S100A9,SELL,TMSB10/TMSB4X	50 (14)
CD2	 	transmembrane receptor	 	1.067	 	5.43E-06	CD4,HLA-DPA1,ITGAL,SELL,STAT1	20 (4)
NR3C1	 	ligand-dependent nuclear receptor	 	-0.703	 	5.64E-06	B2M,FCER1G,IFI6,IFIH1,ISG15,ITGB2,JUN,KLF9,MCL1,MYD88,NFKBIA,RGS2,STK17B,TNFAIP2,TNFAIP3,TXN	72 (18)
SB203580	 	chemical - kinase inhibitor	Inhibited	-2.989	 	5.70E-06	EIF2AK2,HSPA5,IFI27,IFIT3,ISG15,ISG20,JUN,MX1,PLAUR,STAT1,STK17B,TYMP,VIM	93 (23)
Histone h3	 	group	 	 	 	6.53E-06	B2M,HSPA5,IFI6,IFITM3,JUN,MX1,NFKBIA,RSAD2,S100A8,S100A9,SELL,TNFAIP3,UBC	93 (16)
MYD88	0.290	other	Activated	2.016	bias	6.73E-06	CLEC10A,FCER1G,HLA-A,HSPA5,ISG15,JUN,NFKBIA,RSAD2,S100A8,TNFAIP3	51 (12)
NLRC5	 	transcription regulator	 	1.990	 	7.17E-06	B2M,HLA-A,HLA-B,TAP1	 
SCGB1A1	 	cytokine	 	-0.905	 	7.17E-06	ITGB2,S100A8,S100A9,SELL	 
IgG	 	complex	 	-1.219	 	7.32E-06	B2M,CALR,HSPA5,IFIH1,IFITM3,ISG15,PLAUR,TAPBP,TNFAIP3	74 (13)
poly(dG-dC)	 	chemical reagent	 	 	 	7.52E-06	ISG15,RSAD2,STAT1	45 (4)
CLEC12A	 	other	 	 	 	7.52E-06	IFIT3,ISG15,RSAD2	45 (6)
CSF1	 	cytokine	 	1.015	 	7.59E-06	FCER1G,HSP90B1,HSPA5,IRF4,JUN,SIGLEC1,STAT1,TNFAIP3,TPT1	72 (16)
FOS	 	transcription regulator	 	0.198	 	8.49E-06	ACTG1,CFP,HLA-B,HSP90B1,HSPA5,JUN,PLAUR,S100A8,S100A9,SNX3,TXN,UTRN,VIM,XAF1	63 (7)
IFNA4	 	cytokine	Activated	2.164	bias	8.58E-06	IFIH1,ISG15,MX1,PIK3AP1,RSAD2	6 (2)
NFKB2	 	transcription regulator	 	0.000	 	8.64E-06	HLA-DOA,HLA-DQA1,IRF4,MCL1,SELL,TNFAIP2	 
Alpha catenin	 	group	 	-0.728	bias	9.21E-06	LYZ,NFKBIA,S100A8,S100A9,TNFAIP2,TNFAIP3,VIM	45 (10)
C11orf95-RELA	 	fusion gene/product	Activated	2.236	bias	9.55E-06	NFKBIA,S100A6,TAP1,TAPBP,TNFAIP3	 
PD98059	 	chemical - kinase inhibitor	 	-1.718	 	9.76E-06	CD4,EEF1A1,HNRNPA2B1,HSPA5,ITGB2,JUN,MCL1,PABPC1,PLAUR,S100A8,SELL,TXN,TYMP,VIM	68 (17)
PRKCA	 	kinase	Activated	2.407	 	1.03E-05	IFIT3,JUN,NFKBIA,RSAD2,S100A8,S100A9,SP100	45 (11)
SP1	 	transcription regulator	 	1.776	 	1.04E-05	EIF2AK2,HSPA5,IFITM3,IRF4,JUN,MCL1,NFKBIA,PLAUR,SELL,SLC25A5,STAT1,TNFAIP3,UBC,VIM	75 (15)
SGPL1	 	enzyme	 	1.980	 	1.05E-05	HSPA5,ISG15,MX1,OAS1	 
resolvin D2	 	chemical - endogenous mammalian	 	 	 	1.05E-05	ITGB2,JUN,MYD88,SELL	 
IL24	 	cytokine	 	0.440	 	1.18E-05	EIF2AK2,HSP90B1,HSPA5,IRF4,MCL1	70 (12)
TAPBP	0.323	transporter	 	 	 	1.20E-05	HLA-A,HLA-B,TAP1	 
XBP1	 	transcription regulator	 	1.222	 	1.21E-05	CALR,HLA-DRA,HSP90B1,HSPA5,IRF4,PDIA4,S100A6,SEC11A,TXN	14 (4)
poly dA-dT	 	chemical reagent	 	1.974	bias	1.25E-05	ISG15,NFKBIA,RSAD2,STAT1	40 (7)
NLRX1	 	other	Inhibited	-2.200	 	1.30E-05	MYD88,NFKBIA,OAS1,STAT1,TNFAIP3	41 (7)
RARA	 	ligand-dependent nuclear receptor	 	-1.897	 	1.31E-05	HLA-B,IFI44,IFI44L,JUN,OAS1,RSAD2,SAMD9,SELL,SP100,STAT1,TAPBP	59 (6)
RUNX1	 	transcription regulator	 	 	 	1.39E-05	CD4,IFITM3,ISG15,ITGAL,ITGB2,OAS3,RSAD2,S100A9,STAT1	61 (7)
NPC1	 	transporter	 	 	 	1.41E-05	HLA-DQB1,HLA-DRB5,LYZ,S100A8,S100A9,STAT1	66 (7)
CG	 	complex	 	1.135	 	1.46E-05	B2M,FGL2,HLA-A,HLA-DQA1,IFIT3,JUN,MCL1,PLAUR,RGS2,S100A6,TSPAN13	38 (7)
REL	 	transcription regulator	 	1.911	bias	1.48E-05	B2M,HLA-A,IRF4,JUN,NFKBIA,PARP14,RSAD2,TNFAIP3,VIM	59 (10)
CTNNB1	 	transcription regulator	 	1.608	 	1.50E-05	CALM1 (includes others),CD4,CRIP1,FCER1G,IRF4,ITGAL,ITGB2,JUN,LAP3,LY6E,MCL1,MPEG1,PLAUR,RASSF4,S100A8,TNFAIP3,VIM,XAF1	60 (13)
TSC2	 	other	 	-1.195	 	1.55E-05	CRIP1,HSPA5,IFITM3,MCL1,RASSF4,S100A6,STAT1	 
HOXA10	 	transcription regulator	 	1.414	 	1.64E-05	CD1C,FCER1G,HLA-DQA1,HLA-DQB1,KLF10,KLF9,LYZ,STK17B	 
NFKBIA	0.313	transcription regulator	 	1.159	 	1.66E-05	HLA-A,HSPA5,HSPA8,IFI6,ISG15,JUN,LY6E,NFKBIA,S100A8,S100A9,TNFAIP2,TNFAIP3	77 (16)
FADD	 	other	 	1.633	 	1.72E-05	EIF2AK2,IFIH1,JUN,LY6E,STAT1,TNFAIP3	 
ADAMTS12	 	peptidase	 	-1.131	bias	1.75E-05	S100A6,S100A8,S100A9,TNFAIP2	 
ERK1/2	 	group	 	-0.330	 	1.86E-05	B2M,CALR,HLA-A,HSPA5,JUN,PLAUR,S100A6,TAP1,TAPBP,TYMP	74 (18)
platelet activating factor	 	chemical - endogenous mammalian	 	-0.408	 	1.90E-05	ITGB2,NFKBIA,PLAUR,SELL,VIM	73 (19)
ionomycin	 	chemical reagent	 	1.007	 	1.91E-05	AHNAK,CD4,EIF2AK2,HSPA5,IRF4,ITGAL,ITGB2,RGS2	56 (7)
gentamicin	 	chemical drug	Activated	3.000	 	1.93E-05	CALR,CCNL1,EEF1A1,H3-3A/H3-3B,HSP90B1,HSPA5,JUN,PDIA4,TAP1	 
TRAF3	 	enzyme	 	0.392	 	1.95E-05	HSPA5,ISG15,MCL1,MPEG1,NFKBIA,TNFAIP3	52 (13)
SAMSN1	 	other	 	1.633	bias	1.95E-05	FGL2,IFIT3,ISG15,ISG20,RSAD2,STAT1	 
ERK	 	group	 	0.942	 	1.99E-05	EIF2AK2,ITGB2,JUN,KLF10,MCL1,SELL,STAT1,TYMP,VASP	90 (21)
CDK9	 	kinase	 	 	 	2.08E-05	HLA-DQA1,HLA-DRA,NFKBIA,TNFAIP3,VIM	 
bortezomib	 	chemical drug	 	1.475	 	2.12E-05	CALR,HSP90B1,HSPA5,IRF4,KLF9,MCL1,MX1,RSAD2,VIM	72 (18)
BIRC5	 	other	 	 	 	2.28E-05	HLA-DQA1,HLA-DQB1,LYZ,MCL1,VIM	48 (7)
ERN1	 	kinase	 	1.460	 	2.38E-05	HSP90B1,HSPA5,JUN,MCL1,OAS2,SEC11A,UBE2J1	35 (8)
IL32	 	cytokine	 	1.067	 	2.48E-05	EIF2AK2,ITGB2,MCL1,MX1,VIM	 
N4BP1	 	other	 	 	 	2.54E-05	HLA-A,HLA-B,JUN	 
IFNL3	 	cytokine	 	1.973	 	2.74E-05	ISG20,MX1,RSAD2,STAT1	62 (7)
thapsigargin	 	chemical toxicant	Activated	2.137	 	2.78E-05	CALR,HSP90B1,HSPA5,ITGB2,JUN,MCL1,NFKBIA,UBE2J1	40 (12)
bee venom	 	chemical - endogenous non-mammalian	 	 	 	2.98E-05	CCNL1,JUN,NFKBIA,RGS2,TNFAIP2,TNFAIP3	45 (10)
NRAS	 	enzyme	 	-1.937	 	3.10E-05	B2M,HLA-A,IFIH1,ISG15,KCTD12,MCL1,STAT1,TAP1	82 (16)
NFAT5	 	transcription regulator	 	-0.970	 	3.15E-05	HLA-DQA1,HLA-DQB1,HLA-DRB5,NFKBIA,TNFAIP2,TNFAIP3	 
forskolin	 	chemical toxicant	 	1.060	 	3.53E-05	CALM1 (includes others),CALR,CD4,FCER1A,H3-3A/H3-3B,HLA-DQA1,HLA-DQB1,HLA-DRA,JUN,NFKBIA,RGS2,S100A8,STAT1,TNFAIP3,VIM	72 (13)
Tnf (family)	 	group	 	1.299	 	3.55E-05	CD4,EIF2AK2,JUN,NFKBIA,SELL,TNFAIP3,TYMP	68 (13)
deferoxamine	 	chemical drug	Activated	2.155	 	3.57E-05	IFI6,ISG20,ITGB2,JUN,MS4A6A,MX2,PLAUR,RSAD2	57 (6)
TAB1	 	enzyme	 	-1.000	 	3.60E-05	IFIH1,JUN,RGS2,XAF1	14 (3)
EIF4B	 	translation regulator	 	 	 	3.66E-05	ISG15,MCL1	 
PDIA6	 	enzyme	 	 	 	3.66E-05	HSP90B1,HSPA5	 
BCL3	 	transcription regulator	 	0.391	 	4.05E-05	HLA-DQB1,JUN,NFKBIA,PLAUR,S100A8	 
ATF6	 	transcription regulator	 	1.021	 	4.37E-05	CALR,HSP90B1,HSPA5,MCL1,PDIA4	 
azetidyl-2-carboxylic acid	 	chemical reagent	 	 	 	4.62E-05	HSP90B1,HSPA5,HSPA8	 
RNA polymerase II	 	complex	 	 	 	4.63E-05	B2M,CD4,HLA-DQA1,JUN,NFKBIA,TAP1,TAPBP,TXN,UBC	40 (4)
3M-011	 	chemical reagent	Activated	2.000	bias	4.63E-05	ISG15,MX1,MYD88,STAT1	60 (11)
potassium chloride	 	chemical drug	 	 	 	4.64E-05	ATP2B1,CALR,HSP90B1,HSPA5,JUN,PDIA4	50 (12)
MUC1	 	other	 	1.013	 	4.71E-05	HLA-DRA,IFIT3,NFKBIA,STAT1,VIM	55 (7)
CREB1	 	transcription regulator	 	-0.781	 	4.76E-05	CD4,FGL2,HLA-A,HLA-DQB1,HLA-DRA,HSPA5,JUN,MCL1,OTOF,RGS2,TPT1,TXN,VIM	 
5-N-ethylcarboxamido adenosine	 	chemical reagent	 	0.243	 	4.89E-05	HLA-DQA1,HLA-DQB1,HLA-DRA,IFIT3,RGS2,UBC	12 (2)
E2F1	 	transcription regulator	 	-0.232	 	5.74E-05	CALM1 (includes others),CALR,EIF2AK2,H2AC18/H2AC19,HSP90B1,HSPA8,MCL1,NFKBIA,STK17B,TAP1,TAPBP,VIM	56 (12)
mir-15	 	microRNA	 	0.585	 	5.86E-05	ISG15,MCL1,MX1,OAS1,PLAUR	 
TNFSF13B	 	cytokine	 	 	 	5.86E-05	HLA-DOA,HLA-DQA1,JUN,MCL1,SELL	52 (11)
CREB3L2	 	transcription regulator	 	 	 	5.98E-05	HSPA5,MCL1,MX1	 
CRBN	 	enzyme	 	 	 	5.98E-05	HSPA5,IRF4,JUN	 
CEBPB	 	transcription regulator	 	0.632	 	6.21E-05	HLA-A,HSPA8,IFITM3,IRF4,ITGAL,JUN,KLF10,LGMN,PLAUR,SEC11A,VIM	70 (11)
mir-21	 	microRNA	 	-1.948	 	6.27E-05	FGL2,HNRNPA2B1,MYD88,OAS2,OAS3,SIGLEC1,STAT1,TAP1,TYMP	 
MYCN	 	transcription regulator	 	-1.066	 	6.27E-05	ACTG1,B2M,BASP1,EEF1A1,EEF2,EIF3C,HLA-A,PDIA4,VIM	 
CD28	 	transmembrane receptor	 	1.744	 	6.51E-05	FCER1G,H2AC18/H2AC19,HLA-DQB1,HSPA8,IRF4,ITGAL,JUN,NFKBIA,SLC25A5,TNFAIP3	79 (15)
geldanamycin	 	chemical - endogenous non-mammalian	 	0.885	 	6.61E-05	EEF1A1,EIF2AK2,HLA-DQA1,HLA-DRA,HSP90B1,HSPA5,JUN,STAT1,TAP1	65 (9)
JAK1	 	kinase	Activated	2.219	 	6.74E-05	EIF2AK2,HLA-A,MX1,STAT1,TAP1	62 (4)
hydrogen peroxide	 	chemical - endogenous mammalian	 	1.672	 	7.05E-05	EEF1A1,HLA-DRA,HSPA5,IFI6,JUN,PDIA4,PLAUR,TAP1,TNFAIP3,TXN,VIM,XAF1	77 (18)
NR1H3	 	ligand-dependent nuclear receptor	 	 	 	7.12E-05	CD4,DDX60,FGL2,ITGAL,LYZ,NFKBIA,TAP1,UBC	 
IKZF3	 	transcription regulator	 	-1.387	 	7.22E-05	IFI27,IFI6,IFIT3,RASSF4,RNF213	 
SATB1	 	transcription regulator	Inhibited	-2.423	 	7.33E-05	ACTG1,EPSTI1,HSPA8,SELL,TRIM22,VIM,XAF1	 
3M-001	 	chemical drug	Activated	2.000	bias	7.34E-05	ISG15,MX1,MYD88,STAT1	50 (7)
IFNA10	 	cytokine	 	 	 	7.58E-05	IFIH1,ISG15,MX1	 
IFNA21	 	cytokine	 	 	 	7.58E-05	IFIH1,ISG15,MX1	 
IFNA5	 	cytokine	 	 	 	7.58E-05	IFIH1,ISG15,MX1	 
IFNA17	 	cytokine	 	 	 	7.58E-05	EIF2AK2,IFIH1,MX1	 
IFNA7	 	cytokine	 	 	 	7.58E-05	IFIH1,ISG15,MX1	 
