© 2000-2020 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Cardiac Hypertrophy Signaling	1.37E00	2.5E-02	0.816	CALM1 (includes others),GNAS,GRB2,JUN,MAPK14,MYL6	
CCR3 Signaling in Eosinophils	1.37E00	3.23E-02	NaN	CALM1 (includes others),CFL1,GNAS,MAPK14	
Gαi Signaling	1.36E00	3.2E-02	1.000	FPR1,FPR2,GNAS,GRB2	
Glutathione-mediated Detoxification	1.35E00	6.25E-02	NaN	GSTO1,GSTP1	
14-3-3-mediated Signaling	1.34E00	3.15E-02	0.000	FOS,GRB2,JUN,YWHAG	
GDNF Family Ligand-Receptor Interactions	1.33E00	3.95E-02	NaN	FOS,GRB2,JUN	
Neurotrophin/TRK Signaling	1.33E00	3.95E-02	NaN	FOS,GRB2,JUN	
IL-9 Signaling	1.32E00	6.06E-02	NaN	SOCS3,STAT1	
Endothelin-1 Signaling	1.3E00	2.66E-02	-0.447	FOS,GNAS,GRB2,JUN,MAPK14	
Role of JAK2 in Hormone-like Cytokine Signaling	1.3E00	5.88E-02	NaN	SOCS3,STAT1	
Agrin Interactions at Neuromuscular Junction	1.29E00	3.8E-02	NaN	ACTB,ITGB2,JUN	
Thyroid Cancer Signaling	1.29E00	3.8E-02	NaN	CXCL8,FOS,JUN	
BEX2 Signaling Pathway	1.29E00	3.8E-02	NaN	JUN,LGALS1,NFKBIA	
Colorectal Cancer Metastasis Signaling	1.28E00	2.37E-02	0.000	FOS,GNAS,GRB2,JUN,STAT1,TLR2	
Noradrenaline and Adrenaline Degradation	1.28E00	5.71E-02	NaN	ALDH1A1,ALDH2	
FLT3 Signaling in Hematopoietic Progenitor Cells	1.28E00	3.75E-02	NaN	GRB2,MAPK14,STAT1	
Renal Cell Carcinoma Signaling	1.28E00	3.75E-02	NaN	FOS,GRB2,JUN	
Xenobiotic Metabolism PXR Signaling Pathway	1.27E00	2.6E-02	-0.447	ALDH1A1,ALDH2,GSTO1,GSTP1,HSP90AB1	
STAT3 Pathway	1.26E00	2.96E-02	NaN	IL17RA,MAPK14,PIM1,SOCS3	
Apelin Adipocyte Signaling Pathway	1.25E00	3.66E-02	NaN	CYBB,GSTP1,MAPK14	
Molecular Mechanisms of Cancer	1.25E00	2.05E-02	NaN	CCND3,CTNNA1,FOS,GNAS,GRB2,JUN,MAPK14,NFKBIA	
Natural Killer Cell Signaling	1.23E00	2.54E-02	1.342	CFL1,GRB2,HLA-F,MAPK14,MYD88	
PI3K Signaling in B Lymphocytes	1.23E00	2.9E-02	-1.000	CALM1 (includes others),FOS,JUN,NFKBIA	
BMP signaling pathway	1.21E00	3.53E-02	NaN	GRB2,JUN,MAPK14	
Protein Kinase A Signaling	1.21E00	2.01E-02	0.816	CALM1 (includes others),DUSP1,DUSP6,GNAS,H1-0,MYL6,NFKBIA,YWHAG	
Pyruvate Fermentation to Lactate	1.21E00	1.67E-01	NaN	LDHA	
Lactose Degradation III	1.21E00	1.67E-01	NaN	PSAP	
Antiproliferative Role of TOB in T Cell Signaling	1.2E00	5.13E-02	NaN	PABPC1,PABPC4	
Ceramide Signaling	1.18E00	3.41E-02	NaN	CTSD,FOS,JUN	
Mechanisms of Viral Exit from Host Cells	1.16E00	4.88E-02	NaN	ACTB,LMNB1	
Th17 Activation Pathway	1.14E00	3.3E-02	NaN	HSP90AB1,MYD88,SOCS3	
Role of IL-17F in Allergic Inflammatory Airway Diseases	1.14E00	4.76E-02	NaN	CXCL8,IL17RA	
Relaxin Signaling	1.12E00	2.67E-02	-1.000	FOS,GNAS,JUN,NFKBIA	
Oncostatin M Signaling	1.12E00	4.65E-02	NaN	GRB2,STAT1	
IL-23 Signaling Pathway	1.1E00	4.55E-02	NaN	NFKBIA,SOCS3	
FAK Signaling	1.1E00	3.16E-02	NaN	ACTB,CAPN2,GRB2	
Airway Pathology in Chronic Obstructive Pulmonary Disease	1.09E00	1.25E-01	NaN	CXCL8	
ATM Signaling	1.08E00	3.09E-02	NaN	JUN,MAPK14,NFKBIA	
PAK Signaling	1.08E00	3.09E-02	NaN	CFL1,GRB2,MYL6	
FAT10 Cancer Signaling Pathway	1.07E00	4.35E-02	NaN	EEF1A1,NFKBIA	
Gαq Signaling	1.06E00	2.53E-02	NaN	CALM1 (includes others),GNAS,NFKBIA,RGS2	
Apoptosis Signaling	1.06E00	3.03E-02	NaN	BCL2A1,CAPN2,NFKBIA	
VEGF Signaling	1.06E00	3.03E-02	NaN	ACTB,EIF1,GRB2	
nNOS Signaling in Neurons	1.05E00	4.26E-02	NaN	CALM1 (includes others),CAPN2	
Ephrin A Signaling	1.05E00	4.26E-02	NaN	ADAM10,CFL1	
eNOS Signaling	1.05E00	2.52E-02	NaN	AQP9,CALM1 (includes others),GNAS,HSP90AB1	
Pathogenesis of Multiple Sclerosis	1.04E00	1.11E-01	NaN	CCR1	
Hematopoiesis from Pluripotent Stem Cells	1.02E00	4.08E-02	NaN	CD4,CXCL8	
Sumoylation Pathway	1.02E00	2.91E-02	NaN	FOS,JUN,NFKBIA	
Tec Kinase Signaling	1.02E00	2.44E-02	0.000	ACTB,FOS,GNAS,STAT1	
Amyloid Processing	1.01E00	4E-02	NaN	CAPN2,MAPK14	
Pentose Phosphate Pathway	9.96E-01	1E-01	NaN	PGD	
Huntington's Disease Signaling	9.71E-01	2.11E-02	NaN	CAPN2,CLTC,CTSD,GRB2,JUN	
Role of Cytokines in Mediating Communication between Immune Cells	9.55E-01	3.7E-02	NaN	CXCL8,IL1RN	
HGF Signaling	9.47E-01	2.7E-02	NaN	FOS,GRB2,JUN	
Glycogen Degradation II	9.21E-01	8.33E-02	NaN	TYMP	
CNTF Signaling	9.14E-01	3.51E-02	NaN	GRB2,STAT1	
Glutamate Receptor Signaling	9.14E-01	3.51E-02	NaN	CALM1 (includes others),GLUL	
Opioid Signaling Pathway	9.14E-01	2.02E-02	-0.447	CALM1 (includes others),CLTC,FOS,GNAS,NFKBIA	
Role of Tissue Factor in Cancer	8.96E-01	2.56E-02	NaN	CFL1,CXCL8,MAPK14	
Fatty Acid Activation	8.89E-01	7.69E-02	NaN	ACSL1	
Endometrial Cancer Signaling	8.79E-01	3.33E-02	NaN	CTNNA1,GRB2	
Retinoic acid Mediated Apoptosis Signaling	8.79E-01	3.33E-02	NaN	PARP14,PARP9	
PCP pathway	8.79E-01	3.33E-02	NaN	JUN,JUNB	
SPINK1 Pancreatic Cancer Pathway	8.79E-01	3.33E-02	NaN	CTSA,CTSB	
Sertoli Cell-Sertoli Cell Junction Signaling	8.76E-01	2.16E-02	NaN	ACTB,CTNNA1,JUN,MAPK14	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	8.7E-01	2.15E-02	NaN	CD14,CXCL8,MYL6,STAT1	
Induction of Apoptosis by HIV1	8.66E-01	3.28E-02	NaN	NFKBIA,SLC25A6	
Phospholipase C Signaling	8.63E-01	1.95E-02	1.000	AHNAK,CALM1 (includes others),GNAS,GRB2,MYL6	
Glycogen Degradation III	8.6E-01	7.14E-02	NaN	TYMP	
Phenylalanine Degradation IV (Mammalian, via Side Chain)	8.6E-01	7.14E-02	NaN	ALDH2	
Axonal Guidance Signaling	8.48E-01	1.65E-02	NaN	ACTR2,ACTR3,ADAM10,ARPC5,CFL1,GNAS,GRB2,MYL6	
Cardiac Hypertrophy Signaling (Enhanced)	8.36E-01	1.64E-02	1.134	CALM1 (includes others),CXCL8,CYBB,GNAS,IL17RA,JUN,MAPK14,TNFSF13B	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	8.33E-01	3.12E-02	NaN	NFKBIA,PLAC8	
ErbB2-ErbB3 Signaling	8.21E-01	3.08E-02	NaN	GRB2,JUN	
Pyridoxal 5'-phosphate Salvage Pathway	8.21E-01	3.08E-02	NaN	EIF2AK2,PIM1	
Superpathway of Melatonin Degradation	8.21E-01	3.08E-02	NaN	CYP1B1,MPO	
p70S6K Signaling	8.07E-01	2.33E-02	NaN	EEF2,GRB2,YWHAG	
Granzyme B Signaling	8.07E-01	6.25E-02	NaN	LMNB1	
Extrinsic Prothrombin Activation Pathway	8.07E-01	6.25E-02	NaN	F5	
Parkinson's Signaling	8.07E-01	6.25E-02	NaN	MAPK14	
White Adipose Tissue Browning Pathway	8.07E-01	2.33E-02	NaN	GNAS,LDHA,MAPK14	
Serotonin Degradation	8.01E-01	2.99E-02	NaN	ALDH1A1,ALDH2	
Gα12/13 Signaling	7.99E-01	2.31E-02	NaN	JUN,MYL6,NFKBIA	
γ-linolenate Biosynthesis II (Animals)	7.83E-01	5.88E-02	NaN	ACSL1	
Mitochondrial L-carnitine Shuttle Pathway	7.83E-01	5.88E-02	NaN	ACSL1	
Androgen Signaling	7.59E-01	2.21E-02	NaN	CALM1 (includes others),GNAS,JUN	
Calcium Signaling	7.57E-01	1.94E-02	NaN	CALM1 (includes others),MYL6,TPM3,TPM4	
ERK5 Signaling	7.52E-01	2.78E-02	NaN	FOS,YWHAG	
Thrombin Signaling	7.47E-01	1.92E-02	NaN	GNAS,GRB2,MAPK14,MYL6	
mTOR Signaling	7.38E-01	1.9E-02	NaN	EIF3C,EIF3L,EIF4A2,EIF4B	
Granzyme A Signaling	7.38E-01	5.26E-02	NaN	H1-0	
GADD45 Signaling	7.38E-01	5.26E-02	NaN	CCND3	
Apelin Muscle Signaling Pathway	7.38E-01	5.26E-02	NaN	GNAS	
Estrogen-Dependent Breast Cancer Signaling	7.35E-01	2.7E-02	NaN	FOS,JUN	
Leptin Signaling in Obesity	7.35E-01	2.7E-02	NaN	GRB2,SOCS3	
IL-15 Signaling	7.26E-01	2.67E-02	NaN	CXCL8,MAPK14	
Angiopoietin Signaling	7.26E-01	2.67E-02	NaN	GRB2,NFKBIA	
AMPK Signaling	7.19E-01	1.87E-02	NaN	ACTB,EEF2,GNAS,MAPK14	
Role of NFAT in Cardiac Hypertrophy	7.19E-01	1.87E-02	1.000	CALM1 (includes others),GNAS,GRB2,MAPK14	
Macropinocytosis Signaling	7.17E-01	2.63E-02	NaN	CD14,ITGB2	
Xenobiotic Metabolism General Signaling Pathway	7.14E-01	2.1E-02	NaN	GSTO1,GSTP1,MAPK14	
VDR/RXR Activation	6.99E-01	2.56E-02	NaN	CD14,SERPINB1	
Maturity Onset Diabetes of Young (MODY) Signaling	6.99E-01	4.76E-02	NaN	GAPDH	
Role of BRCA1 in DNA Damage Response	6.84E-01	2.5E-02	NaN	ACTB,STAT1	
Polyamine Regulation in Colon Cancer	6.8E-01	4.55E-02	NaN	SAT1	
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	6.8E-01	4.55E-02	NaN	CMPK2	
PEDF Signaling	6.68E-01	2.44E-02	NaN	MAPK14,NFKBIA	
Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	6.64E-01	4.35E-02	NaN	RSAD2	
TR/RXR Activation	6.52E-01	2.38E-02	NaN	ENO1,LDLR	
HER-2 Signaling in Breast Cancer	6.52E-01	2.38E-02	NaN	GRB2,ITGB2	
VEGF Family Ligand-Receptor Interactions	6.52E-01	2.38E-02	NaN	FOS,GRB2	
FGF Signaling	6.52E-01	2.38E-02	NaN	GRB2,MAPK14	
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	6.48E-01	4.17E-02	NaN	STAT1	
Glutathione Redox Reactions I	6.48E-01	4.17E-02	NaN	GSTP1	
Bupropion Degradation	6.33E-01	4E-02	NaN	CYP1B1	
Lipid Antigen Presentation by CD1	6.18E-01	3.85E-02	NaN	PSAP	
Acute Myeloid Leukemia Signaling	6.16E-01	2.25E-02	NaN	GRB2,PIM1	
Melanocyte Development and Pigmentation Signaling	5.82E-01	2.13E-02	NaN	GNAS,GRB2	
Neuregulin Signaling	5.69E-01	2.08E-02	NaN	GRB2,HSP90AB1	
α-Adrenergic Signaling	5.69E-01	2.08E-02	NaN	CALM1 (includes others),GNAS	
Acetone Degradation I (to Methylglyoxal)	5.64E-01	3.33E-02	NaN	CYP1B1	
Amyotrophic Lateral Sclerosis Signaling	5.62E-01	2.06E-02	NaN	CAPN2,GLUL	
p53 Signaling	5.58E-01	2.04E-02	NaN	JUN,MAPK14	
G Protein Signaling Mediated by Tubby	5.51E-01	3.23E-02	NaN	GNAS	
Nitric Oxide Signaling in the Cardiovascular System	5.51E-01	2.02E-02	NaN	CALM1 (includes others),HSP90AB1	
Apelin Cardiomyocyte Signaling Pathway	5.51E-01	2.02E-02	NaN	MAPK14,MYL6	
Breast Cancer Regulation by Stathmin1	5.41E-01	1.35E-02	NaN	CCND3,CCR1,CCR2,FPR1,FPR2,GRB2,JUN,PTAFR	
Fatty Acid β-oxidation I	5.41E-01	3.12E-02	NaN	ACSL1	
SAPK/JNK Signaling	5.33E-01	1.96E-02	NaN	GRB2,JUN	
Mouse Embryonic Stem Cell Pluripotency	5.27E-01	1.94E-02	NaN	GRB2,MAPK14	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	5.19E-01	2.94E-02	NaN	HLA-F	
Retinoate Biosynthesis I	5.19E-01	2.94E-02	NaN	ALDH1A1	
Coagulation System	5.07E-01	2.86E-02	NaN	F5	
TWEAK Signaling	5.07E-01	2.86E-02	NaN	NFKBIA	
Telomerase Signaling	5.04E-01	1.87E-02	NaN	GRB2,HSP90AB1	
Gαs Signaling	5.04E-01	1.87E-02	NaN	GNAS,RGS2	
CDK5 Signaling	5E-01	1.85E-02	NaN	GNAS,MAPK14	
Pancreatic Adenocarcinoma Signaling	4.95E-01	1.83E-02	NaN	GRB2,STAT1	
Glioma Signaling	4.89E-01	1.82E-02	NaN	CALM1 (includes others),GRB2	
Cell Cycle Regulation by BTG Family Proteins	4.88E-01	2.7E-02	NaN	BTG1	
Docosahexaenoic Acid (DHA) Signaling	4.79E-01	2.63E-02	NaN	BCL2A1	
Inhibition of Matrix Metalloproteases	4.7E-01	2.56E-02	NaN	ADAM10	
Gap Junction Signaling	4.57E-01	1.52E-02	NaN	ACTB,GNAS,GRB2	
Fc Epsilon RI Signaling	4.55E-01	1.71E-02	NaN	GRB2,MAPK14	
Neuroprotective Role of THOP1 in Alzheimer's Disease	4.55E-01	1.71E-02	NaN	CFD,HLA-F	
nNOS Signaling in Skeletal Muscle Cells	4.52E-01	2.44E-02	NaN	CALM1 (includes others)	
Estrogen Biosynthesis	4.52E-01	2.44E-02	NaN	CYP1B1	
Pyrimidine Ribonucleotides Interconversion	4.52E-01	2.44E-02	NaN	CMPK2	
GP6 Signaling Pathway	4.45E-01	1.68E-02	NaN	ADAM10,CALM1 (includes others)	
Intrinsic Prothrombin Activation Pathway	4.44E-01	2.38E-02	NaN	F5	
Pyrimidine Ribonucleotides De Novo Biosynthesis	4.35E-01	2.33E-02	NaN	CMPK2	
G Beta Gamma Signaling	4.32E-01	1.64E-02	NaN	GNAS,GRB2	
Role of RIG1-like Receptors in Antiviral Innate Immunity	4.27E-01	2.27E-02	NaN	NFKBIA	
CREB Signaling in Neurons	4.27E-01	1.45E-02	NaN	CALM1 (includes others),GNAS,GRB2	
FXR/RXR Activation	4.15E-01	1.59E-02	NaN	CLU,IL1RN	
PFKFB4 Signaling Pathway	4.12E-01	2.17E-02	NaN	GNAS	
P2Y Purigenic Receptor Signaling Pathway	4.1E-01	1.57E-02	NaN	FOS,JUN	
Stearate Biosynthesis I (Animals)	4.06E-01	2.13E-02	NaN	ACSL1	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	3.91E-01	2.04E-02	NaN	YWHAG	
Primary Immunodeficiency Signaling	3.85E-01	2E-02	NaN	CD4	
Iron homeostasis signaling pathway	3.71E-01	1.46E-02	NaN	CD163,HBB	
Lymphotoxin β Receptor Signaling	3.66E-01	1.89E-02	NaN	NFKBIA	
Insulin Receptor Signaling	3.6E-01	1.43E-02	NaN	GRB2,SOCS3	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	3.57E-01	1.42E-02	NaN	DUSP1,SOCS3	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	3.57E-01	1.42E-02	NaN	DUSP1,SOCS3	
Endocannabinoid Cancer Inhibition Pathway	3.5E-01	1.4E-02	NaN	CCND3,MAPK14	
Nicotine Degradation III	3.48E-01	1.79E-02	NaN	CYP1B1	
Semaphorin Signaling in Neurons	3.26E-01	1.67E-02	NaN	CFL1	
Melatonin Degradation I	3.26E-01	1.67E-02	NaN	CYP1B1	
3-phosphoinositide Degradation	3.11E-01	1.29E-02	NaN	DUSP1,SOCS3	
D-myo-inositol-5-phosphate Metabolism	3.08E-01	1.28E-02	NaN	DUSP1,SOCS3	
PXR/RXR Activation	3.02E-01	1.54E-02	NaN	ALDH1A1	
Aldosterone Signaling in Epithelial Cells	3.02E-01	1.27E-02	NaN	DUSP1,HSP90AB1	
Nicotine Degradation II	3.02E-01	1.54E-02	NaN	CYP1B1	
Mitotic Roles of Polo-Like Kinase	2.97E-01	1.52E-02	NaN	HSP90AB1	
Eicosanoid Signaling	2.97E-01	1.52E-02	NaN	FPR2	
ErbB4 Signaling	2.92E-01	1.49E-02	NaN	GRB2	
Cell Cycle: G1/S Checkpoint Regulation	2.92E-01	1.49E-02	NaN	CCND3	
Dopamine-DARPP32 Feedback in cAMP Signaling	2.87E-01	1.23E-02	NaN	CALM1 (includes others),GNAS	
3-phosphoinositide Biosynthesis	2.82E-01	1.21E-02	NaN	DUSP1,SOCS3	
Small Cell Lung Cancer Signaling	2.76E-01	1.41E-02	NaN	NFKBIA	
Melatonin Signaling	2.72E-01	1.39E-02	NaN	CALM1 (includes others)	
Non-Small Cell Lung Cancer Signaling	2.68E-01	1.37E-02	NaN	GRB2	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	2.68E-01	1.37E-02	NaN	GNAS	
FcγRIIB Signaling in B Lymphocytes	2.6E-01	1.33E-02	NaN	GRB2	
Protein Ubiquitination Pathway	2.57E-01	1.1E-02	NaN	HLA-F,HSP90AB1,UBE2J1	
Role of MAPK Signaling in the Pathogenesis of Influenza	2.42E-01	1.25E-02	NaN	MAPK14	
Cyclins and Cell Cycle Regulation	2.38E-01	1.23E-02	NaN	CCND3	
HIPPO signaling	2.25E-01	1.18E-02	NaN	YWHAG	
Synaptic Long Term Potentiation	-0E00	7.75E-03	NaN	CALM1 (includes others)	
Synaptic Long Term Depression	-0E00	5.29E-03	NaN	GNAS	
IL-15 Production	-0E00	8.26E-03	NaN	STAT1	
Neuropathic Pain Signaling In Dorsal Horn Neurons	-0E00	9.9E-03	NaN	FOS	
Factors Promoting Cardiogenesis in Vertebrates	-0E00	6.67E-03	NaN	MAPK14	
Human Embryonic Stem Cell Pluripotency	-0E00	7.41E-03	NaN	GNAS	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	-0E00	8.4E-03	NaN	GRB2	
Bladder Cancer Signaling	-0E00	1.03E-02	NaN	CXCL8	
Chronic Myeloid Leukemia Signaling	-0E00	9.71E-03	NaN	GRB2	
Hereditary Breast Cancer Signaling	-0E00	7.14E-03	NaN	ACTB	
Glioblastoma Multiforme Signaling	-0E00	6.06E-03	NaN	GRB2	
NGF Signaling	-0E00	8.77E-03	NaN	GRB2	
Superpathway of Inositol Phosphate Compounds	-0E00	1.01E-02	NaN	DUSP1,SOCS3	
Regulation of the Epithelial-Mesenchymal Transition Pathway	-0E00	5.21E-03	NaN	GRB2	
Sperm Motility	-0E00	8.97E-03	NaN	CALM1 (includes others),GNAS	
Adipogenesis pathway	-0E00	7.46E-03	NaN	TXNIP	
PTEN Signaling	-0E00	7.94E-03	NaN	GRB2	
Cardiac β-adrenergic Signaling	-0E00	7.09E-03	NaN	GNAS	
GABA Receptor Signaling	-0E00	1.05E-02	NaN	GNAS	
Wnt/β-catenin Signaling	-0E00	5.78E-03	NaN	JUN	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	-0E00	8.93E-03	NaN	GNAS	
Endocannabinoid Neuronal Synapse Pathway	-0E00	7.81E-03	NaN	MAPK14	
Endocannabinoid Developing Neuron Pathway	-0E00	8.7E-03	NaN	MAPK14	
HOTAIR Regulatory Pathway	-0E00	6.25E-03	NaN	NFKBIA	
