© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
Immunoglobulin	 	complex	 	0.032	 	1.05E-06	CCL4,CD8A,EIF2AK2,GZMB,HLA-A,IFIT3,IL32,KLRD1,OAS2,PLEK,PLSCR1,RSAD2	18 (3)
2-aminopurine	 	chemical reagent	 	-1.999	 	1.21E-06	IFI6,IFIT1,ISG15,OAS1	37 (6)
SGPL1	 	enzyme	 	1.969	 	1.21E-06	IFIT1,ISG15,MX1,OAS1	 
IFNK	 	cytokine	Activated	2.000	 	1.21E-06	EIF2AK2,MX1,OAS1,STAT1	 
TAL1	 	transcription regulator	 	-0.378	 	1.26E-06	ADGRG1,ETS1,HLA-A,HLA-B,HLA-C,ID2,IKZF3,TNFSF10	 
ESR1	 	ligand-dependent nuclear receptor	 	-1.213	 	1.45E-06	AHNAK,CCL4,CTSC,HLA-B,HLA-C,IFI44,IFI44L,IFI6,ISG20,JAK1,MX1,RSAD2,S100B,SAMD9,SP100,STAT1,TNFSF10,TXNIP	54 (11)
poly(dG-dC)	 	chemical reagent	 	 	 	1.47E-06	ISG15,RSAD2,STAT1	 
CLEC12A	 	other	 	 	 	1.47E-06	IFIT3,ISG15,RSAD2	31 (6)
ISG15	0.561	other	 	 	 	1.47E-06	IFI6,MX1,OAS1	 
SIRT1	 	transcription regulator	Inhibited	-2.530	 	1.71E-06	ADAR,DDX60,HLA-A,IFI44,IFIT3,OAS1,OAS2,PARP14,RSAD2,STAT1	37 (6)
IL32	0.280	cytokine	 	1.969	 	1.75E-06	CCL4,EIF2AK2,IL32,ITGB2,MX1	 
PIK3CG	 	kinase	 	-0.640	 	2.06E-06	CD8A,HLA-A,KLRB1,OAS2,STAT1,TNFSF10	 
CSF3	 	cytokine	 	0.113	 	2.98E-06	CX3CR1,ETS1,FGFBP2,GZMB,ITGB2,PLSCR1,TNFSF10	 
IFNL3	 	cytokine	 	1.973	 	3.20E-06	ISG20,MX1,RSAD2,STAT1	34 (5)
KITLG	 	growth factor	 	1.633	 	3.41E-06	CCL4,CD247,CD3D,CD3G,EEF1A1,ID2,PLSCR1,TXNIP	 
BRCA1	 	transcription regulator	Activated	2.200	 	3.46E-06	IFI6,IFIT1,IFIT3,JAK1,MX1,PLSCR1,STAT1	43 (11)
OSM	 	cytokine	 	1.371	 	3.89E-06	HLA-A,HLA-B,HLA-C,ID2,IL32,ISG20,MX1,OAS1,STAT1,SYNE1,TRIM22	 
3,3'-diindolylmethane	 	chemical drug	 	-0.314	 	4.23E-06	HLA-A,HLA-B,HLA-C,IFIT1,OAS2	 
NOS2	 	enzyme	 	1.404	 	4.94E-06	CCL4,CTSC,IFIT3,IL32,ISG15,PLSCR1,TNFSF10	52 (11)
3M-011	 	chemical reagent	Activated	2.000	bias	5.46E-06	CCL4,ISG15,MX1,STAT1	35 (7)
miR-199a-5p (and other miRNAs w/seed CCAGUGU)	 	mature microRNA	 	-0.818	 	6.44E-06	ETS1,ISG15,MX2,RSAD2,SAMD9L	 
rosiglitazone	 	chemical drug	 	1.000	 	6.46E-06	EOMES,ETS1,IFIT3,MX2,OAS1,OAS2,OAS3,STAT1,STAT2,TRIM22	44 (7)
isotretinoin	 	biologic drug	Activated	2.219	 	6.88E-06	CD38,IFIT3,OAS1,STAT2,TNFSF10	 
cycloheximide	 	chemical reagent	 	1.000	 	7.40E-06	CCL4,CD38,CD8A,EEF1A1,EIF4B,IFIT1,ISG20,RSAD2,TNFSF10	 
ELAVL1	 	other	 	1.408	 	8.12E-06	HLA-A,IFI16,IFI44,OAS1,OAS2,RACK1,STAT1	42 (6)
3M-001	 	chemical drug	 	1.982	bias	8.71E-06	CCL4,ISG15,MX1,STAT1	35 (7)
SPRY2	 	other	 	-1.969	 	9.71E-06	EOMES,ETS1,ID2,ISG15	 
ZBTB16	 	transcription regulator	 	-0.186	 	1.16E-05	CD3D,CD3G,CD8A,EIF2AK2,ID2,KLRB1	 
FCER1G	 	transmembrane receptor	 	0.152	 	1.20E-05	CCL4,CD247,MX1,RSAD2	 
GAB3	 	other	 	 	 	1.23E-05	IFIT1,OAS1	 
IFNA10	 	cytokine	 	 	 	1.50E-05	IFIT1,ISG15,MX1	 
IFNA21	 	cytokine	 	 	 	1.50E-05	IFIT1,ISG15,MX1	 
IFNA5	 	cytokine	 	 	 	1.50E-05	IFIT1,ISG15,MX1	 
IFNA7	 	cytokine	 	 	 	1.50E-05	IFIT1,ISG15,MX1	 
IFNA14	 	cytokine	 	 	 	1.50E-05	IFIT1,ISG15,MX1	 
IFNA6	 	cytokine	 	 	 	1.50E-05	IFIT1,ISG15,MX1	 
tetradecanoylphorbol acetate	 	chemical drug	 	0.941	 	1.64E-05	CCL4,CYBA,EIF2AK2,ETS1,GZMB,ID2,IFI16,IKZF3,IL32,ISG15,ITGB2,OAS1,RACK1,STAT1,TNFSF10	54 (13)
IFNA8	 	cytokine	 	 	 	1.87E-05	IFIT1,ISG15,MX1	 
TREX1	 	enzyme	 	 	 	1.87E-05	IFI16,IFI44,ISG15	 
IFNA16	 	cytokine	 	 	 	1.87E-05	IFIT1,ISG15,MX1	 
PDLIM2	 	other	 	0.447	 	2.08E-05	IFI44,IFIT3,OAS3,STAT1,TXNIP	38 (6)
SOCS3	 	phosphatase	Inhibited	-2.213	 	2.08E-05	IFIT1,ISG20,MX1,OAS1,OAS2	44 (10)
IFNA4	 	cytokine	 	1.930	bias	2.10E-05	IFIT1,ISG15,MX1,RSAD2	 
ST1926	 	chemical drug	Activated	2.449	 	2.36E-05	ARPC2,CFL1,EEF2,EIF4B,PABPC1,SLC25A6	 
aldesleukin	 	biologic drug	 	-0.577	 	2.49E-05	HLA-B,HLA-C,MX1,STAT1	 
NFKBIA	 	transcription regulator	 	1.765	 	2.56E-05	CYBA,EOMES,GZMB,HLA-A,IFI16,IFI6,ISG15,MATK,TNFSF10	37 (6)
fontolizumab	 	biologic drug	 	 	 	2.78E-05	ISG15,MX1,RSAD2	 
uric acid	 	chemical - endogenous mammalian	 	 	 	2.80E-05	CCL4,IFIT3,ISG15,KLRB1,RSAD2	49 (12)
CEBPA	 	transcription regulator	 	-0.333	 	3.05E-05	CCL4,CD3G,HLA-B,ID2,IFI6,IKZF3,ISG15,OAS2,TNFSF10	 
cigarette smoke	 	chemical toxicant	 	0.506	 	3.40E-05	CCL4,JAK1,MX1,OAS1,OAS2,OAS3,STAT1	47 (9)
phosphatidylethanolamine	 	chemical - endogenous mammalian	 	 	 	3.69E-05	STAT1,STAT2	 
miR-27a-5p (miRNAs w/seed GGGCUUA)	 	mature microRNA	 	 	 	3.69E-05	CX3CR1,GZMB	 
E. coli B5 lipopolysaccharide	 	chemical - endogenous non-mammalian	 	1.913	 	3.85E-05	CCL4,CX3CR1,EEF1A1,HLA-A,IFIT1,IL32,ISG20	44 (6)
SAFB	 	other	 	-1.000	 	3.99E-05	EIF4B,HLA-C,ISG20,TNFSF10	 
SYK	 	kinase	 	-0.517	 	4.83E-05	CCL4,CD247,OAS1,OAS2,TNFSF10	41 (5)
IL10	 	cytokine	 	0.264	 	5.25E-05	CCL4,CX3CR1,GZMB,KLRD1,PLEK,S100B,STAT1,TNFSF10	14 (5)
ionomycin	 	chemical reagent	 	0.475	 	5.28E-05	AHNAK,EIF2AK2,ETS1,GZMB,ITGB2,TNFSF10	 
POU2AF1	 	transcription regulator	 	1.960	 	5.29E-05	IFI44,IFI44L,IFIT3,MX1	 
CpG ODN 1668	 	chemical reagent	Activated	2.000	 	5.29E-05	CCL4,ISG15,STAT1,STAT2	38 (11)
NLRC5	 	transcription regulator	 	 	 	5.39E-05	HLA-A,HLA-B,HLA-C	 
IL12B	 	cytokine	 	1.941	 	5.66E-05	EOMES,GZMB,STAT1,STAT2	31 (3)
DUSP1	 	phosphatase	 	1.067	 	5.71E-05	CCL4,IFIT1,IFIT3,ISG20,MX1	49 (13)
ORMDL3	 	other	 	 	 	6.22E-05	OAS1,OAS2,OAS3	 
JQ1	 	chemical reagent	 	-1.521	 	6.71E-05	IFIT1,ISG15,KLRB1,MX1,TNFSF10	41 (5)
IKBKB	 	kinase	 	0.856	 	7.32E-05	CCL4,CYBA,ETS1,HLA-A,IFI16,ISG15,MX1	50 (11)
BICD2	 	other	 	 	 	7.36E-05	IFIT1,STAT1	 
hydrogen peroxide	 	chemical - endogenous mammalian	 	1.775	 	8.10E-05	CCL4,CD247,EEF1A1,ETS1,GZMB,IFI6,IL32,TXNIP,XAF1	 
poly dA-dT	 	chemical reagent	 	 	 	8.14E-05	ISG15,RSAD2,STAT1	 
PDCD1	 	phosphatase	 	-0.218	 	8.29E-05	CD3D,FGFBP2,GZMB,STAT1	 
CD 437	 	chemical drug	Activated	2.449	 	8.78E-05	ARPC2,EEF2,EIF4B,HLA-C,PABPC1,SLC25A6	 
IRF2	 	transcription regulator	 	 	 	9.11E-05	EIF2AK2,HLA-B,ISG15,OAS1,TNFSF10	42 (8)
mir-15	 	microRNA	Activated	2.000	 	9.89E-05	IFIT1,ISG15,MX1,OAS1	 
Map3k7	 	kinase	 	1.980	 	9.89E-05	CCL4,ISG15,ISG20,RSAD2	48 (11)
SPRY1	 	other	 	 	 	1.04E-04	EOMES,ID2,ISG15	 
CHUK	 	kinase	 	0.229	 	1.08E-04	CCL4,CYBA,HLA-A,IFI16,ISG15,PLSCR1	44 (10)
JAK1/2	 	group	 	1.982	 	1.17E-04	EIF2AK2,ISG15,MX1,RSAD2	 
RFXANK	 	transcription regulator	 	 	 	1.22E-04	HLA-A,HLA-B	 
IKBKG	 	kinase	 	1.104	 	1.30E-04	CD247,HLA-A,IFI16,ISG15,TNFSF10	45 (11)
CpG ODN 2216	 	chemical reagent	 	 	 	1.30E-04	CD38,STAT1,TNFSF10	 
TET2	 	enzyme	Inhibited	-2.236	 	1.34E-04	AHNAK,IFI16,IFIT3,ITGB2,RSAD2	 
ETS1	-0.373	transcription regulator	 	-0.762	 	1.36E-04	ARPC2,ETS1,ID2,ITGB2,JAK1,SP100	 
NFIL3	 	transcription regulator	 	 	 	1.45E-04	EOMES,ID2,TNFSF10	 
butyric acid	 	chemical - endogenous mammalian	 	-1.000	 	1.75E-04	ADGRG1,IFI16,IFIT1,IFIT3,IL32,OAS2,PLSCR1,STAT2	43 (5)
DYSF	 	other	 	 	 	1.77E-04	ARPC2,CYBA,HLA-A,IFI16	 
TAB1	 	enzyme	 	 	 	1.78E-04	IFIT1,TNFSF10,XAF1	33 (5)
IL12RB1	 	transmembrane receptor	 	 	 	1.83E-04	IFI6,OAS2	 
N-Ac-Leu-Leu-norleucinal	 	chemical - protease inhibitor	 	1.220	 	1.86E-04	CCL4,HLA-A,HLA-B,HLA-C	 
etanercept	 	biologic drug	 	 	 	1.95E-04	CD247,GZMB,STAT1	 
deferasirox	 	chemical drug	 	 	 	1.95E-04	ADGRG1,ITGB2,TNFSF10	 
IL3	 	cytokine	 	0.000	 	2.07E-04	CD247,CD3D,CD3G,EEF1A1,EIF2AK2,HLA-A,TNFSF10	 
Pam3-Cys-Ser-Lys4	 	chemical reagent	 	1.274	 	2.23E-04	CCL4,HLA-A,IL32,PARP14,STAT1	43 (9)
5-O-mycolyl-beta-araf-(1->2)-5-O-mycolyl-alpha-araf-(1->1')-glycerol	 	chemical - endogenous non-mammalian	 	1.000	 	2.35E-04	CCL4,CX3CR1,IFIT1,IFIT3	43 (6)
ERK	 	group	 	-0.842	 	2.37E-04	ARPC2,CCL4,EIF2AK2,ETS1,ITGB2,STAT1	12 (3)
tofacitinib	 	chemical drug	 	 	 	2.56E-04	IFIT3,ISG15	34 (5)
PLK1	 	kinase	 	 	 	2.56E-04	DTX3L,IFI16,PARP9	 
TFRC	 	transporter	 	 	 	2.57E-04	ADGRG1,ID2,ITGB2,TNFSF10	 
MTOR	 	kinase	 	 	 	2.69E-04	EOMES,GZMB,IFI16,OAS1,STAT1,TNFSF10,TXNIP	42 (8)
IGFBP3	 	other	 	 	 	2.79E-04	CCL4,CD38,STAT1	 
NLRP12	 	other	 	 	 	2.79E-04	HLA-A,HLA-B,HLA-C	 
IGF1	 	growth factor	 	0.503	 	3.12E-04	CCL4,CYBA,EIF2AK2,EIF4B,ID2,PLEK,S100B,TXNIP	 
SATB1	 	transcription regulator	 	-0.555	 	3.15E-04	CD8A,EPSTI1,ETS1,TRIM22,XAF1	 
HDAC11	 	transcription regulator	 	 	 	3.40E-04	EIF2AK2,ISG15	 
TAPBP	 	transporter	 	 	 	3.40E-04	HLA-A,HLA-B	 
ULBP1	 	transmembrane receptor	 	 	 	3.40E-04	CCL4,HLA-A	 
ETV6-NTRK3	 	fusion gene/product	 	 	 	3.40E-04	IFIT3,STAT1	 
CALCA	 	other	 	0.000	 	3.45E-04	AHNAK,CCL4,CYBA,EIF4B	 
SMARCB1	 	transcription regulator	Activated	2.236	 	3.61E-04	EIF2AK2,IFI16,MX1,OAS1,OAS3	 
daidzein	 	chemical drug	 	0.000	 	3.74E-04	HLA-A,ID2,ITGB2,KLRD1	 
mitoxantrone	 	chemical drug	 	 	 	3.82E-04	IFI16,OAS2,RSAD2	 
laminaran	 	chemical drug	 	 	 	4.11E-04	CCL4,IFI44L,RSAD2	 
MYD88	 	other	Activated	2.322	 	4.13E-04	CCL4,CD38,HLA-A,IL32,ISG15,RSAD2	50 (17)
UBA7	 	enzyme	 	 	 	4.37E-04	ISG15,OAS1	 
NFKB1	 	transcription regulator	 	 	 	4.37E-04	CCL4,CD3G,ISG15,RACK1,STAT1,TNFSF10	 
NFkB (complex)	 	complex	 	1.408	 	4.44E-04	CCL4,EOMES,ETS1,HERC5,HLA-A,IL32,ISG15,RSAD2,TNFSF10	47 (9)
CREBBP	 	transcription regulator	 	 	 	4.86E-04	EOMES,EPSTI1,HLA-B,ISG15,OAS3,RSAD2,TNFSF10	24 (5)
TNC	 	other	 	 	 	5.06E-04	CCL4,CD8A,ID2	 
Stat1-Stat2	 	complex	 	 	 	5.44E-04	EIF2AK2,OAS1	 
IFNL2	 	other	 	 	 	5.44E-04	IFIT1,MX1	 
EEF1A2	 	translation regulator	 	 	 	5.44E-04	CYBA,ITGB2	 
N4BP1	 	other	 	 	 	5.44E-04	HLA-A,HLA-B	 
PCBP2	 	other	 	 	 	5.44E-04	STAT1,STAT2	 
NF 449	 	chemical reagent	 	 	 	5.44E-04	CCL4,GZMB	 
TCF4	 	transcription regulator	 	-1.195	 	5.48E-04	CD38,ID2,IFI16,SAMD9L,STAT2,TNFSF10,TXNIP	 
phenethyl isothiocyanate	 	chemical drug	 	 	 	5.65E-04	EEF2,IFIT1,IFIT3,JAK1	 
Tgf beta	 	group	 	-0.845	 	5.99E-04	CCL4,CX3CR1,GZMB,IL32,JAK1,TNFSF10	 
uranyl nitrate	 	chemical toxicant	 	0.000	 	6.06E-04	EEF2,ID2,IFIT3,RACK1	 
N-formyl-Met-Leu-Phe	 	chemical reagent	 	 	 	6.54E-04	CCL4,ITGB2,IVNS1ABP	 
TXK	 	kinase	 	 	 	6.64E-04	EOMES,KLRB1	 
RNF216	 	enzyme	 	 	 	6.64E-04	IFIT1,ISG15	 
CHRNA3	 	transmembrane receptor	 	 	 	6.64E-04	JAK1,STAT1	 
PI3K (complex)	 	complex	 	0.090	 	6.66E-04	CCL4,ETS1,IFIT1,ITGB2,TNFSF10,TXNIP	41 (6)
PI3K (family)	 	group	 	0.714	 	6.71E-04	IFIT1,ISG15,TNFSF10,TXNIP	 
KIT	 	transmembrane receptor	 	 	 	6.93E-04	IFIT3,ITGB2,JAK1,STAT1	 
ID3	 	transcription regulator	 	 	 	7.01E-04	ADGRG1,EOMES,IFI16,IKZF3,TNFSF10	 
cocaine	 	chemical drug	Activated	2.236	 	7.01E-04	IFIT1,MX1,OAS1,STAT1,STAT2	 
phytohemagglutinin	 	chemical drug	Activated	2.190	 	7.26E-04	CCL4,CD3D,GZMB,IKZF3,STAT1,TNFSF10	 
NLRX1	 	other	 	 	 	7.38E-04	OAS1,STAT1,STAT2	37 (7)
sirolimus	 	chemical drug	 	0.053	 	7.42E-04	EEF1A1,EEF2,EIF2AK2,HLA-B,ID2,ISG15,RACK1,STAT1	37 (5)
Tlr	 	group	 	 	 	7.90E-04	CCL4,HLA-A,ID2,STAT1	 
cholecalciferol	 	chemical - endogenous mammalian	 	0.000	 	8.16E-04	ADGRG1,CD38,ITGB2,TNFSF10	 
brefeldin A	 	chemical - endogenous non-mammalian	 	 	 	8.28E-04	HLA-A,HLA-B,HLA-C	 
CD5	 	transmembrane receptor	 	 	 	8.75E-04	CCL4,GZMB,STAT1	 
salmonella minnesota R595 lipopolysaccharides	 	chemical - endogenous non-mammalian	 	1.998	bias	8.96E-04	CCL4,CD38,ISG15,RSAD2	42 (9)
EP300	 	transcription regulator	 	 	 	9.07E-04	EPSTI1,HLA-B,ID2,ITGB2,OAS3,RSAD2,TXNIP	19 (4)
SAMHD1	 	enzyme	 	 	 	9.37E-04	IFI6,MX1	 
ATXN3	 	peptidase	 	 	 	9.37E-04	IFIT1,ISG15	 
calcitriol	 	chemical drug	 	0.752	 	9.44E-04	ID2,IFI44L,ISG15,MX1,RSAD2,SLC25A6,TNFSF10,TXNIP	 
CLDN7	 	other	 	-1.000	 	9.52E-04	HLA-B,IFI44,IFI6,MX1	 
IL2RG	 	transmembrane receptor	 	 	 	9.75E-04	ETS1,HLA-A,KLRB1	 
3M-002	 	chemical reagent	 	1.000	 	9.81E-04	CCL4,IFI44,TNFSF10,TXNIP	 
SNCA	 	enzyme	Activated	2.000	 	1.03E-03	CFL1,ISG15,MX1,PLSCR1,RSAD2,SPOCK2	 
glucagon	 	biologic drug	 	 	 	1.03E-03	AHNAK,CYBA,EIF4B	 
cyclosporin A	 	biologic drug	 	-0.956	 	1.06E-03	CCL4,CX3CR1,CYBA,GZMB,KLRD1,TNFSF10,XAF1	11 (3)
IFNA17	 	cytokine	 	 	 	1.09E-03	EIF2AK2,MX1	 
N(2)-(gamma-D-glutamyl)-meso-2,2'-diaminopimelic acid	 	chemical reagent	 	 	 	1.09E-03	CCL4,ITGB2	 
2'3'-cyclic guanosine monophosphate-adenosine monophosphate	 	chemical - endogenous mammalian	 	 	 	1.09E-03	ISG15,RSAD2	38 (5)
spermine	 	chemical - endogenous mammalian	 	 	 	1.09E-03	CCL4,ITGB2	 
TMPRSS2-ERG	 	fusion gene/product	Activated	2.000	 	1.14E-03	CYBA,IFI44,SAMD9,SAMD9L	 
CD40	 	transmembrane receptor	 	0.900	 	1.14E-03	CCL4,CD38,CD8A,ITGB2,TNFSF10	35 (6)
WNT5A	 	cytokine	 	-1.000	 	1.17E-03	CD38,ID2,STAT1,TNFSF10	 
FOXO1	 	transcription regulator	Activated	2.000	 	1.17E-03	CCL4,EOMES,ITGB2,PLSCR1,STAT2,TNFSF10,TXNIP	 
IL12 (family)	 	group	 	1.944	 	1.20E-03	CCL4,GZMB,STAT1,TNFSF10	35 (5)
NR1H3	 	ligand-dependent nuclear receptor	 	 	 	1.21E-03	CCL4,CD38,CTSC,CX3CR1,DDX60	 
STAT4	 	transcription regulator	 	0.130	bias	1.21E-03	AHNAK,ISG15,ISG20,MATK,STAT1	44 (9)
MAPKAP1	 	other	 	 	 	1.26E-03	IFI16,OAS2	 
adenosine	 	chemical - endogenous mammalian	 	 	 	1.26E-03	CX3CR1,ITGB2,TXNIP	 
RARB	 	ligand-dependent nuclear receptor	 	 	 	1.31E-03	ETS1,HLA-C,IFIT1,STAT1	 
FLI1	 	transcription regulator	 	 	 	1.32E-03	ADGRG1,ID2,RACK1	 
N-acetylmuramyl-L-alanyl-D-isoglutamine	 	chemical - endogenous non-mammalian	 	 	 	1.32E-03	CCL4,ETS1,ITGB2	 
palmitic acid	 	chemical - endogenous mammalian	 	-0.447	 	1.36E-03	CCL4,CYBA,EEF1A1,TNFSF10,TXNIP	11 (3)
FLT3LG	 	cytokine	 	 	 	1.38E-03	CD3D,CD3G,ID2	 
camptothecin	 	chemical drug	 	-0.816	 	1.39E-03	EEF1A1,HLA-A,HLA-B,HLA-C,IFI16,RSAD2,RSRP1,SYNE1	 
Histone h3	 	group	 	 	 	1.43E-03	EOMES,ID2,IFI6,MX1,RSAD2,SYNE2,TNFSF10	 
DPH5	 	enzyme	 	 	 	1.43E-03	EEF2,STAT1	 
Sn50 peptide	 	chemical toxicant	 	 	 	1.51E-03	GZMB,RACK1,TNFSF10	 
REL	 	transcription regulator	 	 	 	1.53E-03	CCL4,HLA-A,PARP14,RSAD2,TNFSF10	15 (3)
bucladesine	 	chemical toxicant	 	0.640	 	1.61E-03	CD38,CD8A,EOMES,ITGB2,S100B,XAF1	 
SYVN1	 	transporter	 	0.000	 	1.62E-03	HERC5,HLA-A,HLA-C,IFI44	 
LAMA5	 	other	 	 	 	1.62E-03	CCL4,STAT1	 
FABP5	 	transporter	 	 	 	1.62E-03	IFIT3,ISG20	 
C5	 	other	 	 	 	1.62E-03	CCL4,ITGB2	 
APP	 	other	Activated	2.750	 	1.81E-03	CCL4,CFL1,EOMES,IFI16,ISG20,PARP14,RSAD2,S100B,TNFSF10,XAF1	40 (7)
CTLA4	 	transmembrane receptor	 	 	 	1.88E-03	CD3D,FGFBP2,GZMB	 
FANCC	 	other	 	 	 	1.88E-03	IFI44L,MX1,OAS1	 
Histone h4	 	group	 	 	 	1.88E-03	CCL4,CD247,OAS3,TNFSF10	 
MYOD1	 	transcription regulator	 	 	 	1.89E-03	EIF2AK2,ID2,IFI16,MX2,STAT1	 
GFI1	 	transcription regulator	 	 	 	1.93E-03	EIF2AK2,ETS1,ID2,STAT1	 
ZBP1	 	other	 	 	 	2.03E-03	ISG15,OAS1	 
MAP2K3	 	kinase	 	 	 	2.04E-03	ISG15,STAT1,TNFSF10	33 (4)
IKZF3	0.344	transcription regulator	 	 	 	2.04E-03	CD38,IFI6,IFIT3	 
E. coli lipopolysaccharide	 	chemical - endogenous non-mammalian	 	 	 	2.21E-03	CCL4,IL32,MX1	 
AGER	 	transmembrane receptor	 	 	 	2.21E-03	CCL4,IFIT1,TXNIP	 
MSR1	 	transmembrane receptor	 	 	 	2.25E-03	IFIT1,ISG15	 
DHX9	 	enzyme	 	 	 	2.25E-03	ID2,XAF1	 
NAB2	 	transcription regulator	 	 	 	2.25E-03	ID2,TNFSF10	 
BCOR	 	transcription regulator	 	 	 	2.48E-03	ISG15,STAT2	 
MAP2K6	 	kinase	 	 	 	2.48E-03	ISG15,STAT1,TNFSF10	33 (4)
MAPK9	 	kinase	 	0.218	 	2.73E-03	EOMES,IFI16,ISG20,PARP14	 
fenretinide	 	chemical drug	 	 	 	2.77E-03	GZMB,JAK1,STAT1	 
U0126	 	chemical - kinase inhibitor	 	0.640	 	2.83E-03	CCL4,EEF1A1,EEF2,ETS1,MACF1,PABPC1,STAT1	 
TP53	 	transcription regulator	 	0.471	 	2.86E-03	CCL4,CD247,EEF1A1,HERC5,HLA-B,ID2,IFI16,ISG15,MX1,OAS1,S100B,STAT1,TNFSF10,TRIM22,XAF1	46 (12)
CpG ODN 1826	 	chemical reagent	 	 	 	2.97E-03	CCL4,CYBA,PARP14	 
lipoarabinomannan	 	chemical - endogenous non-mammalian	 	 	 	2.97E-03	CCL4,STAT1	 
cannabidiol	 	chemical drug	 	 	 	2.97E-03	ID2,S100B	 
Salmonella enterica serotype abortus equi lipopolysaccharide	 	chemical toxicant	 	1.941	bias	3.04E-03	CCL4,ID2,IL32,ISG15	 
genistein	 	chemical drug	 	0.000	 	3.10E-03	CD8A,CX3CR1,HLA-A,ID2,ITGB2,KLRD1	 
SAFB2	 	other	 	 	 	3.23E-03	EIF4B,HLA-C	 
IGF1R	 	transmembrane receptor	 	 	 	3.24E-03	CD38,ID2,IVNS1ABP,MYOM2,TNFSF10	 
fluticasone propionate	 	chemical drug	Inhibited	-2.000	 	3.31E-03	IFIT1,MX1,OAS2,STAT1	 
mir-21	 	microRNA	 	-1.961	 	3.39E-03	IFI16,OAS2,OAS3,STAT1,STAT2	36 (7)
HMGB1	 	transcription regulator	 	 	 	3.40E-03	CCL4,IFIT1,MX1	35 (7)
CCL3	 	cytokine	 	 	 	3.51E-03	CCL4,STAT1	6 (2)
mir-9	 	microRNA	 	 	 	3.51E-03	ETS1,JAK1	 
maslinic acid	 	chemical - endogenous non-mammalian	 	 	 	3.52E-03	CFL1,ETS1,JAK1	 
NPC1	 	transporter	 	 	 	3.52E-03	CD8A,STAT1,STAT2	 
PIK3R1	 	kinase	 	 	 	3.52E-03	CCL4,ISG15,TXNIP	 
LYN	 	kinase	 	 	 	3.52E-03	CCL4,ETS1,KLRB1	 
2'-adenylic acid	 	chemical - endogenous mammalian	 	 	 	3.53E-03	TXNIP	 
MRGPRX2	 	G-protein coupled receptor	 	 	 	3.53E-03	CCL4	 
ANO1	 	ion channel	 	 	 	3.53E-03	CYBA	 
PRDM4	 	transcription regulator	 	 	 	3.53E-03	ITGB2	 
DNAJC24	 	other	 	 	 	3.53E-03	EEF2	 
SNORD21	 	other	 	 	 	3.53E-03	HLA-A	 
linsitinib	 	chemical drug	 	 	 	3.53E-03	TNFSF10	 
DPH2	 	enzyme	 	 	 	3.53E-03	EEF2	 
ZNF613	 	transcription regulator	 	 	 	3.53E-03	ID2	 
ETS1-AS1	 	other	 	 	 	3.53E-03	ETS1	 
oligomycin A	 	chemical - endogenous non-mammalian	 	 	 	3.53E-03	TXNIP	 
2-nitrophenyl EGTA	 	chemical reagent	 	 	 	3.53E-03	AHNAK	 
3'-adenylic acid	 	chemical - endogenous mammalian	 	 	 	3.53E-03	TXNIP	 
allose	 	chemical - endogenous mammalian	 	 	 	3.53E-03	TXNIP	 
STAT5A	 	transcription regulator	 	 	 	3.65E-03	EOMES,ID2,KLRB1,OAS1,TXNIP	 
AREG	 	growth factor	 	 	 	3.75E-03	IFI6,IFIT3,JAK1	 
DCAF1	 	kinase	 	 	 	3.79E-03	TNFSF10,TXNIP	 
vemurafenib	 	chemical drug	 	 	 	3.79E-03	GZMB,ID2	 
COL18A1	 	other	 	 	 	3.87E-03	ETS1,ITGB2,STAT1	 
FADD	 	other	 	 	 	3.87E-03	EIF2AK2,STAT1,STAT2	 
KLF2	 	transcription regulator	 	 	 	3.97E-03	CCL4,CX3CR1,ITGB2,STAT1	 
p70 S6k	 	group	 	 	 	4.08E-03	EEF1A1,EEF2	 
E. coli serotype 0127B8 lipopolysaccharide	 	chemical - endogenous non-mammalian	 	1.000	 	4.12E-03	RACK1,RSAD2,STAT1,STAT2	 
R5020	 	chemical reagent	 	 	 	4.12E-03	IFIT3,STAT1,TXNIP	 
desmopressin	 	biologic drug	 	 	 	4.38E-03	AHNAK,CYBA,EIF4B	 
RNASEL	 	enzyme	 	 	 	4.39E-03	EIF2AK2,ISG15	 
TAF4	 	transcription regulator	 	 	 	4.65E-03	ETS1,ID2,OAS1	 
B2M	 	transmembrane receptor	 	 	 	4.70E-03	CD8A,HLA-A	 
NPC2	 	transporter	 	 	 	4.70E-03	STAT1,STAT2	 
N(G)-monomethyl-D-arginine	 	chemical - endogenous mammalian	 	 	 	4.70E-03	CD8A,ITGB2	 
BAK1	 	other	 	 	 	5.03E-03	HLA-A,JAK1	 
RPSA	 	translation regulator	 	 	 	5.03E-03	ISG15,STAT1	6 (2)
fucoidin	 	chemical reagent	 	 	 	5.03E-03	ISG15,TNFSF10	 
MYOG	 	transcription regulator	 	 	 	5.36E-03	IFI16,S100B	 
lactacystin	 	chemical - protease inhibitor	 	1.934	 	5.43E-03	CFL1,HLA-A,HLA-B,HLA-C	 
MKNK1	 	kinase	 	 	 	5.52E-03	ETS1,ISG15,TXNIP	 
