© 2000-2020 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Senescence Pathway	5.9E-01	1.82E-02	-1.342	ATM,ETS1,ITSN2,JUN,ZFP36L1	
Tumoricidal Function of Hepatic Natural Killer Cells	5.87E-01	4.17E-02	NaN	SRGN	
IL-17 Signaling	5.82E-01	2.5E-02	NaN	JAK1,JUN	
Cyclins and Cell Cycle Regulation	5.75E-01	2.47E-02	NaN	ATM,CCND2	
Osteoarthritis Pathway	5.73E-01	1.9E-02	NaN	MEF2C,S100A8,S100A9,TCF4	
IL-17A Signaling in Gastric Cells	5.72E-01	4E-02	NaN	JUN	
Role of NFAT in Cardiac Hypertrophy	5.59E-01	1.87E-02	-2.000	CAMK1D,MAP3K1,MEF2C,PRKCB	
Factors Promoting Cardiogenesis in Vertebrates	5.44E-01	2E-02	NaN	MEF2C,PRKCB,TCF4	
Actin Cytoskeleton Signaling	5.42E-01	1.83E-02	NaN	ACTB,EZR,TMSB10/TMSB4X,TTN	
Acute Myeloid Leukemia Signaling	5.19E-01	2.25E-02	NaN	PIM2,TCF4	
Gαq Signaling	5.04E-01	1.9E-02	NaN	FNBP1,NFKBIA,PRKCB	
eNOS Signaling	5E-01	1.89E-02	NaN	HSP90B1,HSPA5,PRKCB	
Regulation of Actin-based Motility by Rho	4.87E-01	2.13E-02	NaN	ACTB,FNBP1	
CCR5 Signaling in Macrophages	4.87E-01	2.13E-02	NaN	JUN,PRKCB	
ErbB Signaling	4.87E-01	2.13E-02	NaN	JUN,PRKCB	
Neuregulin Signaling	4.75E-01	2.08E-02	NaN	HSP90B1,PRKCB	
TGF-β Signaling	4.75E-01	2.08E-02	NaN	BCL2,JUN	
HMGB1 Signaling	4.72E-01	1.82E-02	NaN	FNBP1,JUN,LTB	
Inhibition of Angiogenesis by TSP1	4.61E-01	2.94E-02	NaN	JUN	
Cardiac Hypertrophy Signaling	4.58E-01	1.67E-02	-2.000	FNBP1,JUN,MAP3K1,MEF2C	
Nitric Oxide Signaling in the Cardiovascular System	4.57E-01	2.02E-02	NaN	HSP90B1,PRKCB	
Germ Cell-Sertoli Cell Junction Signaling	4.47E-01	1.75E-02	NaN	ACTB,FNBP1,MAP3K1	
Neuropathic Pain Signaling In Dorsal Horn Neurons	4.46E-01	1.98E-02	NaN	CAMK1D,PRKCB	
SAPK/JNK Signaling	4.41E-01	1.96E-02	NaN	JUN,MAP3K1	
GNRH Signaling	4.39E-01	1.73E-02	NaN	JUN,MAP3K1,PRKCB	
Wnt/β-catenin Signaling	4.39E-01	1.73E-02	NaN	JUN,TCF4,UBA52	
Mouse Embryonic Stem Cell Pluripotency	4.35E-01	1.94E-02	NaN	JAK1,TCF4	
NER Pathway	4.35E-01	1.94E-02	NaN	H3-3A/H3-3B,H4C3	
Opioid Signaling Pathway	4.34E-01	1.62E-02	-1.000	CAMK1D,CLTC,NFKBIA,PRKCB	
Cell Cycle Regulation by BTG Family Proteins	4.32E-01	2.7E-02	NaN	BTG1	
IGF-1 Signaling	4.31E-01	1.92E-02	NaN	JAK1,JUN	
Docosahexaenoic Acid (DHA) Signaling	4.23E-01	2.63E-02	NaN	BCL2	
Telomerase Signaling	4.16E-01	1.87E-02	NaN	ETS1,HSP90B1	
NF-κB Signaling	4.16E-01	1.68E-02	NaN	MAP3K1,NFKBIA,PRKCB	
Antiproliferative Role of TOB in T Cell Signaling	4.13E-01	2.56E-02	NaN	PABPC1	
tRNA Charging	4.13E-01	2.56E-02	NaN	WARS1	
RhoGDI Signaling	4.12E-01	1.67E-02	NaN	ACTB,EZR,FNBP1	
Glioma Signaling	4.01E-01	1.82E-02	NaN	CAMK1D,PRKCB	
Cardiac Hypertrophy Signaling (Enhanced)	3.97E-01	1.44E-02	-2.449	AKAP13,IL4R,JUN,LTB,MAP3K1,MEF2C,PRKCB	
Sertoli Cell-Sertoli Cell Junction Signaling	3.94E-01	1.62E-02	NaN	ACTB,JUN,MAP3K1	
Rac Signaling	3.91E-01	1.79E-02	NaN	JUN,MAP3K1	
HIF1α Signaling	3.87E-01	1.77E-02	NaN	JUN,LDHA	
BAG2 Signaling Pathway	3.81E-01	2.33E-02	NaN	HSPA5	
Xenobiotic Metabolism CAR Signaling Pathway	3.8E-01	1.59E-02	NaN	HSP90B1,PRKCB,RACK1	
Role of RIG1-like Receptors in Antiviral Innate Immunity	3.74E-01	2.27E-02	NaN	NFKBIA	
fMLP Signaling in Neutrophils	3.74E-01	1.72E-02	NaN	NFKBIA,PRKCB	
IL-23 Signaling Pathway	3.74E-01	2.27E-02	NaN	NFKBIA	
Regulation of the Epithelial-Mesenchymal Transition Pathway	3.7E-01	1.56E-02	NaN	ETS1,JAK1,TCF4	
Fc Epsilon RI Signaling	3.69E-01	1.71E-02	NaN	PRKCB,SYK	
Role of Tissue Factor in Cancer	3.69E-01	1.71E-02	NaN	P4HB,PDIA6	
Agranulocyte Adhesion and Diapedesis	3.67E-01	1.55E-02	NaN	ACTB,CXCR4,EZR	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	3.61E-01	1.68E-02	NaN	JAK1,TCL1A	
LXR/RXR Activation	3.52E-01	1.65E-02	NaN	LYZ,S100A8	
nNOS Signaling in Neurons	3.52E-01	2.13E-02	NaN	PRKCB	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	3.39E-01	2.04E-02	NaN	ATM	
IL-6 Signaling	3.36E-01	1.6E-02	NaN	JUN,NFKBIA	
Myc Mediated Apoptosis Signaling	3.33E-01	2E-02	NaN	BCL2	
Assembly of RNA Polymerase II Complex	3.33E-01	2E-02	NaN	TAF7	
14-3-3-mediated Signaling	3.29E-01	1.57E-02	NaN	JUN,PRKCB	
P2Y Purigenic Receptor Signaling Pathway	3.29E-01	1.57E-02	NaN	JUN,PRKCB	
Thrombin Signaling	3.2E-01	1.44E-02	NaN	CAMK1D,FNBP1,PRKCB	
Xenobiotic Metabolism Signaling	3.2E-01	1.39E-02	NaN	CAMK1D,HSP90B1,MAP3K1,PRKCB	
Role of Cytokines in Mediating Communication between Immune Cells	3.09E-01	1.85E-02	NaN	IL24	
Integrin Signaling	3.05E-01	1.41E-02	NaN	ACTB,FNBP1,TTN	
Role of IL-17A in Arthritis	3.04E-01	1.82E-02	NaN	NFKBIA	
AMPK Signaling	3.03E-01	1.4E-02	NaN	ACTB,EEF2,ORAI2	
STAT3 Pathway	3E-01	1.48E-02	NaN	BCL2,IL4R	
Iron homeostasis signaling pathway	2.93E-01	1.46E-02	NaN	HBB,JAK1	
Role of CHK Proteins in Cell Cycle Checkpoint Control	2.92E-01	1.75E-02	NaN	ATM	
Glutamate Receptor Signaling	2.92E-01	1.75E-02	NaN	SLC38A1	
Ovarian Cancer Signaling	2.87E-01	1.44E-02	NaN	BCL2,TCF4	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	2.8E-01	1.42E-02	NaN	DUSP1,PTPRC	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	2.8E-01	1.42E-02	NaN	DUSP1,PTPRC	
Sperm Motility	2.8E-01	1.35E-02	NaN	JAK1,PRKCB,SYK	
Semaphorin Signaling in Neurons	2.77E-01	1.67E-02	NaN	FNBP1	
Endocannabinoid Cancer Inhibition Pathway	2.74E-01	1.4E-02	NaN	CCND2,TCF4	
Xenobiotic Metabolism General Signaling Pathway	2.74E-01	1.4E-02	NaN	MAP3K1,PRKCB	
Autophagy	2.72E-01	1.64E-02	NaN	BCL2	
cAMP-mediated signaling	2.68E-01	1.32E-02	NaN	AKAP13,CAMK1D,DUSP1	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	2.59E-01	1.56E-02	NaN	NFKBIA	
ErbB2-ErbB3 Signaling	2.54E-01	1.54E-02	NaN	JUN	
Netrin Signaling	2.54E-01	1.54E-02	NaN	ABLIM1	
Regulation of Cellular Mechanics by Calpain Protease	2.54E-01	1.54E-02	NaN	EZR	
Relaxin Signaling	2.53E-01	1.33E-02	NaN	JUN,NFKBIA	
Mitotic Roles of Polo-Like Kinase	2.5E-01	1.52E-02	NaN	HSP90B1	
Epithelial Adherens Junction Signaling	2.48E-01	1.32E-02	NaN	ACTB,TCF4	
ErbB4 Signaling	2.46E-01	1.49E-02	NaN	PRKCB	
Remodeling of Epithelial Adherens Junctions	2.42E-01	1.47E-02	NaN	ACTB	
3-phosphoinositide Degradation	2.4E-01	1.29E-02	NaN	DUSP1,PTPRC	
SPINK1 General Cancer Pathway	2.38E-01	1.45E-02	NaN	JAK1	
D-myo-inositol-5-phosphate Metabolism	2.37E-01	1.28E-02	NaN	DUSP1,PTPRC	
Melatonin Signaling	2.26E-01	1.39E-02	NaN	PRKCB	
Basal Cell Carcinoma Signaling	2.26E-01	1.39E-02	NaN	TCF4	
ERK5 Signaling	2.26E-01	1.39E-02	NaN	MEF2C	
Actin Nucleation by ARP-WASP Complex	2.26E-01	1.39E-02	NaN	FNBP1	
Estrogen-Dependent Breast Cancer Signaling	2.19E-01	1.35E-02	NaN	JUN	
Glioma Invasiveness Signaling	2.19E-01	1.35E-02	NaN	FNBP1	
TREM1 Signaling	2.15E-01	1.33E-02	NaN	CIITA	
Angiopoietin Signaling	2.15E-01	1.33E-02	NaN	NFKBIA	
GDNF Family Ligand-Receptor Interactions	2.12E-01	1.32E-02	NaN	JUN	
Neurotrophin/TRK Signaling	2.12E-01	1.32E-02	NaN	JUN	
Macropinocytosis Signaling	2.12E-01	1.32E-02	NaN	PRKCB	
VDR/RXR Activation	2.06E-01	1.28E-02	NaN	PRKCB	
Role of Wnt/GSK-3β Signaling in the Pathogenesis of Influenza	2.06E-01	1.28E-02	NaN	TCF4	
FLT3 Signaling in Hematopoietic Progenitor Cells	1.99E-01	1.25E-02	NaN	STAT1	
Role of MAPK Signaling in the Pathogenesis of Influenza	1.99E-01	1.25E-02	NaN	BCL2	
Synaptic Long Term Potentiation	-0E00	7.75E-03	NaN	PRKCB	
Axonal Guidance Signaling	-0E00	8.26E-03	NaN	ABLIM1,ADAM28,CXCR4,PRKCB	
Synaptic Long Term Depression	-0E00	5.29E-03	NaN	PRKCB	
LPS/IL-1 Mediated Inhibition of RXR Function	-0E00	8.93E-03	NaN	JUN,MAP3K1	
Mitochondrial Dysfunction	-0E00	1.17E-02	NaN	ATP5F1A,BCL2	
Tight Junction Signaling	-0E00	1.19E-02	NaN	ACTB,JUN	
TR/RXR Activation	-0E00	1.19E-02	NaN	ENO1	
α-Adrenergic Signaling	-0E00	1.04E-02	NaN	PRKCB	
CCR3 Signaling in Eosinophils	-0E00	8.06E-03	NaN	PRKCB	
Cellular Effects of Sildenafil (Viagra)	-0E00	7.63E-03	NaN	ACTB	
Endothelin-1 Signaling	-0E00	1.06E-02	NaN	JUN,PRKCB	
Human Embryonic Stem Cell Pluripotency	-0E00	7.41E-03	NaN	TCF4	
Melanocyte Development and Pigmentation Signaling	-0E00	1.06E-02	NaN	BCL2	
CREB Signaling in Neurons	-0E00	4.83E-03	NaN	PRKCB	
G Beta Gamma Signaling	-0E00	8.2E-03	NaN	PRKCB	
Sphingosine-1-phosphate Signaling	-0E00	8.55E-03	NaN	FNBP1	
FAK Signaling	-0E00	1.05E-02	NaN	ACTB	
HER-2 Signaling in Breast Cancer	-0E00	1.19E-02	NaN	PRKCB	
Breast Cancer Regulation by Stathmin1	-0E00	8.46E-03	NaN	CAMK1D,CCND2,CCR2,JUN,PRKCB	
Glioblastoma Multiforme Signaling	-0E00	6.06E-03	NaN	FNBP1	
Dopamine-DARPP32 Feedback in cAMP Signaling	-0E00	6.13E-03	NaN	PRKCB	
NGF Signaling	-0E00	8.77E-03	NaN	MAP3K1	
Paxillin Signaling	-0E00	9.26E-03	NaN	ACTB	
Gap Junction Signaling	-0E00	1.01E-02	NaN	ACTB,PRKCB	
VEGF Family Ligand-Receptor Interactions	-0E00	1.19E-02	NaN	PRKCB	
Superpathway of Inositol Phosphate Compounds	-0E00	1.01E-02	NaN	DUSP1,PTPRC	
3-phosphoinositide Biosynthesis	-0E00	1.21E-02	NaN	DUSP1,PTPRC	
Antioxidant Action of Vitamin C	-0E00	9.17E-03	NaN	NFKBIA	
Gαs Signaling	-0E00	9.35E-03	NaN	ADD3	
Granulocyte Adhesion and Diapedesis	-0E00	1.11E-02	NaN	CXCR4,EZR	
Oxidative Phosphorylation	-0E00	9.17E-03	NaN	ATP5F1A	
PTEN Signaling	-0E00	7.94E-03	NaN	BCL2	
Cardiac β-adrenergic Signaling	-0E00	7.09E-03	NaN	AKAP13	
FGF Signaling	-0E00	1.19E-02	NaN	MAP3K1	
GABA Receptor Signaling	-0E00	1.05E-02	NaN	UBA52	
Insulin Receptor Signaling	-0E00	7.14E-03	NaN	JAK1	
G-Protein Coupled Receptor Signaling	-0E00	1.1E-02	NaN	DUSP1,NFKBIA,PRKCB	
BMP signaling pathway	-0E00	1.18E-02	NaN	JUN	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	-0E00	8.93E-03	NaN	PRKCB	
Gustation Pathway	-0E00	6.49E-03	NaN	P2RX5	
Adrenomedullin signaling pathway	-0E00	1.02E-02	NaN	BCL2,TTN	
Apelin Cardiomyocyte Signaling Pathway	-0E00	1.01E-02	NaN	PRKCB	
Synaptogenesis Signaling Pathway	-0E00	9.62E-03	NaN	ITSN2,NAP1L1,RASGRP2	
White Adipose Tissue Browning Pathway	-0E00	7.75E-03	NaN	LDHA	
Xenobiotic Metabolism PXR Signaling Pathway	-0E00	1.04E-02	NaN	HSP90B1,PRKCB	
Ephrin Receptor Signaling	-0E00	5.56E-03	NaN	CXCR4	
