© 2000-2020 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Growth Hormone Signaling	1.16E00	4.23E-02	NaN	PTPN6,SOCS3,STAT1	
Inhibition of Angiogenesis by TSP1	1.12E00	5.88E-02	NaN	CD36,FYN	
Cholecystokinin/Gastrin-mediated Signaling	1.12E00	3.36E-02	-1.000	IL1B,PLCB2,RAP1A,RHOC	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	1.12E00	3.36E-02	NaN	BMPR2,JAK1,JAK3,RAP1A	
Leptin Signaling in Obesity	1.11E00	4.05E-02	NaN	PDIA3,PLCB2,SOCS3	
Glioma Invasiveness Signaling	1.11E00	4.05E-02	NaN	RAP1A,RHOC,TIMP1	
NAD Biosynthesis III	1.11E00	1.67E-01	NaN	NAMPT	
TREM1 Signaling	1.1E00	4E-02	NaN	IL1B,ITGB1,MYD88	
IL-15 Signaling	1.1E00	4E-02	NaN	JAK1,JAK3,RAP1A	
IL-17A Signaling in Fibroblasts	1.1E00	5.71E-02	NaN	CEBPB,NFKBIA	
Sperm Motility	1.1E00	2.69E-02	NaN	CSF1R,FYN,JAK1,JAK3,PDIA3,PLCB2	
LPS/IL-1 Mediated Inhibition of RXR Function	1.09E00	2.68E-02	0.000	ACSL1,ALDH2,CD14,IL1B,MYD88,NR1H3	
EIF2 Signaling	1.09E00	2.68E-02	NaN	EIF3L,EIF4A2,HSPA5,PABPC1,RAP1A,WARS1	
RhoA Signaling	1.08E00	3.25E-02	-1.000	ARPC1B,CFL1,PFN1,SEPTIN9	
Antiproliferative Role of Somatostatin Receptor 2	1.07E00	3.9E-02	NaN	CDKN1A,PTPN6,RAP1A	
cAMP-mediated signaling	1.06E00	2.63E-02	0.816	CAMK1D,DUSP1,FPR1,GRK2,RAP1A,RGS2	
VDR/RXR Activation	1.06E00	3.85E-02	NaN	CD14,CDKN1A,CEBPB	
Thyroid Cancer Signaling	1.05E00	3.8E-02	NaN	PTEN,RAP1A,TCF7L2	
Docosahexaenoic Acid (DHA) Signaling	1.04E00	5.26E-02	NaN	BCL2A1,IL1B	
FLT3 Signaling in Hematopoietic Progenitor Cells	1.04E00	3.75E-02	NaN	CBL,RAP1A,STAT1	
NF-κB Signaling	1.03E00	2.79E-02	-0.447	BMPR2,IL1B,MYD88,NFKBIA,RAP1A	
Ephrin Receptor Signaling	1.02E00	2.78E-02	-1.342	ARPC1B,CFL1,FYN,ITGB1,RAP1A	
Antiproliferative Role of TOB in T Cell Signaling	1.02E00	5.13E-02	NaN	PABPC1,PABPC4	
LPS-stimulated MAPK Signaling	1.01E00	3.66E-02	NaN	CD14,NFKBIA,RAP1A	
PEDF Signaling	1.01E00	3.66E-02	NaN	NFKBIA,RAP1A,TCF7L2	
Apelin Adipocyte Signaling Pathway	1.01E00	3.66E-02	NaN	CYBB,NCF1,SOD1	
Cellular Effects of Sildenafil (Viagra)	1E00	3.05E-02	NaN	MYH9,PABPC4,PDIA3,PLCB2	
Superoxide Radicals Degradation	9.91E-01	1.25E-01	NaN	SOD1	
HER-2 Signaling in Breast Cancer	9.87E-01	3.57E-02	NaN	CDKN1A,ITGB1,RAP1A	
Cardiac Hypertrophy Signaling	9.83E-01	2.5E-02	-0.816	IL6R,MAP3K2,PDIA3,PLCB2,RAP1A,RHOC	
Adipogenesis pathway	9.75E-01	2.99E-02	NaN	BMPR2,CEBPB,CTBP2,TXNIP	
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	9.47E-01	4.65E-02	NaN	CCR1,IL1B	
Pathogenesis of Multiple Sclerosis	9.43E-01	1.11E-01	NaN	CCR1	
RANK Signaling in Osteoclasts	9.43E-01	3.41E-02	NaN	CBL,MAP3K2,NFKBIA	
Opioid Signaling Pathway	9.39E-01	2.43E-02	-0.816	CAMK1D,FYN,GRK2,GRK3,NFKBIA,RAP1A	
Axonal Guidance Signaling	9.32E-01	2.07E-02	NaN	ARPC1B,CFL1,FYN,ITGB1,LNPEP,PDIA3,PFN1,PLCB2,RAP1A,TUBA1A	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	9.32E-01	3.37E-02	NaN	FYN,NFKBIA,RAP1A	
Hereditary Breast Cancer Signaling	9.24E-01	2.86E-02	NaN	CDKN1A,NPM1,PTEN,RAP1A	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	9.17E-01	2.84E-02	-1.000	DUSP1,PTEN,PTPN6,SOCS3	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	9.17E-01	2.84E-02	-1.000	DUSP1,PTEN,PTPN6,SOCS3	
Death Receptor Signaling	9.1E-01	3.3E-02	NaN	ARHGDIB,NFKBIA,TNFSF10	
Calcium Transport I	9E-01	1E-01	NaN	ATP2B1	
Adrenomedullin signaling pathway	9E-01	2.54E-02	0.447	CEBPB,IL1B,PDIA3,PLCB2,RAP1A	
Synaptogenesis Signaling Pathway	8.96E-01	2.24E-02	0.000	ARPC1B,CDH23,CFL1,FYN,HSPA8,NAP1L1,RAP1A	
Superpathway of Inositol Phosphate Compounds	8.93E-01	2.53E-02	-1.342	DUSP1,PLCB2,PTEN,PTPN6,SOCS3	
Ephrin A Signaling	8.83E-01	4.26E-02	NaN	CFL1,FYN	
Amyotrophic Lateral Sclerosis Signaling	8.51E-01	3.09E-02	NaN	CAPN2,GLUL,SOD1	
PAK Signaling	8.51E-01	3.09E-02	NaN	CFL1,ITGB1,RAP1A	
Salvage Pathways of Pyrimidine Ribonucleotides	8.51E-01	3.09E-02	NaN	APOBEC3B,PIM1,SGK1	
Factors Promoting Cardiogenesis in Vertebrates	8.45E-01	2.67E-02	0.000	BMPR2,PDIA3,PLCB2,TCF7L2	
Calcium Signaling	8.42E-01	2.43E-02	NaN	ATP2B1,CAMK1D,MYH9,RAP1A,TPM3	
VEGF Signaling	8.33E-01	3.03E-02	NaN	ACTN1,PTPN6,RAP1A	
Thrombin Signaling	8.3E-01	2.4E-02	-1.342	CAMK1D,PDIA3,PLCB2,RAP1A,RHOC	
Glycogen Degradation II	8.27E-01	8.33E-02	NaN	TYMP	
Neuropathic Pain Signaling In Dorsal Horn Neurons	8.12E-01	2.97E-02	NaN	CAMK1D,PDIA3,PLCB2	
3-phosphoinositide Degradation	8.1E-01	2.58E-02	-1.000	DUSP1,PTEN,PTPN6,SOCS3	
CD27 Signaling in Lymphocytes	8.01E-01	3.77E-02	NaN	MAP3K2,NFKBIA	
Chronic Myeloid Leukemia Signaling	7.96E-01	2.91E-02	NaN	CDKN1A,CTBP2,RAP1A	
Fatty Acid Activation	7.93E-01	7.69E-02	NaN	ACSL1	
EGF Signaling	7.75E-01	3.64E-02	NaN	JAK1,STAT1	
DNA Double-Strand Break Repair by Non-Homologous End Joining	7.64E-01	7.14E-02	NaN	PRKDC	
Phenylalanine Degradation IV (Mammalian, via Side Chain)	7.64E-01	7.14E-02	NaN	ALDH2	
Oxidative Phosphorylation	7.45E-01	2.75E-02	NaN	ATP5PD,NDUFB2,UQCRC1	
HMGB1 Signaling	7.42E-01	2.42E-02	NaN	IL1B,RAP1A,RHOC,TNFSF10	
3-phosphoinositide Biosynthesis	7.42E-01	2.42E-02	-1.000	DUSP1,PTEN,PTPN6,SOCS3	
Cancer Drug Resistance By Drug Efflux	7.4E-01	3.45E-02	NaN	PTEN,RAP1A	
Choline Biosynthesis III	7.38E-01	6.67E-02	NaN	HMOX1	
Endometrial Cancer Signaling	7.17E-01	3.33E-02	NaN	PTEN,RAP1A	
SPINK1 Pancreatic Cancer Pathway	7.17E-01	3.33E-02	NaN	CTSA,CTSB	
Granzyme B Signaling	7.12E-01	6.25E-02	NaN	PRKDC	
Mitochondrial Dysfunction	7.06E-01	2.34E-02	NaN	ATP5PD,NDUFB2,TRAK1,UQCRC1	
Induction of Apoptosis by HIV1	7.06E-01	3.28E-02	NaN	NFKBIA,SLC25A6	
Wnt/Ca+ pathway	6.95E-01	3.23E-02	NaN	PDIA3,PLCB2	
γ-linolenate Biosynthesis II (Animals)	6.88E-01	5.88E-02	NaN	ACSL1	
Dermatan Sulfate Degradation (Metazoa)	6.88E-01	5.88E-02	NaN	IDS	
Mitochondrial L-carnitine Shuttle Pathway	6.88E-01	5.88E-02	NaN	ACSL1	
Histamine Degradation	6.88E-01	5.88E-02	NaN	ALDH2	
Activation of IRF by Cytosolic Pattern Recognition Receptors	6.86E-01	3.17E-02	NaN	NFKBIA,STAT1	
Thrombopoietin Signaling	6.86E-01	3.17E-02	NaN	RAP1A,STAT1	
Sphingosine-1-phosphate Signaling	6.84E-01	2.56E-02	NaN	PDIA3,PLCB2,RHOC	
Neuroprotective Role of THOP1 in Alzheimer's Disease	6.84E-01	2.56E-02	NaN	CFD,HLA-E,TPP1	
Renin-Angiotensin Signaling	6.78E-01	2.54E-02	NaN	PTPN6,RAP1A,STAT1	
p38 MAPK Signaling	6.78E-01	2.54E-02	NaN	DUSP1,IL1B,STAT1	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	6.76E-01	3.12E-02	NaN	NFKBIA,PLAC8	
Differential Regulation of Cytokine Production in Macrophages and T Helper Cells by IL-17A and IL-17F	6.68E-01	5.56E-02	NaN	IL1B	
D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	6.68E-01	5.56E-02	NaN	PTEN	
FAT10 Signaling Pathway	6.68E-01	5.56E-02	NaN	PSME2	
CD40 Signaling	6.66E-01	3.08E-02	NaN	JAK3,NFKBIA	
Mitotic Roles of Polo-Like Kinase	6.56E-01	3.03E-02	NaN	HSP90AA1,HSP90AB1	
GADD45 Signaling	6.46E-01	5.26E-02	NaN	CDKN1A	
CCR3 Signaling in Eosinophils	6.36E-01	2.42E-02	NaN	CFL1,PLCB2,RAP1A	
Cardiomyocyte Differentiation via BMP Receptors	6.27E-01	5E-02	NaN	BMPR2	
Fatty Acid α-oxidation	6.27E-01	5E-02	NaN	ALDH2	
P2Y Purigenic Receptor Signaling Pathway	6.16E-01	2.36E-02	NaN	PDIA3,PLCB2,RAP1A	
Endothelin-1 Signaling	6.11E-01	2.13E-02	0.000	HMOX1,PDIA3,PLCB2,RAP1A	
Small Cell Lung Cancer Signaling	6.09E-01	2.82E-02	NaN	NFKBIA,PTEN	
Putrescine Degradation III	6.07E-01	4.76E-02	NaN	ALDH2	
Endoplasmic Reticulum Stress Pathway	6.07E-01	4.76E-02	NaN	HSPA5	
Xenobiotic Metabolism CAR Signaling Pathway	6.06E-01	2.12E-02	1.000	ALDH2,HSP90AA1,HSP90AB1,RACK1	
Synaptic Long Term Potentiation	6.04E-01	2.33E-02	NaN	PDIA3,PLCB2,RAP1A	
Melatonin Signaling	6E-01	2.78E-02	NaN	PDIA3,PLCB2	
Ephrin B Signaling	6E-01	2.78E-02	NaN	CBL,CFL1	
Gα12/13 Signaling	5.97E-01	2.31E-02	NaN	CDH23,NFKBIA,RAP1A	
Regulation of the Epithelial-Mesenchymal Transition Pathway	5.92E-01	2.08E-02	NaN	JAK1,JAK3,RAP1A,TCF7L2	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	5.92E-01	2.74E-02	NaN	PDIA3,PLCB2	
Polyamine Regulation in Colon Cancer	5.9E-01	4.55E-02	NaN	PSME2	
Agranulocyte Adhesion and Diapedesis	5.87E-01	2.07E-02	NaN	IL1B,ITGB1,MYH9,SELPLG	
FcγRIIB Signaling in B Lymphocytes	5.75E-01	2.67E-02	NaN	CD79B,RAP1A	
Angiopoietin Signaling	5.75E-01	2.67E-02	NaN	NFKBIA,RAP1A	
Differential Regulation of Cytokine Production in Intestinal Epithelial Cells by IL-17A and IL-17F	5.73E-01	4.35E-02	NaN	IL1B	
Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	5.73E-01	4.35E-02	NaN	PTEN	
Breast Cancer Regulation by Stathmin1	5.69E-01	1.69E-02	NaN	ADGRE1,ADGRE2,ADGRE5,C3AR1,CAMK1D,CCR1,FPR1,PLCB2,RAP1A,TUBA1A	
Role of Wnt/GSK-3β Signaling in the Pathogenesis of Influenza	5.51E-01	2.56E-02	NaN	CSNK1G2,TCF7L2	
Ovarian Cancer Signaling	5.45E-01	2.16E-02	NaN	PTEN,RAP1A,TCF7L2	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	5.44E-01	4E-02	NaN	PLCB2	
Tryptophan Degradation X (Mammalian, via Tryptamine)	5.44E-01	4E-02	NaN	ALDH2	
Role of BRCA1 in DNA Damage Response	5.36E-01	2.5E-02	NaN	CDKN1A,STAT1	
Lipid Antigen Presentation by CD1	5.29E-01	3.85E-02	NaN	PDIA3	
Estrogen-mediated S-phase Entry	5.29E-01	3.85E-02	NaN	CDKN1A	
Gluconeogenesis I	5.29E-01	3.85E-02	NaN	PGK1	
BMP signaling pathway	5.02E-01	2.35E-02	NaN	BMPR2,RAP1A	
Role of NFAT in Cardiac Hypertrophy	4.92E-01	1.87E-02	-1.000	CAMK1D,PDIA3,PLCB2,RAP1A	
Role of p14/p19ARF in Tumor Suppression	4.89E-01	3.45E-02	NaN	NPM1	
Sonic Hedgehog Signaling	4.89E-01	3.45E-02	NaN	GRK2	
Ceramide Signaling	4.81E-01	2.27E-02	NaN	CTSD,RAP1A	
TNFR2 Signaling	4.78E-01	3.33E-02	NaN	NFKBIA	
Dopamine Degradation	4.78E-01	3.33E-02	NaN	ALDH2	
G Protein Signaling Mediated by Tubby	4.66E-01	3.23E-02	NaN	PLCB2	
IL-1 Signaling	4.62E-01	2.2E-02	NaN	MYD88,NFKBIA	
4-1BB Signaling in T Lymphocytes	4.55E-01	3.12E-02	NaN	NFKBIA	
Fatty Acid β-oxidation I	4.55E-01	3.12E-02	NaN	ACSL1	
Circadian Rhythm Signaling	4.45E-01	3.03E-02	NaN	BHLHE40	
Melanocyte Development and Pigmentation Signaling	4.45E-01	2.13E-02	NaN	PTPN6,RAP1A	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	4.34E-01	2.94E-02	NaN	HLA-E	
TGF-β Signaling	4.33E-01	2.08E-02	NaN	BMPR2,RAP1A	
Dopamine-DARPP32 Feedback in cAMP Signaling	4.28E-01	1.84E-02	NaN	CSNK1G2,PDIA3,PLCB2	
ATM Signaling	4.27E-01	2.06E-02	NaN	CDKN1A,NFKBIA	
Bladder Cancer Signaling	4.27E-01	2.06E-02	NaN	CDKN1A,RAP1A	
Coagulation System	4.25E-01	2.86E-02	NaN	SERPINA1	
TWEAK Signaling	4.25E-01	2.86E-02	NaN	NFKBIA	
Noradrenaline and Adrenaline Degradation	4.25E-01	2.86E-02	NaN	ALDH2	
Nitric Oxide Signaling in the Cardiovascular System	4.17E-01	2.02E-02	NaN	HSP90AA1,HSP90AB1	
Apelin Cardiomyocyte Signaling Pathway	4.17E-01	2.02E-02	NaN	PDIA3,PLCB2	
CXCR4 Signaling	4.12E-01	1.8E-02	NaN	PLCB2,RAP1A,RHOC	
Cell Cycle Regulation by BTG Family Proteins	4.06E-01	2.7E-02	NaN	BTG1	
SAPK/JNK Signaling	4.01E-01	1.96E-02	NaN	MAP3K2,RAP1A	
GNRH Signaling	3.88E-01	1.73E-02	NaN	MAP3K2,PLCB2,RAP1A	
April Mediated Signaling	3.88E-01	2.56E-02	NaN	NFKBIA	
tRNA Charging	3.88E-01	2.56E-02	NaN	WARS1	
Inhibition of Matrix Metalloproteases	3.88E-01	2.56E-02	NaN	TIMP1	
Wnt/β-catenin Signaling	3.88E-01	1.73E-02	NaN	BMPR2,CSNK1G2,TCF7L2	
Gαs Signaling	3.76E-01	1.87E-02	NaN	RAP1A,RGS2	
B Cell Activating Factor Signaling	3.72E-01	2.44E-02	NaN	NFKBIA	
CDK5 Signaling	3.72E-01	1.85E-02	NaN	ITGB1,RAP1A	
Role of IL-17F in Allergic Inflammatory Airway Diseases	3.64E-01	2.38E-02	NaN	IL1B	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	3.54E-01	1.79E-02	NaN	PDIA3,PLCB2	
Role of RIG1-like Receptors in Antiviral Innate Immunity	3.49E-01	2.27E-02	NaN	NFKBIA	
HIF1α Signaling	3.49E-01	1.77E-02	NaN	HSP90AA1,RAP1A	
NGF Signaling	3.45E-01	1.75E-02	NaN	MAP3K2,RAP1A	
Apelin Endothelial Signaling Pathway	3.4E-01	1.74E-02	NaN	PLCB2,RAP1A	
Synaptic Long Term Depression	3.33E-01	1.59E-02	NaN	PDIA3,PLCB2,RAP1A	
Fc Epsilon RI Signaling	3.32E-01	1.71E-02	NaN	FYN,RAP1A	
nNOS Signaling in Neurons	3.28E-01	2.13E-02	NaN	CAPN2	
Stearate Biosynthesis I (Animals)	3.28E-01	2.13E-02	NaN	ACSL1	
Xenobiotic Metabolism PXR Signaling Pathway	3.22E-01	1.56E-02	NaN	ALDH2,HSP90AA1,HSP90AB1	
RAR Activation	3.17E-01	1.55E-02	NaN	DUSP1,PNRC1,PTEN	
Primary Immunodeficiency Signaling	3.09E-01	2E-02	NaN	JAK3	
TNFR1 Signaling	3.09E-01	2E-02	NaN	NFKBIA	
Assembly of RNA Polymerase II Complex	3.09E-01	2E-02	NaN	TAF2	
Amyloid Processing	3.09E-01	2E-02	NaN	CAPN2	
UVC-Induced MAPK Signaling	3.04E-01	1.96E-02	NaN	RAP1A	
Gαi Signaling	3.01E-01	1.6E-02	NaN	FPR1,RAP1A	
Lymphotoxin β Receptor Signaling	2.92E-01	1.89E-02	NaN	NFKBIA	
Endocannabinoid Neuronal Synapse Pathway	2.9E-01	1.56E-02	NaN	PDIA3,PLCB2	
Role of Cytokines in Mediating Communication between Immune Cells	2.87E-01	1.85E-02	NaN	IL1B	
White Adipose Tissue Browning Pathway	2.87E-01	1.55E-02	NaN	CEBPB,CTBP2	
Role of IL-17A in Arthritis	2.81E-01	1.82E-02	NaN	NFKBIA	
CREB Signaling in Neurons	2.79E-01	1.45E-02	NaN	PDIA3,PLCB2,RAP1A	
Role of CHK Proteins in Cell Cycle Checkpoint Control	2.7E-01	1.75E-02	NaN	CDKN1A	
Glutamate Receptor Signaling	2.7E-01	1.75E-02	NaN	GLUL	
Human Embryonic Stem Cell Pluripotency	2.66E-01	1.48E-02	NaN	BMPR2,TCF7L2	
Androgen Signaling	2.63E-01	1.47E-02	NaN	HSP90AA1,TAF2	
Retinoic acid Mediated Apoptosis Signaling	2.56E-01	1.67E-02	NaN	TNFSF10	
PCP pathway	2.56E-01	1.67E-02	NaN	PFN1	
Cardiac β-adrenergic Signaling	2.48E-01	1.42E-02	NaN	GRK2,GRK3	
Endocannabinoid Cancer Inhibition Pathway	2.42E-01	1.4E-02	NaN	CDKN1A,TCF7L2	
ErbB4 Signaling	2.25E-01	1.49E-02	NaN	RAP1A	
Serotonin Degradation	2.25E-01	1.49E-02	NaN	ALDH2	
Cell Cycle: G1/S Checkpoint Regulation	2.25E-01	1.49E-02	NaN	CDKN1A	
Basal Cell Carcinoma Signaling	2.06E-01	1.39E-02	NaN	TCF7L2	
Non-Small Cell Lung Cancer Signaling	2.03E-01	1.37E-02	NaN	RAP1A	
Estrogen-Dependent Breast Cancer Signaling	1.99E-01	1.35E-02	NaN	RAP1A	
Tight Junction Signaling	-0E00	1.19E-02	NaN	MYH9,PTEN	
α-Adrenergic Signaling	-0E00	1.04E-02	NaN	RAP1A	
Relaxin Signaling	-0E00	1.33E-02	NaN	NFKBIA,RAP1A	
Corticotropin Releasing Hormone Signaling	-0E00	6.9E-03	NaN	RAP1A	
Renal Cell Carcinoma Signaling	-0E00	1.25E-02	NaN	RAP1A	
G Beta Gamma Signaling	-0E00	8.2E-03	NaN	RAP1A	
AMPK Signaling	-0E00	9.35E-03	NaN	CDKN1A,EEF2	
Role of MAPK Signaling in the Pathogenesis of Influenza	-0E00	1.25E-02	NaN	RAP1A	
Cyclins and Cell Cycle Regulation	-0E00	1.23E-02	NaN	CDKN1A	
VEGF Family Ligand-Receptor Interactions	-0E00	1.19E-02	NaN	RAP1A	
ErbB Signaling	-0E00	1.06E-02	NaN	RAP1A	
GDNF Family Ligand-Receptor Interactions	-0E00	1.32E-02	NaN	RAP1A	
HIPPO signaling	-0E00	1.18E-02	NaN	YWHAH	
FGF Signaling	-0E00	1.19E-02	NaN	PTPN6	
Neurotrophin/TRK Signaling	-0E00	1.32E-02	NaN	RAP1A	
Gustation Pathway	-0E00	6.49E-03	NaN	PLCB2	
GP6 Signaling Pathway	-0E00	8.4E-03	NaN	FYN	
Endocannabinoid Developing Neuron Pathway	-0E00	8.7E-03	NaN	RAP1A	
