© 2000-2020 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Pyridoxal 5'-phosphate Salvage Pathway	3.09E00	1.08E-01	0.000	EIF2AK2,GRK6,MAP3K8,MAPK1,PAK2,PIM1,PKN1	
Estrogen Receptor Signaling	3.08E00	5.49E-02	-1.807	ATP5F1A,CDKN1A,CREBBP,DDX5,GNAI3,HSP90AA1,HSP90AB1,HSP90B1,MAPK1,MED13,PDIA3,PIK3R1,PPP1R12A,PRKCB,RAP2B,RRAS,SOD2,SRA1	
Graft-versus-Host Disease Signaling	3.06E00	1.25E-01	NaN	HLA-DMB,HLA-DQA1,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-E	
HIPPO signaling	3.06E00	9.41E-02	-1.633	CD44,CUL1,PPP1R12A,STK4,YWHAB,YWHAE,YWHAG,YWHAH	
Autoimmune Thyroid Disease Signaling	3.01E00	1.22E-01	NaN	HLA-DMB,HLA-DQA1,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-E	
Colorectal Cancer Metastasis Signaling	2.99E00	5.93E-02	0.302	CDC42,GNB2,IFNGR1,LRP1,MAPK1,PIK3R1,RAC2,RAP2B,RHOB,RHOC,RRAS,STAT1,STAT3,TCF7L2,TLR2	
Melanoma Signaling	2.96E00	1.2E-01	-0.816	CDKN1A,MAPK1,MDM2,PIK3R1,RAP2B,RRAS	
Role of JAK2 in Hormone-like Cytokine Signaling	2.95E00	1.47E-01	NaN	IRS2,PTPN6,SIRPA,STAT1,STAT3	
PKCθ Signaling in T Lymphocytes	2.95E00	7.1E-02	0.905	HLA-DMB,HLA-DQA1,HLA-DQB1,HLA-DRA,HLA-DRB1,MAP3K8,MAPK1,PIK3R1,RAC2,RAP2B,RRAS	
NF-κB Signaling	2.95E00	6.7E-02	0.577	CREBBP,EIF2AK2,IRAK3,MAP3K8,MYD88,PIK3R1,PRKCB,RAP2B,RRAS,TLR2,TNFRSF1B,TNFSF13B	
IL-10 Signaling	2.93E00	1.01E-01	NaN	BLVRB,CCR1,CD14,FCGR2A,HMOX1,MAPK1,STAT3	
Glioma Signaling	2.93E00	8.18E-02	-1.633	CALM1 (includes others),CDKN1A,IDH1,MAPK1,MDM2,PIK3R1,PRKCB,RAP2B,RRAS	
Acute Myeloid Leukemia Signaling	2.93E00	8.99E-02	-0.816	IDH1,MAPK1,PIK3R1,PIM1,RAP2B,RRAS,STAT3,TCF7L2	
iCOS-iCOSL Signaling in T Helper Cells	2.91E00	8.11E-02	1.414	CALM1 (includes others),HLA-DMB,HLA-DQA1,HLA-DQB1,HLA-DRA,HLA-DRB1,INPP5D,PIK3R1,PTPRC	
Thrombin Signaling	2.87E00	6.25E-02	-0.333	CDC42,GNAI3,GNB2,MAPK1,PDIA3,PIK3R1,PPP1R12A,PRKCB,RAC2,RAP2B,RHOB,RHOC,RRAS	
Death Receptor Signaling	2.86E00	8.79E-02	0.000	ARHGDIB,HSPB1,LMNA,NAIP,PARP14,PARP9,TNFRSF1B,TNFSF10	
HOTAIR Regulatory Pathway	2.84E00	6.88E-02	-2.111	CD44,CDKN1A,CREBBP,IRF1,KMT2C,MDM2,PIK3R1,RHOC,STAT3,STK38,TCF7L2	
Non-Small Cell Lung Cancer Signaling	2.79E00	9.59E-02	-0.447	MAPK1,PIK3R1,RAP2B,RASSF5,RRAS,RXRA,STK4	
PPARα/RXRα Activation	2.73E00	6.32E-02	-0.632	CD36,CREBBP,HELZ2,HSP90AA1,HSP90AB1,HSP90B1,MAPK1,PDIA3,PRKCB,RAP2B,RRAS,RXRA	
Glioblastoma Multiforme Signaling	2.73E00	6.67E-02	-0.632	CDC42,CDKN1A,MAPK1,MDM2,PDIA3,PIK3R1,RAC2,RAP2B,RHOB,RHOC,RRAS	
Cholecystokinin/Gastrin-mediated Signaling	2.69E00	7.56E-02	-1.134	CDC42,MAPK1,PRKCB,PTK2B,RAC2,RAP2B,RHOB,RHOC,RRAS	
Erythropoietin Signaling	2.69E00	9.21E-02	NaN	CBL,MAPK1,PIK3R1,PRKCB,PTPN6,RAP2B,RRAS	
PAK Signaling	2.69E00	8.25E-02	-1.414	CDC42,ITGB1,MAPK1,PAK2,PIK3R1,PTK2B,RAP2B,RRAS	
Salvage Pathways of Pyrimidine Ribonucleotides	2.69E00	8.25E-02	0.378	APOBEC3A,EIF2AK2,GRK6,MAP3K8,MAPK1,PAK2,PIM1,PKN1	
CNTF Signaling	2.67E00	1.05E-01	0.000	MAPK1,PIK3R1,RAP2B,RRAS,STAT1,STAT3	
UVA-Induced MAPK Signaling	2.66E00	8.16E-02	0.000	MAPK1,PARP14,PARP9,PDIA3,PIK3R1,RAP2B,RRAS,STAT1	
Nitric Oxide Signaling in the Cardiovascular System	2.63E00	8.08E-02	-0.707	ATP2A2,CALM1 (includes others),HSP90AA1,HSP90AB1,HSP90B1,MAPK1,PIK3R1,PRKCB	
Germ Cell-Sertoli Cell Junction Signaling	2.61E00	6.43E-02	NaN	CDC42,ITGB1,MAP3K8,MAPK1,PAK2,PIK3R1,RAC2,RAP2B,RHOB,RHOC,RRAS	
GNRH Signaling	2.57E00	6.36E-02	-0.632	CALM1 (includes others),CDC42,CREBBP,GNAI3,MAP3K8,MAPK1,PAK2,PRKCB,PTK2B,RAP2B,RRAS	
Cardiac Hypertrophy Signaling (Enhanced)	2.54E00	4.52E-02	-0.688	AKAP13,ATP2A2,CALM1 (includes others),CYBB,DIAPH1,GNAI3,HSPB1,ITGB1,LTB,MAP3K8,MAPK1,MAPKAPK3,PDIA3,PIK3R1,PKN1,PRKCB,RAP2B,RRAS,STAT3,TNFRSF1B,TNFSF10,TNFSF13B	
Lipid Antigen Presentation by CD1	2.52E00	1.54E-01	NaN	AP2M1,CALR,CANX,PDIA3	
P2Y Purigenic Receptor Signaling Pathway	2.5E00	7.09E-02	-1.414	CREBBP,GNAI3,GNB2,MAPK1,PDIA3,PIK3R1,PRKCB,RAP2B,RRAS	
LPS-stimulated MAPK Signaling	2.5E00	8.54E-02	-1.134	CD14,CDC42,MAPK1,PIK3R1,PRKCB,RAP2B,RRAS	
PEDF Signaling	2.5E00	8.54E-02	-1.134	MAPK1,PIK3R1,RAP2B,RRAS,SOD2,TCF7L2,WASF2	
Apelin Adipocyte Signaling Pathway	2.5E00	8.54E-02	-0.378	CYBB,GNAI3,GPX1,GSTK1,GSTM1,MAPK1,SOD1	
Heme Degradation	2.49E00	5E-01	NaN	BLVRB,HMOX1	
Glutathione Redox Reactions II	2.49E00	5E-01	NaN	GLRX,PDIA3	
T Cell Receptor Signaling	2.47E00	7.62E-02	NaN	CALM1 (includes others),CBL,MAPK1,PAG1,PIK3R1,PTPRC,RAP2B,RRAS	
Acute Phase Response Signaling	2.45E00	6.15E-02	0.333	FTL,HMOX1,MAPK1,MYD88,PIK3R1,RAP2B,RRAS,SERPING1,SOD2,STAT3,TNFRSF1B	
Allograft Rejection Signaling	2.38E00	8.14E-02	NaN	HLA-DMB,HLA-DPB1,HLA-DQA1,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-E	
Pancreatic Adenocarcinoma Signaling	2.37E00	7.34E-02	0.707	CDC42,CDKN1A,HMOX1,MAPK1,MDM2,PIK3R1,STAT1,STAT3	
Osteoarthritis Pathway	2.36E00	5.69E-02	-1.134	ANXA2,ANXA5,CASP1,CREBBP,ITGB1,LRP1,S100A8,S100A9,SLC39A8,TCF7L2,TLR2,TNFRSF1B	
HIF1α Signaling	2.28E00	7.08E-02	NaN	CREBBP,HSP90AA1,LDHA,MAPK1,MDM2,PIK3R1,RAP2B,RRAS	
OX40 Signaling Pathway	2.27E00	7.78E-02	NaN	HLA-DMB,HLA-DPB1,HLA-DQA1,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-E	
Molecular Mechanisms of Cancer	2.26E00	4.6E-02	NaN	CBL,CDC42,CDKN1A,CREBBP,GNAI3,ITGB1,LRP1,MAPK1,MDM2,NAIP,PAK2,PIK3R1,PRKCB,RAC2,RAP2B,RHOB,RHOC,RRAS	
SPINK1 General Cancer Pathway	2.25E00	8.7E-02	-0.816	MAPK1,MT2A,PIK3R1,RAP2B,RRAS,STAT3	
Th17 Activation Pathway	2.25E00	7.69E-02	-0.378	AHR,HSP90AA1,HSP90AB1,HSP90B1,IRAK3,MYD88,STAT3	
Endocannabinoid Developing Neuron Pathway	2.23E00	6.96E-02	-0.707	CREBBP,GNAI3,MAPK1,PIK3R1,RAC2,RAP2B,RRAS,STAT3	
Fc Epsilon RI Signaling	2.19E00	6.84E-02	-1.414	INPP5D,LYN,MAPK1,PIK3R1,PRKCB,RAC2,RAP2B,RRAS	
Growth Hormone Signaling	2.19E00	8.45E-02	0.000	MAPK1,PIK3R1,PRKCB,PTPN6,STAT1,STAT3	
ErbB Signaling	2.17E00	7.45E-02	-1.134	CDC42,MAPK1,PAK2,PIK3R1,PRKCB,RAP2B,RRAS	
Ephrin B Signaling	2.16E00	8.33E-02	-1.000	CBL,CDC42,GNAI3,GNB2,MAPK1,RAC2	
IL-9 Signaling	2.14E00	1.21E-01	0.000	IRS2,PIK3R1,STAT1,STAT3	
α-Adrenergic Signaling	2.12E00	7.29E-02	-0.816	CALM1 (includes others),GNAI3,GNB2,MAPK1,PRKCB,RAP2B,RRAS	
IL-15 Production	2.1E00	6.61E-02	-0.707	FGR,HCK,IRF1,LYN,MERTK,PEAK1,PTK2B,STAT1	
Estrogen-Dependent Breast Cancer Signaling	2.1E00	8.11E-02	-1.342	CREBBP,HSD17B12,MAPK1,PIK3R1,RAP2B,RRAS	
TREM1 Signaling	2.07E00	8E-02	0.000	CASP1,ITGB1,MAPK1,MYD88,STAT3,TLR2	
FcγRIIB Signaling in B Lymphocytes	2.07E00	8E-02	-0.816	CD79B,INPP5D,LYN,PIK3R1,RAP2B,RRAS	
GDNF Family Ligand-Receptor Interactions	2.05E00	7.89E-02	-1.633	CDC42,IRS2,MAPK1,PIK3R1,RAP2B,RRAS	
Toll-like Receptor Signaling	2.05E00	7.89E-02	0.816	CD14,EIF2AK2,IRAK3,MAPK1,MYD88,TLR2	
Neurotrophin/TRK Signaling	2.05E00	7.89E-02	-1.633	CDC42,CREBBP,MAPK1,PIK3R1,RAP2B,RRAS	
Oxidative Ethanol Degradation III	2.02E00	1.58E-01	NaN	ACSL1,ALDH2,ALDH3B1	
IL-6 Signaling	2.02E00	6.4E-02	-0.378	CD14,HSPB1,MAPK1,PIK3R1,RAP2B,RRAS,STAT3,TNFRSF1B	
Granulocyte Adhesion and Diapedesis	1.98E00	5.56E-02	NaN	C5AR1,FPR1,FPR3,GNAI3,ITGAL,ITGAM,ITGB1,SDC3,SELPLG,TNFRSF1B	
Huntington's Disease Signaling	1.97E00	5.06E-02	-1.342	ATP5F1A,CASP1,CREBBP,CTSD,GNB2,HSPA1A/HSPA1B,HSPA5,HSPA8,MAPK1,PIK3R1,PRKCB,PSME2	
Thyroid Cancer Signaling	1.97E00	7.59E-02	-1.633	IRS2,MAPK1,PIK3R1,RAP2B,RRAS,TCF7L2	
Mouse Embryonic Stem Cell Pluripotency	1.96E00	6.8E-02	-1.134	CREBBP,MAPK1,PIK3R1,RAP2B,RRAS,STAT3,TCF7L2	
Axonal Guidance Signaling	1.95E00	4.13E-02	NaN	ACTR2,ARPC2,CDC42,DPYSL2,GNAI3,GNB2,ITGB1,LNPEP,MAPK1,PAK2,PDIA3,PIK3R1,PLXNC1,PRKCB,RAC2,RAP2B,RASSF5,RRAS,SDCBP,VASP	
Synaptic Long Term Potentiation	1.94E00	6.2E-02	-0.707	CALM1 (includes others),CREBBP,MAPK1,PDIA3,PPP1R12A,PRKCB,RAP2B,RRAS	
Cancer Drug Resistance By Drug Efflux	1.94E00	8.62E-02	NaN	MAPK1,MDM2,PIK3R1,RAP2B,RRAS	
Endoplasmic Reticulum Stress Pathway	1.9E00	1.43E-01	NaN	CALR,HSP90B1,HSPA5	
G-Protein Coupled Receptor Signaling	1.9E00	4.78E-02	NaN	CREBBP,DUSP1,FPR1,GNAI3,MAP3K8,MAPK1,PIK3R1,PRKCB,PTK2B,RAP2B,RGS2,RRAS,STAT3	
Antiproliferative Role of TOB in T Cell Signaling	1.89E00	1.03E-01	1.000	CUL1,MAPK1,PABPC1,PABPC4	
eNOS Signaling	1.88E00	5.66E-02	-2.449	CALM1 (includes others),HSP90AA1,HSP90AB1,HSP90B1,HSPA1A/HSPA1B,HSPA5,HSPA8,PIK3R1,PRKCB	
Retinoic acid Mediated Apoptosis Signaling	1.88E00	8.33E-02	1.000	IRF1,PARP14,PARP9,RXRA,TNFSF10	
Superoxide Radicals Degradation	1.85E00	2.5E-01	NaN	SOD1,SOD2	
Salvage Pathways of Pyrimidine Deoxyribonucleotides	1.85E00	2.5E-01	NaN	APOBEC3A,TYMP	
IL-2 Signaling	1.84E00	8.2E-02	-1.342	MAPK1,PIK3R1,PTK2B,RAP2B,RRAS	
Androgen Signaling	1.82E00	5.88E-02	-2.236	CALM1 (includes others),CALR,CREBBP,GNAI3,GNB2,HSP90AA1,MAPK1,PRKCB	
Th2 Pathway	1.82E00	5.88E-02	NaN	CCR1,HLA-DMB,HLA-DPB1,HLA-DQA1,HLA-DQB1,HLA-DRA,HLA-DRB1,PIK3R1	
Ethanol Degradation IV	1.79E00	1.3E-01	NaN	ACSL1,ALDH2,ALDH3B1	
RAR Activation	1.77E00	5.15E-02	NaN	CREBBP,DUSP1,MAPK1,PIK3R1,PNRC1,PRKCB,RXRA,SMARCA2,SMARCC2,SRA1	
RANK Signaling in Osteoclasts	1.75E00	6.82E-02	-1.633	CALM1 (includes others),CBL,MAP3K8,MAPK1,PIK3R1,PTK2B	
Insulin Receptor Signaling	1.75E00	5.71E-02	-1.414	CBL,INPP5D,IRS2,MAPK1,PIK3R1,PPP1R12A,RAP2B,RRAS	
IL-22 Signaling	1.74E00	1.25E-01	NaN	MAPK1,STAT1,STAT3	
Tumoricidal Function of Hepatic Natural Killer Cells	1.74E00	1.25E-01	NaN	ITGAL,LYVE1,SRGN	
Glutathione Redox Reactions I	1.74E00	1.25E-01	NaN	GPX1,GSTK1,GSTM1	
NGF Signaling	1.74E00	6.14E-02	-1.134	CDC42,CREBBP,MAP3K8,MAPK1,PIK3R1,RAP2B,RRAS	
ErbB2-ErbB3 Signaling	1.74E00	7.69E-02	-0.447	MAPK1,PIK3R1,RAP2B,RRAS,STAT3	
Regulation of Cellular Mechanics by Calpain Protease	1.74E00	7.69E-02	-0.447	CAST,ITGB1,MAPK1,RAP2B,RRAS	
Apelin Endothelial Signaling Pathway	1.72E00	6.09E-02	-1.134	CALM1 (includes others),GNAI3,MAPK1,PIK3R1,PRKCB,RAP2B,RRAS	
Type II Diabetes Mellitus Signaling	1.71E00	5.63E-02	-0.378	ACSL1,CD36,IRS2,MAPK1,PIK3R1,PKM,PRKCB,TNFRSF1B	
Role of RIG1-like Receptors in Antiviral Innate Immunity	1.71E00	9.09E-02	NaN	CREBBP,DDX58,IFIH1,IRF7	
Endocannabinoid Cancer Inhibition Pathway	1.7E00	5.59E-02	1.414	CASP1,CDKN1A,CREBBP,GNAI3,MAPK1,PIK3R1,SPTLC2,TCF7L2	
Role of JAK family kinases in IL-6-type Cytokine Signaling	1.69E00	1.2E-01	NaN	MAPK1,STAT1,STAT3	
ErbB4 Signaling	1.68E00	7.46E-02	-1.342	MAPK1,PIK3R1,PRKCB,RAP2B,RRAS	
p38 MAPK Signaling	1.67E00	5.93E-02	-0.378	CREBBP,DUSP1,HSPB1,IRAK3,MAPKAPK3,STAT1,TNFRSF1B	
Calcium Transport I	1.66E00	2E-01	NaN	ANXA5,ATP2A2	
Pentose Phosphate Pathway	1.66E00	2E-01	NaN	PGD,TKT	
Glycolysis I	1.65E00	1.15E-01	NaN	ALDOA,ENO1,PKM	
Glutamine Biosynthesis I	1.63E00	1E00	NaN	GLUL	
CCR5 Signaling in Macrophages	1.63E00	6.38E-02	-1.342	CALM1 (includes others),GNAI3,GNB2,MAPK1,PRKCB,PTK2B	
Melanocyte Development and Pigmentation Signaling	1.63E00	6.38E-02	-0.816	CREBBP,MAPK1,PIK3R1,PTPN6,RAP2B,RRAS	
LXR/RXR Activation	1.61E00	5.79E-02	-0.816	CD14,CD36,LYZ,MSR1,RXRA,S100A8,TNFRSF1B	
FAK Signaling	1.61E00	6.32E-02	NaN	ITGB1,MAPK1,PAK2,PIK3R1,RAP2B,RRAS	
CREB Signaling in Neurons	1.6E00	4.83E-02	-1.000	CALM1 (includes others),CREBBP,GNAI3,GNB2,MAPK1,PDIA3,PIK3R1,PRKCB,RAP2B,RRAS	
G Beta Gamma Signaling	1.6E00	5.74E-02	-0.816	CDC42,GNAI3,GNB2,MAPK1,PRKCB,RAP2B,RRAS	
Communication between Innate and Adaptive Immune Cells	1.59E00	6.25E-02	NaN	CD79B,HLA-DRA,HLA-DRB1,HLA-E,TLR2,TNFSF13B	
TGF-β Signaling	1.59E00	6.25E-02	-1.633	CDC42,CREBBP,IRF7,MAPK1,RAP2B,RRAS	
Amyotrophic Lateral Sclerosis Signaling	1.57E00	6.19E-02	-1.342	CASP1,GLUL,GPX1,NAIP,PIK3R1,SOD1	
Bladder Cancer Signaling	1.57E00	6.19E-02	NaN	CDKN1A,MAPK1,MDM2,RAP2B,RRAS,THBS1	
Melatonin Signaling	1.57E00	6.94E-02	-0.447	CALM1 (includes others),GNAI3,MAPK1,PDIA3,PRKCB	
p53 Signaling	1.55E00	6.12E-02	0.447	CDKN1A,DRAM1,MDM2,PIK3R1,SCO2,THBS1	
Gαi Signaling	1.55E00	5.6E-02	0.816	FPR1,GNAI3,GNB2,MAPK1,RAP2B,RRAS,STAT3	
Caveolar-mediated Endocytosis Signaling	1.54E00	6.85E-02	NaN	COPA,HLA-E,ITGAL,ITGAM,ITGB1	
Apoptosis Signaling	1.53E00	6.06E-02	0.000	LMNA,MAPK1,NAIP,RAP2B,RRAS,TNFRSF1B	
Apelin Cardiomyocyte Signaling Pathway	1.53E00	6.06E-02	0.000	ATP2A2,GNAI3,MAPK1,PDIA3,PIK3R1,PRKCB	
Hepatic Cholestasis	1.5E00	4.86E-02	NaN	CD14,IRAK3,LTB,MYD88,PRKCB,RXRA,TNFRSF1B,TNFSF10,TNFSF13B	
UVC-Induced MAPK Signaling	1.5E00	7.84E-02	-1.000	MAPK1,PRKCB,RAP2B,RRAS	
IL-15 Signaling	1.5E00	6.67E-02	-0.447	MAPK1,PIK3R1,RAP2B,RRAS,STAT3	
Endothelin-1 Signaling	1.47E00	4.79E-02	-0.333	CASP1,GNAI3,HMOX1,MAPK1,PDIA3,PIK3R1,PRKCB,RAP2B,RRAS	
Chronic Myeloid Leukemia Signaling	1.46E00	5.83E-02	NaN	CDKN1A,MAPK1,MDM2,PIK3R1,RAP2B,RRAS	
Lymphotoxin β Receptor Signaling	1.45E00	7.55E-02	NaN	CREBBP,LTB,MAPK1,PIK3R1	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	1.44E00	4.55E-02	NaN	CALM1 (includes others),CBL,ITGB1,LRP1,MAPK1,NAIP,PIK3R1,PTK2B,TCF7L2,TNFRSF1B	
Role of IL-17A in Psoriasis	1.44E00	1.54E-01	NaN	S100A8,S100A9	
Ethanol Degradation II	1.41E00	9.38E-02	NaN	ACSL1,ALDH2,ALDH3B1	
Dopamine-DARPP32 Feedback in cAMP Signaling	1.41E00	4.91E-02	-1.134	ATP2A2,CALM1 (includes others),CREBBP,CSNK1G2,GNAI3,PDIA3,PPP1R12A,PRKCB	
LPS/IL-1 Mediated Inhibition of RXR Function	1.4E00	4.46E-02	1.000	ACSL1,ALDH2,ALDH3B1,CD14,CHST2,GSTK1,GSTM1,MYD88,RXRA,TNFRSF1B	
EGF Signaling	1.4E00	7.27E-02	0.000	MAPK1,PIK3R1,STAT1,STAT3	
IL-17 Signaling	1.39E00	6.25E-02	NaN	MAPK1,PIK3R1,RAP2B,RRAS,TIMP1	
STAT3 Pathway	1.39E00	5.19E-02	0.447	CDKN1A,MAPK1,PIM1,PTPN6,RAP2B,RRAS,STAT3	
Gαs Signaling	1.39E00	5.61E-02	-0.447	ADD3,CREBBP,GNB2,HCK,MAPK1,RGS2	
Breast Cancer Regulation by Stathmin1	1.39E00	3.55E-02	NaN	ADGRE1,ADGRE2,C5AR1,CCR1,CMKLR1,CREBBP,CX3CR1,FFAR2,FPR1,FPR3,GNB2,MAPK1,PIK3R1,PPP1R12A,PRKCB,PTAFR,RAC2,RAP2B,RRAS,STAT3,UHMK1	
Iron homeostasis signaling pathway	1.36E00	5.11E-02	NaN	CD163,CUL1,FTL,HMOX1,LRP1,MAPK1,STAT3	
Adrenomedullin signaling pathway	1.36E00	4.57E-02	-1.414	CALM1 (includes others),MAPK1,PDIA3,PIK3R1,PTK2B,RAP2B,RRAS,RXRA,SMARCC2	
cAMP-mediated signaling	1.36E00	4.39E-02	0.707	AKAP13,AKAP9,CALM1 (includes others),CREBBP,DUSP1,FPR1,GNAI3,MAPK1,RGS2,STAT3	
Gap Junction Signaling	1.35E00	4.55E-02	NaN	CSNK1G2,GNAI3,MAPK1,PDIA3,PIK3R1,PRKCB,RAP2B,RRAS,SMARCC2	
Inhibition of Angiogenesis by TSP1	1.34E00	8.82E-02	NaN	CD36,MAPK1,THBS1	
MIF-mediated Glucocorticoid Regulation	1.34E00	8.82E-02	NaN	CD14,CD74,MAPK1	
Hereditary Breast Cancer Signaling	1.32E00	5E-02	NaN	CDKN1A,CREBBP,PIK3R1,RAP2B,RRAS,SMARCA2,SMARCC2	
VEGF Family Ligand-Receptor Interactions	1.32E00	5.95E-02	-1.342	MAPK1,PIK3R1,PRKCB,RAP2B,RRAS	
FGF Signaling	1.32E00	5.95E-02	-0.447	CREBBP,MAPK1,PIK3R1,PTPN6,STAT3	
Endometrial Cancer Signaling	1.28E00	6.67E-02	-1.000	MAPK1,PIK3R1,RAP2B,RRAS	
Chondroitin Sulfate Degradation (Metazoa)	1.27E00	1.25E-01	NaN	CEMIP2,HEXB	
Ceramide Signaling	1.25E00	5.68E-02	0.447	CTSD,PIK3R1,RAP2B,RRAS,TNFRSF1B	
Dermatan Sulfate Degradation (Metazoa)	1.23E00	1.18E-01	NaN	CEMIP2,HEXB	
Histamine Degradation	1.23E00	1.18E-01	NaN	ALDH2,ALDH3B1	
IL-1 Signaling	1.2E00	5.49E-02	NaN	GNAI3,GNB2,IRAK3,MAPK1,MYD88	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	1.2E00	6.25E-02	NaN	GNAI3,MAPK1,PIK3R1,PLAC8	
1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	1.18E00	1.11E-01	NaN	INPP5D,ITPK1	
Role of NFAT in Cardiac Hypertrophy	1.17E00	4.21E-02	-1.414	CALM1 (includes others),GNAI3,GNB2,MAPK1,PDIA3,PIK3R1,PRKCB,RAP2B,RRAS	
Epithelial Adherens Junction Signaling	1.17E00	4.61E-02	NaN	ACTR2,ARPC2,CDC42,MYH9,RAP2B,RRAS,TCF7L2	
Diphthamide Biosynthesis	1.16E00	3.33E-01	NaN	EEF2	
Thyroid Hormone Biosynthesis	1.16E00	3.33E-01	NaN	CTSD	
1D-myo-inositol Hexakisphosphate Biosynthesis V (from Ins(1,3,4)P3)	1.16E00	3.33E-01	NaN	ITPK1	
Oxidized GTP and dGTP Detoxification	1.16E00	3.33E-01	NaN	DDX6	
RhoA Signaling	1.15E00	4.88E-02	-1.633	ACTR2,ARPC2,PKN1,PPP1R12A,PTK2B,SEPTIN9	
3-phosphoinositide Degradation	1.13E00	4.52E-02	-1.890	DUSP1,INPP5D,ITPK1,PPP1R12A,PTPN6,PTPRC,SIRPA	
MIF Regulation of Innate Immunity	1.12E00	7.14E-02	NaN	CD14,CD74,MAPK1	
Synaptic Long Term Depression	1.1E00	4.23E-02	-0.378	GNAI3,LYN,MAPK1,PDIA3,PRKCB,RAP2B,RRAS,SMARCC2	
Fatty Acid α-oxidation	1.1E00	1E-01	NaN	ALDH2,ALDH3B1	
Sperm Motility	1.09E00	4.04E-02	-1.000	CALM1 (includes others),FGR,HCK,LYN,MERTK,PDIA3,PEAK1,PRKCB,PTK2B	
Sirtuin Signaling Pathway	1.08E00	3.78E-02	-1.633	APP,ATP5F1A,LDHA,MAPK1,SLC25A6,SOD1,SOD2,STAT3,TOMM20,TSPO,XRCC5	
Putrescine Degradation III	1.06E00	9.52E-02	NaN	ALDH2,ALDH3B1	
Gα12/13 Signaling	1.06E00	4.62E-02	-1.633	CDC42,MAPK1,PIK3R1,PTK2B,RAP2B,RRAS	
Pentose Phosphate Pathway (Oxidative Branch)	1.04E00	2.5E-01	NaN	PGD	
Phenylethylamine Degradation I	1.04E00	2.5E-01	NaN	ALDH2	
Ascorbate Recycling (Cytosolic)	1.04E00	2.5E-01	NaN	GLRX	
Acetate Conversion to Acetyl-CoA	1.04E00	2.5E-01	NaN	ACSL1	
SAPK/JNK Signaling	1.03E00	4.9E-02	-1.342	CDC42,PIK3R1,RAC2,RAP2B,RRAS	
FAT10 Cancer Signaling Pathway	1.03E00	6.52E-02	NaN	EEF1A1,STAT3,TNFRSF1B	
PFKFB4 Signaling Pathway	1.03E00	6.52E-02	NaN	CREBBP,MAPK1,TKT	
Polyamine Regulation in Colon Cancer	1.03E00	9.09E-02	NaN	OAZ1,PSME2	
3-phosphoinositide Biosynthesis	1.02E00	4.24E-02	-1.890	DUSP1,ITPK1,PIK3R1,PPP1R12A,PTPN6,PTPRC,SIRPA	
Leptin Signaling in Obesity	1.02E00	5.41E-02	NaN	MAPK1,PDIA3,PIK3R1,STAT3	
Superpathway of Inositol Phosphate Compounds	1.02E00	4.04E-02	-2.121	DUSP1,INPP5D,ITPK1,PIK3R1,PPP1R12A,PTPN6,PTPRC,SIRPA	
Angiopoietin Signaling	1E00	5.33E-02	NaN	PAK2,PIK3R1,RAP2B,RRAS	
Ovarian Cancer Signaling	9.59E-01	4.32E-02	-1.000	CD44,MAPK1,PIK3R1,RAP2B,RRAS,TCF7L2	
CDK5 Signaling	9.55E-01	4.63E-02	1.000	ITGB1,MAPK1,PPP1R12A,RAP2B,RRAS	
VDR/RXR Activation	9.51E-01	5.13E-02	1.000	CD14,CDKN1A,PRKCB,RXRA	
Creatine-phosphate Biosynthesis	9.51E-01	2E-01	NaN	CKB	
IL-7 Signaling Pathway	9.51E-01	5.13E-02	-1.000	LYN,MAPK1,PIK3R1,STAT1	
Primary Immunodeficiency Signaling	9.47E-01	6E-02	NaN	PTPRC,TAP1,TAP2	
Myc Mediated Apoptosis Signaling	9.47E-01	6E-02	NaN	CREBBP,MDM2,TNFRSF1B	
TNFR1 Signaling	9.47E-01	6E-02	NaN	CDC42,NAIP,PAK2	
Calcium Signaling	9.43E-01	3.88E-02	-0.447	ATP2A2,CALM1 (includes others),CALR,CREBBP,MAPK1,MYH9,RAP2B,TPM4	
Wnt/β-catenin Signaling	9.39E-01	4.05E-02	-1.000	CD44,CREBBP,CSNK1G2,LRP1,MDM2,TCF7L2,TLE4	
Tryptophan Degradation X (Mammalian, via Tryptamine)	9.36E-01	8E-02	NaN	ALDH2,ALDH3B1	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	9.36E-01	4.26E-02	-1.633	DUSP1,ITPK1,PPP1R12A,PTPN6,PTPRC,SIRPA	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	9.36E-01	4.26E-02	-1.633	DUSP1,ITPK1,PPP1R12A,PTPN6,PTPRC,SIRPA	
BEX2 Signaling Pathway	9.36E-01	5.06E-02	0.000	CDKN1A,PLXNC1,STAT3,TCF7L2	
