© 2000-2020 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Paxillin Signaling	2.91E00	8.33E-02	0.000	ACTB,ARHGEF6,CSK,GRB2,ITGAM,MAPK1,PIK3CG,PTPN12,RAP1A	
SPINK1 General Cancer Pathway	2.87E00	1.01E-01	-1.134	GZMA,JAK1,MAPK1,MT2A,PIK3CG,RAP1A,STAT3	
IL-12 Signaling and Production in Macrophages	2.86E00	7.58E-02	NaN	FOS,IFNGR1,IRF1,MAPK1,PIK3CG,PRKCB,S100A8,STAT1,TLR2,TLR4	
Molecular Mechanisms of Cancer	2.85E00	5.12E-02	NaN	ADCY7,ARHGEF1,ARHGEF6,CBL,CDKN1A,CREBBP,CTNNA1,FOS,GNAI3,GRB2,JAK1,MAPK1,NBN,PIK3CG,PRKCB,PRKDC,RAC2,RAP1A,RHOA,TAB2	
Rac Signaling	2.8E00	8.04E-02	-0.333	ACTR3,ARPC1B,ARPC4,ARPC5,MAPK1,NCF2,PIK3CG,RAP1A,RHOA	
STAT3 Pathway	2.78E00	7.41E-02	0.378	CDKN1A,CSF2RB,IL10RB,IL4R,IL6ST,MAPK1,PIM1,RAP1A,SOCS3,STAT3	
NGF Signaling	2.75E00	7.89E-02	-0.707	ATF4,CREBBP,GRB2,MAP3K2,MAPK1,PIK3CG,RAP1A,RHOA,ROCK1	
Apelin Endothelial Signaling Pathway	2.72E00	7.83E-02	-1.667	ADCY7,CALM1 (includes others),FOS,GNAI3,MAPK1,PIK3CG,PRKCB,RAP1A,SP1	
Glioma Invasiveness Signaling	2.69E00	9.46E-02	-0.816	MAPK1,PIK3CG,RAC2,RAP1A,RHOA,TIMP1,TIMP2	
FAK Signaling	2.67E00	8.42E-02	NaN	ACTB,ARHGEF6,CAPNS1,CSK,GRB2,MAPK1,PIK3CG,RAP1A	
Insulin Receptor Signaling	2.67E00	7.14E-02	-1.897	CBL,FOXO3,GRB2,JAK1,MAPK1,PIK3CG,PPP1R12A,PTPN1,RAP1A,SOCS3	
Cardiac Hypertrophy Signaling	2.66E00	5.83E-02	0.000	ADCY7,CALM1 (includes others),CREBBP,GNAI3,GRB2,MAP3K2,MAPK1,MYL12B,PIK3CG,RAC2,RAP1A,RHOA,ROCK1,SRF	
TGF-β Signaling	2.65E00	8.33E-02	-2.121	CREBBP,FOS,GRB2,HDAC1,IRF7,MAPK1,RAP1A,RUNX3	
Renin-Angiotensin Signaling	2.64E00	7.63E-02	-0.816	ADCY7,FOS,GRB2,MAPK1,PIK3CG,PRKCB,RAP1A,STAT1,STAT3	
PPARα/RXRα Activation	2.63E00	6.32E-02	2.111	ADCY7,CD36,CREBBP,GRB2,HELZ2,HSP90AA1,HSP90AB1,HSP90B1,MAPK1,PRKCB,RAP1A,STAT5B	
Neurotrophin/TRK Signaling	2.62E00	9.21E-02	-1.134	ATF4,CREBBP,FOS,GRB2,MAPK1,PIK3CG,RAP1A	
Cholecystokinin/Gastrin-mediated Signaling	2.62E00	7.56E-02	-0.707	FOS,GRB2,MAPK1,PRKCB,RAC2,RAP1A,RHOA,ROCK1,SRF	
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	2.61E00	1.67E-01	NaN	IFNGR1,JAK1,STAT1,STAT3	
CXCR4 Signaling	2.6E00	6.59E-02	-0.333	ADCY7,FOS,GNAI3,MAPK1,MYL12B,PIK3CG,PRKCB,RAC2,RAP1A,RHOA,ROCK1	
Aryl Hydrocarbon Receptor Signaling	2.6E00	6.99E-02	-0.333	CDKN1A,FOS,GSTP1,HSP90AA1,HSP90AB1,HSP90B1,MAPK1,NEDD8,RBL2,SP1	
Endocannabinoid Cancer Inhibition Pathway	2.6E00	6.99E-02	0.000	ADCY7,ATF4,CDKN1A,CREBBP,GNAI3,MAPK1,PIK3CG,RHOA,ROCK1,VIM	
Clathrin-mediated Endocytosis Signaling	2.58E00	6.22E-02	NaN	ACTB,ACTR3,ARPC1B,ARPC4,ARPC5,CBL,DNM2,GRB2,PICALM,PIK3CG,S100A8,USP9X	
G-Protein Coupled Receptor Signaling	2.57E00	5.51E-02	NaN	ADCY7,ATF4,CREBBP,DUSP1,DUSP6,FPR1,GNAI3,GRB2,MAPK1,PIK3CG,PRKCB,RAP1A,RGS12,RGS2,STAT3	
MSP-RON Signaling Pathway	2.57E00	1.03E-01	NaN	ACTB,CSF2RB,ITGAM,PIK3CG,TLR2,TLR4	
IL-7 Signaling Pathway	2.56E00	8.97E-02	0.000	FOXO3,GRB2,JAK1,MAPK1,PIK3CG,STAT1,STAT5B	
Opioid Signaling Pathway	2.55E00	5.67E-02	-1.069	ADCY7,ATF4,CALM1 (includes others),CREBBP,FOS,GNAI3,GRK3,MAPK1,PIK3CG,PRKCB,RAC2,RAP1A,RGS12,SRF	
Inhibition of ARE-Mediated mRNA Degradation Pathway	2.55E00	7.38E-02	0.333	LTB,MAPK1,PAPOLA,PPP2R5C,TNFSF10,XRN1,ZFP36,ZFP36L1,ZFP36L2	
CCR3 Signaling in Eosinophils	2.5E00	7.26E-02	-1.000	CALM1 (includes others),GNAI3,MAPK1,PIK3CG,PPP1R12A,PRKCB,RAP1A,RHOA,ROCK1	
Renal Cell Carcinoma Signaling	2.5E00	8.75E-02	-0.816	CREBBP,ETS1,FOS,GRB2,MAPK1,PIK3CG,RAP1A	
Endometrial Cancer Signaling	2.5E00	1E-01	-0.816	CTNNA1,FOXO3,GRB2,MAPK1,PIK3CG,RAP1A	
MIF Regulation of Innate Immunity	2.49E00	1.19E-01	0.447	CD14,CD74,FOS,MAPK1,TLR4	
GNRH Signaling	2.48E00	6.36E-02	-1.265	ADCY7,ATF4,CALM1 (includes others),CREBBP,FOS,GNAI3,GRB2,MAP3K2,MAPK1,PRKCB,RAP1A	
Fatty Acid Activation	2.48E00	2.31E-01	NaN	ACSL1,ACSL3,ACSL4	
Chronic Myeloid Leukemia Signaling	2.46E00	7.77E-02	NaN	CDKN1A,GRB2,HDAC1,MAPK1,PIK3CG,RAP1A,RBL2,STAT5B	
Mouse Embryonic Stem Cell Pluripotency	2.46E00	7.77E-02	0.000	CREBBP,GRB2,IL6ST,JAK1,MAPK1,PIK3CG,RAP1A,STAT3	
IL-8 Signaling	2.45E00	6E-02	0.000	FOS,GNAI3,ITGAM,MAPK1,MYL12B,NCF2,PIK3CG,PRKCB,RAC2,RAP1A,RHOA,ROCK1	
P2Y Purigenic Receptor Signaling Pathway	2.43E00	7.09E-02	-1.667	ADCY7,ATF4,CREBBP,FOS,GNAI3,MAPK1,PIK3CG,PRKCB,RAP1A	
cAMP-mediated signaling	2.42E00	5.7E-02	0.277	ADCY7,ATF4,CALM1 (includes others),CREBBP,DUSP1,DUSP6,FPR1,GNAI3,MAPK1,RAP1A,RGS12,RGS2,STAT3	
T Cell Receptor Signaling	2.4E00	7.62E-02	NaN	CALM1 (includes others),CBL,CSK,FOS,GRB2,MAPK1,PIK3CG,RAP1A	
Synaptogenesis Signaling Pathway	2.4E00	5.13E-02	-1.291	ACTR3,ADCY7,ARPC1B,ARPC4,ARPC5,ATF4,CALM1 (includes others),CREBBP,GRB2,MAPK1,MARCKS,NAP1L1,NAPA,PIK3CG,RAP1A,RHOA	
DNA Double-Strand Break Repair by Non-Homologous End Joining	2.38E00	2.14E-01	NaN	NBN,PRKDC,XRCC6	
Acute Phase Response Signaling	2.37E00	6.15E-02	0.632	FOS,FTL,GRB2,IL6ST,MAPK1,PIK3CG,RAP1A,SERPING1,SOCS3,SOD2,STAT3	
Regulation of Cellular Mechanics by Calpain Protease	2.32E00	9.23E-02	0.447	CAPNS1,CAST,EZR,GRB2,MAPK1,RAP1A	
Aldosterone Signaling in Epithelial Cells	2.29E00	6.33E-02	NaN	DNAJA1,DNAJC13,DUSP1,HSP90AA1,HSP90AB1,HSP90B1,HSPH1,MAPK1,PIK3CG,PRKCB	
Telomere Extension by Telomerase	2.29E00	2E-01	NaN	NBN,TERF2IP,XRCC6	
Mitotic Roles of Polo-Like Kinase	2.29E00	9.09E-02	NaN	ANAPC5,HSP90AA1,HSP90AB1,HSP90B1,PPP2R5C,STAG2	
Glioma Signaling	2.28E00	7.27E-02	-0.816	CALM1 (includes others),CDKN1A,GRB2,MAPK1,PIK3CG,PRKCB,RAP1A,RBL2	
Osteoarthritis Pathway	2.27E00	5.69E-02	1.342	ANXA2,ATF4,CREBBP,CTNNA1,FOXO3,HMGB1,NAMPT,S100A8,S100A9,SP1,TLR2,TLR4	
RANK Signaling in Osteoclasts	2.27E00	7.95E-02	-1.134	CALM1 (includes others),CBL,FOS,MAP3K2,MAPK1,PIK3CG,TAB2	
AMPK Signaling	2.22E00	5.61E-02	-0.378	ACTB,ARID2,ATF4,CDKN1A,CREBBP,EEF2,FOXO3,MAPK1,PIK3CG,PPP2R5C,SMARCC1,SMARCC2	
OX40 Signaling Pathway	2.21E00	7.78E-02	NaN	HLA-A,HLA-C,HLA-DPA1,HLA-DPB1,HLA-DRA,HLA-DRB1,HLA-DRB5	
Fatty Acid β-oxidation I	2.15E00	1.25E-01	0.000	ACSL1,ACSL3,ACSL4,HADHA	
γ-linolenate Biosynthesis II (Animals)	2.13E00	1.76E-01	NaN	ACSL1,ACSL3,ACSL4	
Mitochondrial L-carnitine Shuttle Pathway	2.13E00	1.76E-01	NaN	ACSL1,ACSL3,ACSL4	
Type II Diabetes Mellitus Signaling	2.12E00	6.34E-02	0.447	ACSL1,ACSL3,ACSL4,CD36,MAPK1,PIK3CG,PKM,PRKCB,SOCS3	
Melanocyte Development and Pigmentation Signaling	2.11E00	7.45E-02	-0.378	ADCY7,ATF4,CREBBP,GRB2,MAPK1,PIK3CG,RAP1A	
Ephrin B Signaling	2.11E00	8.33E-02	-0.447	CBL,GNAI3,MAPK1,RAC2,RHOA,ROCK1	
Adenine and Adenosine Salvage III	2.09E00	3.33E-01	NaN	ADA,ADA2	
MIF-mediated Glucocorticoid Regulation	2.06E00	1.18E-01	1.000	CD14,CD74,MAPK1,TLR4	
Germ Cell-Sertoli Cell Junction Signaling	2.06E00	5.85E-02	NaN	ACTB,CTNNA1,JUP,MAP3K2,MAPK1,PIK3CG,RAC2,RAP1A,RHOA,TUBA1A	
Leptin Signaling in Obesity	2.05E00	8.11E-02	0.447	ADCY7,GRB2,MAPK1,PIK3CG,SOCS3,STAT3	
ATM Signaling	2.04E00	7.22E-02	1.633	ATF4,CDKN1A,CREBBP,HP1BP3,NBN,PPP2R5C,USP7	
IL-15 Signaling	2.02E00	8E-02	-0.816	JAK1,MAPK1,PIK3CG,RAP1A,STAT3,STAT5B	
G Beta Gamma Signaling	2.02E00	6.56E-02	0.000	ARHGEF6,DNM2,GNAI3,GRB2,MAPK1,PIK3CG,PRKCB,RAP1A	
Breast Cancer Regulation by Stathmin1	2.02E00	4.06E-02	NaN	ADGRE2,ADGRE5,ARHGEF1,ARHGEF6,ATF4,C3AR1,C5AR1,CCR1,CREBBP,CX3CR1,FPR1,GRB2,LPAR6,MAPK1,PIK3CG,PPP1R12A,PPP2R5C,PRKCB,RAC2,RAP1A,RHOA,STAT3,TUBA1A,UHMK1	
UVA-Induced MAPK Signaling	2.02E00	7.14E-02	0.000	FOS,MAPK1,PARP12,PARP14,PIK3CG,RAP1A,STAT1	
Nitric Oxide Signaling in the Cardiovascular System	2E00	7.07E-02	-1.890	CALM1 (includes others),HSP90AA1,HSP90AB1,HSP90B1,MAPK1,PIK3CG,PRKCB	
Gαi Signaling	1.96E00	6.4E-02	0.707	ADCY7,FPR1,GNAI3,GRB2,MAPK1,RAP1A,RGS12,STAT3	
Unfolded protein response	1.95E00	8.93E-02	NaN	ATF4,HSP90B1,HSPH1,OS9,PPP1R15A	
Purine Ribonucleosides Degradation to Ribose-1-phosphate	1.95E00	2.86E-01	NaN	ADA,ADA2	
PTEN Signaling	1.94E00	6.35E-02	0.378	CBL,CDKN1A,FOXO3,GRB2,MAPK1,PIK3CG,RAC2,RAP1A	
Inflammasome pathway	1.93E00	1.5E-01	NaN	CTSB,PYCARD,TLR4	
NF-κB Signaling	1.92E00	5.59E-02	0.632	CREBBP,HDAC1,PIK3CG,PRKCB,RAP1A,TAB2,TLR2,TLR4,TLR7,TNFAIP3	
3-phosphoinositide Degradation	1.88E00	5.81E-02	-1.000	ATP1A1,DUSP1,INPP4A,ITPK1,PPP1R12A,PTPN1,PTPN12,PTPRJ,SOCS3	
D-myo-inositol-5-phosphate Metabolism	1.87E00	5.77E-02	-1.000	ATP1A1,DUSP1,ITPK1,PIP4K2A,PPP1R12A,PTPN1,PTPN12,PTPRJ,SOCS3	
Gα12/13 Signaling	1.86E00	6.15E-02	0.000	ARHGEF1,LPAR6,MAPK1,MYL12B,PIK3CG,RAP1A,RHOA,ROCK1	
Antiproliferative Role of TOB in T Cell Signaling	1.85E00	1.03E-01	1.000	MAPK1,PABPC1,PABPC4,TOB1	
Gαq Signaling	1.83E00	5.7E-02	0.000	CALM1 (includes others),CSK,MAPK1,PIK3CG,PRKCB,RAC2,RGS2,RHOA,ROCK1	
Salvage Pathways of Pyrimidine Deoxyribonucleotides	1.83E00	2.5E-01	NaN	APOBEC3A,TYMP	
eNOS Signaling	1.82E00	5.66E-02	0.816	ADCY7,CALM1 (includes others),DNM2,HSP90AA1,HSP90AB1,HSP90B1,LPAR6,PIK3CG,PRKCB	
Cardiac Hypertrophy Signaling (Enhanced)	1.82E00	4.11E-02	0.728	ADCY7,CALM1 (includes others),CSF2RB,GNAI3,HDAC1,IL10RB,IL4R,IL6ST,LTB,MAP3K2,MAPK1,PIK3CG,PKN1,PRKCB,RAP1A,RHOA,ROCK1,SRF,STAT3,TNFSF10	
VEGF Family Ligand-Receptor Interactions	1.8E00	7.14E-02	-0.816	FOS,GRB2,MAPK1,PIK3CG,PRKCB,RAP1A	
FGF Signaling	1.8E00	7.14E-02	0.000	ATF4,CREBBP,GRB2,MAPK1,PIK3CG,STAT3	
Pancreatic Adenocarcinoma Signaling	1.78E00	6.42E-02	1.134	CDKN1A,GRB2,JAK1,MAPK1,PIK3CG,STAT1,STAT3	
Mechanisms of Viral Exit from Host Cells	1.77E00	9.76E-02	NaN	ACTB,PDCD6IP,PRKCB,SNF8	
Xenobiotic Metabolism CAR Signaling Pathway	1.77E00	5.29E-02	-1.265	CREBBP,GSTP1,HSP90AA1,HSP90AB1,HSP90B1,MAPK1,PPP2R5C,PRKCB,RACK1,SNW1	
Dopamine-DARPP32 Feedback in cAMP Signaling	1.75E00	5.52E-02	-1.667	ADCY7,ATF4,CALM1 (includes others),CREBBP,CSNK1G2,GNAI3,PPP1R12A,PPP2R5C,PRKCB	
3-phosphoinositide Biosynthesis	1.72E00	5.45E-02	-0.333	ATP1A1,DUSP1,ITPK1,PIK3CG,PPP1R12A,PTPN1,PTPN12,PTPRJ,SOCS3	
Vitamin-C Transport	1.71E00	1.25E-01	NaN	GLRX,LRRC8C,STOM	
CD40 Signaling	1.69E00	7.69E-02	-0.447	FOS,MAPK1,PIK3CG,STAT3,TNFAIP3	
CTLA4 Signaling in Cytotoxic T Lymphocytes	1.68E00	6.74E-02	NaN	CD86,GRB2,HLA-A,HLA-C,PIK3CG,PPP2R5C	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	1.68E00	6.74E-02	NaN	CALM1 (includes others),FOS,GRB2,MAPK1,RAP1A,TOB1	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	1.67E00	5.67E-02	-0.707	ATP1A1,DUSP1,ITPK1,PPP1R12A,PTPN1,PTPN12,PTPRJ,SOCS3	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	1.67E00	5.67E-02	-0.707	ATP1A1,DUSP1,ITPK1,PPP1R12A,PTPN1,PTPN12,PTPRJ,SOCS3	
Adrenomedullin signaling pathway	1.66E00	5.08E-02	0.333	ADCY7,ADM,CALM1 (includes others),CSK,FOS,GRB2,MAPK1,PIK3CG,RAP1A,SMARCC2	
Superpathway of Inositol Phosphate Compounds	1.65E00	5.05E-02	-0.632	ATP1A1,DUSP1,ITPK1,PIK3CG,PIP4K2A,PPP1R12A,PTPN1,PTPN12,PTPRJ,SOCS3	
ErbB4 Signaling	1.64E00	7.46E-02	-0.447	GRB2,MAPK1,PIK3CG,PRKCB,RAP1A	
Xenobiotic Metabolism Signaling	1.64E00	4.53E-02	NaN	CREBBP,FTL,GSTP1,HSP90AA1,HSP90AB1,HSP90B1,MAP3K2,MAPK1,PIK3CG,PPP2R5C,PRKCB,RAP1A,SNW1	
Th17 Activation Pathway	1.64E00	6.59E-02	1.633	HSP90AA1,HSP90AB1,HSP90B1,JAK1,SOCS3,STAT3	
Xenobiotic Metabolism General Signaling Pathway	1.64E00	5.59E-02	-1.414	CREBBP,FTL,GSTP1,MAP3K2,MAPK1,PIK3CG,PRKCB,RAP1A	
Glutamine Biosynthesis I	1.62E00	1E00	NaN	GLUL	
Glycolysis I	1.62E00	1.15E-01	NaN	FBP1,PGK1,PKM	
Gluconeogenesis I	1.62E00	1.15E-01	NaN	FBP1,ME2,PGK1	
PFKFB4 Signaling Pathway	1.61E00	8.7E-02	-2.000	ATF4,CREBBP,FBP1,MAPK1	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	1.6E00	5.88E-02	0.378	GRB2,IL6ST,JAK1,MAPK1,PIK3CG,RAP1A,STAT3	
ErbB Signaling	1.58E00	6.38E-02	-0.816	FOS,GRB2,MAPK1,PIK3CG,PRKCB,RAP1A	
Ephrin A Signaling	1.58E00	8.51E-02	NaN	ADAM10,PIK3CG,RHOA,ROCK1	
Axonal Guidance Signaling	1.57E00	3.93E-02	NaN	ACTR3,ADAM10,ADAM8,ARHGEF6,ARPC1B,ARPC4,ARPC5,GNAI3,GRB2,LNPEP,MAPK1,MYL12B,PIK3CG,PRKCB,RAC2,RAP1A,RHOA,ROCK1,TUBA1A	
α-Adrenergic Signaling	1.54E00	6.25E-02	-1.342	ADCY7,CALM1 (includes others),GNAI3,MAPK1,PRKCB,RAP1A	
CREB Signaling in Neurons	1.53E00	4.83E-02	-0.632	ADCY7,ATF4,CALM1 (includes others),CREBBP,GNAI3,GRB2,MAPK1,PIK3CG,PRKCB,RAP1A	
Huntington's Disease Signaling	1.53E00	4.64E-02	0.447	ATF4,CAPNS1,CREBBP,DNM2,GRB2,HDAC1,MAPK1,NAPA,PIK3CG,PRKCB,SP1	
PAK Signaling	1.52E00	6.19E-02	0.000	ARHGEF6,GRB2,MAPK1,MYL12B,PIK3CG,RAP1A	
Non-Small Cell Lung Cancer Signaling	1.5E00	6.85E-02	-0.447	FOXO3,GRB2,MAPK1,PIK3CG,RAP1A	
Melanoma Signaling	1.49E00	8E-02	-1.000	CDKN1A,MAPK1,PIK3CG,RAP1A	
Hypoxia Signaling in the Cardiovascular System	1.48E00	6.76E-02	NaN	ATF4,CREBBP,HSP90AA1,HSP90AB1,HSP90B1	
UVC-Induced MAPK Signaling	1.46E00	7.84E-02	-2.000	FOS,MAPK1,PRKCB,RAP1A	
Role of NFAT in Cardiac Hypertrophy	1.45E00	4.67E-02	-0.333	ADCY7,CALM1 (includes others),GNAI3,GRB2,HDAC1,IL6ST,MAPK1,PIK3CG,PRKCB,RAP1A	
UVB-Induced MAPK Signaling	1.44E00	7.69E-02	-1.000	FOS,MAPK1,PIK3CG,PRKCB	
GDNF Family Ligand-Receptor Interactions	1.44E00	6.58E-02	-0.447	FOS,GRB2,MAPK1,PIK3CG,RAP1A	
Macropinocytosis Signaling	1.44E00	6.58E-02	NaN	CD14,PIK3CG,PRKCB,RAP1A,RHOA	
Synaptic Long Term Potentiation	1.43E00	5.43E-02	-1.890	ATF4,CALM1 (includes others),CREBBP,MAPK1,PPP1R12A,PRKCB,RAP1A	
Role of IL-17A in Psoriasis	1.42E00	1.54E-01	NaN	S100A8,S100A9	
Antiproliferative Role of Somatostatin Receptor 2	1.41E00	6.49E-02	-1.000	CDKN1A,MAPK1,PIK3CG,RAP1A,SMARCC2	
Lymphotoxin β Receptor Signaling	1.41E00	7.55E-02	NaN	CREBBP,LTB,MAPK1,PIK3CG	
Cellular Effects of Sildenafil (Viagra)	1.4E00	5.34E-02	NaN	ACTB,ADCY7,CALM1 (includes others),MYH9,MYL12B,PABPC4,PPP1R12A	
VDR/RXR Activation	1.39E00	6.41E-02	2.000	CD14,CDKN1A,PRKCB,SP1,YY1	
Agrin Interactions at Neuromuscular Junction	1.37E00	6.33E-02	-1.342	ACTB,ARHGEF6,MAPK1,RAC2,RAP1A	
DNA Double-Strand Break Repair by Homologous Recombination	1.36E00	1.43E-01	NaN	ATRX,NBN	
IL-17 Signaling	1.35E00	6.25E-02	NaN	JAK1,MAPK1,PIK3CG,RAP1A,TIMP1	
Gαs Signaling	1.34E00	5.61E-02	-0.816	ADCY7,ATF4,CREBBP,MAPK1,RAP1A,RGS2	
Glutamate Biosynthesis II	1.32E00	5E-01	NaN	GLUD1	
Glutamate Degradation X	1.32E00	5E-01	NaN	GLUD1	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	1.32E00	8.82E-02	NaN	HLA-A,HLA-C,PRF1	
Apelin Adipocyte Signaling Pathway	1.32E00	6.1E-02	-1.342	ADCY7,GNAI3,GSTP1,MAPK1,NCF2	
Adenosine Nucleotides Degradation II	1.3E00	1.33E-01	NaN	ADA,ADA2	
Cancer Drug Resistance By Drug Efflux	1.29E00	6.9E-02	NaN	FOXO3,MAPK1,PIK3CG,RAP1A	
IL-17A Signaling in Fibroblasts	1.29E00	8.57E-02	NaN	FOS,MAPK1,NFKBIZ	
HER-2 Signaling in Breast Cancer	1.28E00	5.95E-02	NaN	CDKN1A,GRB2,PIK3CG,PRKCB,RAP1A	
Granzyme B Signaling	1.25E00	1.25E-01	NaN	PRF1,PRKDC	
Semaphorin Signaling in Neurons	1.25E00	6.67E-02	NaN	MAPK1,RAC2,RHOA,ROCK1	
Retinoic acid Mediated Apoptosis Signaling	1.25E00	6.67E-02	1.000	IRF1,PARP12,PARP14,TNFSF10	
Cell Cycle Regulation by BTG Family Proteins	1.23E00	8.11E-02	NaN	BTG1,BTG2,PPP2R5C	
Dermatan Sulfate Degradation (Metazoa)	1.21E00	1.18E-01	NaN	CEMIP2,IDS	
Fc Epsilon RI Signaling	1.19E00	5.13E-02	-0.816	GRB2,MAPK1,PIK3CG,PRKCB,RAC2,RAP1A	
Sphingosine-1-phosphate Signaling	1.19E00	5.13E-02	0.447	ADCY7,GNAI3,MAPK1,PIK3CG,RAC2,RHOA	
p38 MAPK Signaling	1.18E00	5.08E-02	0.816	ATF4,CREBBP,DUSP1,SRF,STAT1,TAB2	
tRNA Charging	1.17E00	7.69E-02	NaN	KARS1,TARS1,WARS1	
Inhibition of Matrix Metalloproteases	1.17E00	7.69E-02	NaN	ADAM10,TIMP1,TIMP2	
Purine Nucleotides Degradation II (Aerobic)	1.16E00	1.11E-01	NaN	ADA,ADA2	
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	1.16E00	1.11E-01	NaN	GGPS1,HADHA	
IL-1 Signaling	1.16E00	5.49E-02	NaN	ADCY7,FOS,GNAI3,MAPK1,TAB2	
Death Receptor Signaling	1.16E00	5.49E-02	1.342	ACTB,PARP12,PARP14,ROCK1,TNFSF10	
Diphthamide Biosynthesis	1.15E00	3.33E-01	NaN	EEF2	
Tetrahydrobiopterin Biosynthesis I	1.15E00	3.33E-01	NaN	GCH1	
Geranylgeranyldiphosphate Biosynthesis	1.15E00	3.33E-01	NaN	GGPS1	
Anandamide Degradation	1.15E00	3.33E-01	NaN	NAAA	
1D-myo-inositol Hexakisphosphate Biosynthesis V (from Ins(1,3,4)P3)	1.15E00	3.33E-01	NaN	ITPK1	
Tetrahydrobiopterin Biosynthesis II	1.15E00	3.33E-01	NaN	GCH1	
Relaxin Signaling	1.14E00	4.67E-02	-0.447	ADCY7,FOS,GNAI3,MAPK1,PIK3CG,RAP1A,SMARCC2	
IL-17A Signaling in Airway Cells	1.14E00	6.15E-02	0.000	JAK1,MAPK1,PIK3CG,STAT3	
Pyrimidine Ribonucleotides Interconversion	1.12E00	7.32E-02	NaN	CANT1,CMPK2,DDX3X	
CCR5 Signaling in Macrophages	1.11E00	5.32E-02	-1.342	CALM1 (includes others),FOS,GNAI3,MAPK1,PRKCB	
Cell Cycle: G1/S Checkpoint Regulation	1.11E00	5.97E-02	NaN	CDKN1A,FBXL5,HDAC1,RBL2	
Role of IL-17F in Allergic Inflammatory Airway Diseases	1.09E00	7.14E-02	NaN	ATF4,CREBBP,MAPK1	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	1.08E00	4.3E-02	NaN	CD14,IFNGR1,IL4R,MYH9,STAT1,TIMP1,TIMP2,TLR4	
Pyrimidine Ribonucleotides De Novo Biosynthesis	1.07E00	6.98E-02	NaN	CANT1,CMPK2,DDX3X	
Salvage Pathways of Pyrimidine Ribonucleotides	1.07E00	5.15E-02	0.000	APOBEC3A,CMPK2,MAPK1,PIM1,PKN1	
Endothelin-1 Signaling	1.06E00	4.26E-02	-0.707	ADCY7,FOS,GNAI3,GRB2,MAPK1,PIK3CG,PRKCB,RAP1A	
Role of RIG1-like Receptors in Antiviral Innate Immunity	1.05E00	6.82E-02	NaN	CREBBP,IFIH1,IRF7	
IL-23 Signaling Pathway	1.05E00	6.82E-02	NaN	PIK3CG,SOCS3,STAT3	
Endoplasmic Reticulum Stress Pathway	1.04E00	9.52E-02	NaN	ATF4,HSP90B1	
Apoptosis Signaling	1.04E00	5.05E-02	0.447	BCL2A1,CAPNS1,MAPK1,RAP1A,ROCK1	
Apelin Cardiomyocyte Signaling Pathway	1.04E00	5.05E-02	0.447	GNAI3,MAPK1,MYL12B,PIK3CG,PRKCB	
Spermine and Spermidine Degradation I	1.03E00	2.5E-01	NaN	SAT1	
Ascorbate Recycling (Cytosolic)	1.03E00	2.5E-01	NaN	GLRX	
Glutathione Redox Reactions II	1.03E00	2.5E-01	NaN	GLRX	
N-acetylglucosamine Degradation II	1.03E00	2.5E-01	NaN	NAGK	
Acetate Conversion to Acetyl-CoA	1.03E00	2.5E-01	NaN	ACSL1	
Regulation of the Epithelial-Mesenchymal Transition Pathway	1.02E00	4.17E-02	NaN	ETS1,GRB2,JAK1,MAPK1,PIK3CG,RAP1A,RHOA,STAT3	
Xenobiotic Metabolism PXR Signaling Pathway	1.02E00	4.17E-02	0.707	CREBBP,GSTP1,HSP90AA1,HSP90AB1,HSP90B1,PPP1R12A,PRKCB,SNW1	
Melatonin Signaling	1.02E00	5.56E-02	-1.000	CALM1 (includes others),GNAI3,MAPK1,PRKCB	
SAPK/JNK Signaling	9.96E-01	4.9E-02	-0.447	GRB2,MAP3K2,PIK3CG,RAC2,RAP1A	
nNOS Signaling in Neurons	9.83E-01	6.38E-02	NaN	CALM1 (includes others),CAPNS1,PRKCB	
Stearate Biosynthesis I (Animals)	9.83E-01	6.38E-02	NaN	ACSL1,ACSL3,ACSL4	
Glioblastoma Multiforme Signaling	9.79E-01	4.24E-02	0.000	CDKN1A,GRB2,MAPK1,PIK3CG,RAC2,RAP1A,RHOA	
FcγRIIB Signaling in B Lymphocytes	9.67E-01	5.33E-02	0.000	CD79B,GRB2,PIK3CG,RAP1A	
Angiopoietin Signaling	9.67E-01	5.33E-02	NaN	GRB2,PIK3CG,RAP1A,STAT5B	
Androgen Signaling	9.51E-01	4.41E-02	-2.000	CALM1 (includes others),CREBBP,GNAI3,HSP90AA1,MAPK1,PRKCB	
Tight Junction Signaling	9.47E-01	4.17E-02	NaN	ACTB,CTNNA1,FOS,MYH9,NAPA,PPP2R5C,RHOA	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	9.43E-01	6.12E-02	NaN	CDKN1A,FBXL5,PRKDC	
